vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
62,163.228,0,0.1,-0.356685,-7.43801e-20,0,0,92.628,1.94578e+07,1
63,164.722,0,0.1,-0.374801,7.36919e-20,0,0,94.122,1.94581e+07,1
64,166.216,0,0.1,-0.388076,5.29396e-23,0,0,95.616,1.94582e+07,1
65,167.71,0,0.1,-0.396227,-2.5e-12,0,0,97.11,1.94578e+07,1
66,169.204,0,0.1,-0.400128,0,0,0,98.604,1.94572e+07,1
67,170.698,0,0.1,-0.401125,-1.40872e-19,0,0,100.098,1.94563e+07,1
68,172.192,0,0.1,-0.400416,0,0,0,101.592,1.94552e+07,1
69,173.686,0,0.1,-0.398259,9.85735e-20,0,0,103.086,1.94542e+07,1
70,175.18,0,0.1,-0.394273,0,0,0,104.58,1.94534e+07,1
71,176.674,0,0.1,-0.387089,-5.29396e-23,0,0,106.074,1.9453e+07,1
72,178.168,0,0.1,-0.3756,1.1382e-20,0,0,107.568,1.94529e+07,1
73,179.662,0,0.1,-0.359731,-2.5e-12,0,0,109.062,1.94532e+07,1
74,181.156,0,0.1,-0.340086,5.29396e-23,0,0,110.556,1.94536e+07,1
75,182.65,0,0.1,-0.318312,-2.5e-12,0,0,112.05,1.94544e+07,1
76,184.144,0,0.1,-0.296655,-2.5e-12,0,0,113.544,1.9455e+07,1
77,185.638,0,0.1,-0.277198,-2.5e-12,0,0,115.038,1.94558e+07,1
78,187.132,0,0.1,-0.261438,-2.8365e-19,0,0,116.532,1.94564e+07,1
79,188.626,0,0.1,-0.250287,-7.28448e-20,0,0,118.026,1.94568e+07,1
80,190.12,0,0.1,-0.244343,-6.3898e-20,0,0,119.52,1.94572e+07,1
81,191.614,0,0.1,-0.243617,6.68097e-20,0,0,121.014,1.94577e+07,1
82,193.108,0,0.1,-0.248332,-5.29396e-23,0,0,122.508,1.94582e+07,1
83,194.602,0,0.1,-0.258234,-2.5e-12,8.40779e-45,0,124.002,1.94586e+07,1
84,196.096,0,0.1,-0.273048,-2.5e-12,1.82169e-44,0,125.496,1.94592e+07,1
85,197.59,0,0.1,-0.292127,7.1839e-20,8.40779e-45,0,126.99,1.94598e+07,1
86,199.084,0,0.1,-0.31405,2.5e-12,-1.82169e-44,0,128.484,1.94606e+07,1
87,200.578,0,0.1,-0.336963,1.05879e-22,0,0,129.978,1.94612e+07,1
88,202.072,0,0.1,-0.358738,-1.05879e-22,0,0,131.472,1.94618e+07,1
89,203.566,0,0.1,-0.377436,2.5e-12,5.32493e-44,0,132.966,1.94622e+07,1
90,205.06,0,0.1,-0.392002,2.5e-12,0,0,134.46,1.94622e+07,1
91,206.554,0,0.1,-0.402355,9.06855e-20,0,0,135.954,1.94618e+07,1
92,208.048,0,0.1,-0.409757,5.29396e-23,0,0,137.448,1.94612e+07,1
93,209.542,0,0.1,-0.415731,1.36478e-19,0,0,138.942,1.94604e+07,1
94,211.036,0,0.1,-0.421877,-2.5e-12,0,0,140.436,1.94596e+07,1
95,212.53,0,0.1,-0.428948,-1.07256e-19,0,0,141.93,1.9459e+07,1
96,214.024,0,0.1,-0.436969,2.5e-12,1.82169e-44,0,143.424,1.94586e+07,1
97,215.518,0,0.1,-0.444926,-1.75e-11,-1.82169e-44,0,144.918,1.94588e+07,1
98,217.012,0,0.1,-0.451738,6.5e-11,0,0,146.412,1.94594e+07,1
99,218.506,0,0.1,-0.456234,2.25e-11,0,0,147.906,1.94604e+07,1
100,220,0,0.1,-0.457717,5e-12,0,0,149.4,1.94616e+07,1
