vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
0,50,0.6,0.1,4.10265,34.1033,8.21413e-16,0,0,1.82545e+07,1
1,50,0.988,0.1,0.67826,34.2742,0,0,0.388,1.82596e+07,1
2,50,1.376,0.1,0.128992,34.0387,0,0,0.776,1.82655e+07,1
3,50,1.764,0.1,0.0259175,33.8263,0,0,1.164,1.82716e+07,1
4,50,2.152,0.1,0.005065,33.6264,0,0,1.552,1.82777e+07,1
5,50,2.54,0.1,-0.000295,33.4293,0,0,1.94,1.8284e+07,1
6,50,2.928,0.1,-0.001495,33.2334,0,0,2.328,1.82903e+07,1
7,50,3.316,0.1,-0.0013475,33.0374,0,0,2.716,1.82967e+07,1
8,50,3.704,0.1,-0.0008275,32.8407,0,0,3.104,1.83032e+07,1
9,50,4.092,0.1,-0.00039,32.6427,0,0,3.492,1.83098e+07,1
10,50,4.48,0.1,-0.0001525,32.4429,0,0,3.88,1.83164e+07,1
11,50,4.868,0.1,-5.75e-05,32.2413,0,0,4.268,1.8323e+07,1
12,50,5.256,0.1,-4.75e-05,32.0377,0,0,4.656,1.83298e+07,1
13,50,5.644,0.1,-6.25e-05,31.8323,0,0,5.044,1.83367e+07,1
14,50,6.032,0.1,-7e-05,31.625,0,0,5.432,1.83436e+07,1
15,50,6.42,0.1,-5.75e-05,31.4156,0,0,5.82,1.83506e+07,1
16,50,6.808,0.1,-5.25e-05,31.2042,0,0,6.208,1.83576e+07,1
17,50,7.196,0.1,-0.000115,30.9907,0,0,6.596,1.83648e+07,1
18,50,7.584,0.1,-0.000325,30.775,0,0,6.984,1.8372e+07,1
19,50,7.972,0.1,-0.0007725,30.557,0,0,7.372,1.83793e+07,1
20,50,8.36,0.1,-0.00144,30.3367,0,0,7.76,1.83866e+07,1
21,50,8.748,0.1,-0.0022625,30.1138,0,0,8.148,1.8394e+07,1
22,50,9.136,0.1,-0.0031375,29.8885,0,0,8.536,1.84015e+07,1
23,50,9.524,0.1,-0.0039875,29.6608,0,0,8.924,1.84091e+07,1
24,50,9.912,0.1,-0.004745,29.4312,0,0,9.312,1.84167e+07,1
25,50,10.3,0.1,-0.0054175,29.2001,0,0,9.7,1.84244e+07,1
26,50,10.688,0.1,-0.0061275,28.9687,0,0,10.088,1.84321e+07,1
27,50,11.076,0.1,-0.0071025,28.7376,0,0,10.476,1.84399e+07,1
28,50,11.464,0.1,-0.0085975,28.5082,0,0,10.864,1.84478e+07,1
29,50,11.852,0.1,-0.0107875,28.2813,0,0,11.252,1.84557e+07,1
30,50,12.24,0.1,-0.013655,28.0576,0,0,11.64,1.84636e+07,1
31,50,12.628,0.1,-0.0169575,27.8375,0,0,12.028,1.84717e+07,1
32,50,13.016,0.1,-0.020465,27.6208,0,0,12.416,1.84798e+07,1
33,50,13.404,0.1,-0.0239625,27.4068,0,0,12.804,1.84879e+07,1
34,50,13.792,0.1,-0.0272,27.195,0,0,13.192,1.84961e+07,1
35,50,14.18,0.1,-0.0298875,26.9844,0,0,13.58,1.85044e+07,1
36,50,14.568,0.1,-0.03178,26.7739,0,0,13.968,1.85126e+07,1
37,50,14.956,0.1,-0.0326925,26.5612,0,0,14.356,1.8521e+07,1
38,50,15.344,0.1,-0.032145,26.343,0,0,14.744,1.85294e+07,1
39,50,15.732,0.1,-0.0294975,26.1181,0,0,15.132,1.85378e+07,1
40,50,16.12,0.1,-0.0245925,25.8876,0,0,15.52,1.85464e+07,1
41,50,16.508,0.1,-0.016815,25.6544,0,0,15.908,1.85549e+07,1
42,50,16.896,0.1,-0.0056875,25.4222,0,0,16.296,1.85634e+07,1
43,50,17.284,0.1,0.0089125,25.195,0,0,16.684,1.85721e+07,1
44,50,17.672,0.1,0.0270537,24.9761,0,0,17.072,1.85808e+07,1
45,50,18.06,0.1,0.0442717,24.7689,0,0,17.46,1.85894e+07,1
46,50,18.448,0.1,0.0558075,24.5742,0,0,17.848,1.85982e+07,1
47,50,18.836,0.1,0.058414,24.3906,0,0,18.236,1.86069e+07,1
48,50,19.224,0.1,0.0514805,24.2142,0,0,18.624,1.86156e+07,1
49,50,19.612,0.1,0.0363633,24.0405,0,0,19.012,1.86244e+07,1
50,50,20,0.1,0.0161685,23.8652,0,0,19.4,1.86332e+07,1
51,50,20.388,0.1,-0.00493525,23.6843,0,0,19.788,1.8642e+07,1
52,50,20.776,0.1,-0.0235555,23.4954,0,0,20.176,1.86509e+07,1
53,50,21.164,0.1,-0.0359059,23.2962,0,0,20.564,1.86598e+07,1
54,50,21.552,0.1,-0.0420704,23.086,0,0,20.952,1.86686e+07,1
55,50,21.94,0.1,-0.0428832,22.8654,0,0,21.34,1.86776e+07,1
56,50,22.328,0.1,-0.0397771,22.6357,0,0,21.728,1.86864e+07,1
57,50,22.716,0.1,-0.0343166,22.3984,0,0,22.116,1.86954e+07,1
58,50,23.104,0.1,-0.0278881,22.1547,0,0,22.504,1.87043e+07,1
59,50,23.492,0.1,-0.0215192,21.9059,0,0,22.892,1.87132e+07,1
60,50,23.88,0.1,-0.0158505,21.6532,0,0,23.28,1.87222e+07,1
61,50,24.268,0.1,-0.0111866,21.3974,0,0,23.668,1.87312e+07,1
62,50,24.656,0.1,-0.00758546,21.1396,0,0,24.056,1.87401e+07,1
63,50,25.044,0.1,-0.00495196,20.8804,0,0,24.444,1.8749e+07,1
64,50,25.432,0.1,-0.00311717,20.6203,0,0,24.832,1.8758e+07,1
65,50,25.82,0.1,-0.0018944,20.3599,0,0,25.22,1.8767e+07,1
66,50,26.208,0.1,-0.00111265,20.0993,0,0,25.608,1.8776e+07,1
67,50,26.596,0.1,-0.000632123,19.8387,0,0,25.996,1.87848e+07,1
68,50,26.984,0.1,-0.000347636,19.5783,0,0,26.384,1.87938e+07,1
69,50,27.372,0.1,-0.000185193,19.3182,0,0,26.772,1.88028e+07,1
70,50,27.76,0.1,-9.5625e-05,19.0585,0,0,27.16,1.88117e+07,1
71,50,28.148,0.1,-4.78872e-05,18.7993,0,0,27.548,1.88206e+07,1
72,50,28.536,0.1,-2.32706e-05,18.5406,0,0,27.936,1.88295e+07,1
73,50,28.924,0.1,-1.09787e-05,18.2825,0,0,28.324,1.88384e+07,1
74,50,29.312,0.1,-5.0297e-06,18.025,0,0,28.712,1.88472e+07,1
75,50,29.7,0.1,-2.23371e-06,17.7682,0,0,29.1,1.88561e+07,1
76,50,30.088,0.1,-9.52072e-07,17.5121,0,0,29.488,1.88649e+07,1
77,50,30.476,0.1,-3.90712e-07,17.2569,0,0,29.876,1.88737e+07,1
78,50,30.864,0.1,-1.58591e-07,17.0025,0,0,30.264,1.88825e+07,1
79,50,31.252,0.1,-6.35125e-08,16.7489,0,0,30.652,1.88912e+07,1
80,50,31.64,0.1,-2.49925e-08,16.4963,0,0,31.04,1.89e+07,1
81,50,32.028,0.1,-9.6975e-09,16.2447,0,0,31.428,1.89086e+07,1
82,50,32.416,0.1,-3.445e-09,15.9941,0,0,31.816,1.89172e+07,1
83,50,32.804,0.1,-1.125e-09,15.7445,0,0,32.204,1.89258e+07,1
84,50,33.192,0.1,-1.055e-09,15.4962,0,0,32.592,1.89344e+07,1
85,50,33.58,0.1,3.2e-10,15.249,0,0,32.98,1.8943e+07,1
86,50,33.968,0.1,2.6775e-09,15.0029,0,0,33.368,1.89516e+07,1
87,50,34.356,0.1,7.09e-09,14.7582,0,0,33.756,1.896e+07,1
