vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
100,70,0.6,0.1,1.64041,-17.918,-1.23199e-16,0,38.8,1.88223e+07,1
99,70,0.988,0.1,0.277253,-18.4821,0,0,38.412,1.88147e+07,1
98,70,1.376,0.1,0.0222423,-18.739,0,0,38.024,1.88066e+07,1
97,70,1.764,0.1,0.00174448,-18.9868,0,0,37.636,1.87984e+07,1
96,70,2.152,0.1,0.000136051,-19.2344,0,1,37.248,1.87902e+07,1
95,70,2.54,0.1,1.07539e-05,-19.4822,0,0,36.86,1.8782e+07,1
94,70,2.928,0.1,1.07459e-06,-19.7303,0,0,36.472,1.8774e+07,1
93,70,3.316,0.1,1.65738e-07,-19.9785,0,0,36.084,1.87658e+07,1
92,70,3.704,0.1,1.02097e-07,-20.2268,0,0,35.696,1.87576e+07,1
91,70,4.092,0.1,1.1634e-07,-20.4751,0,0,35.308,1.87493e+07,1
90,70,4.48,0.1,7.67647e-08,-20.7234,0,0,34.92,1.8741e+07,1
89,70,4.868,0.1,3.31552e-08,-20.9715,0,0,34.532,1.87328e+07,1
88,70,5.256,0.1,1.0743e-08,-21.2194,0,0,34.144,1.87246e+07,1
87,70,5.644,0.1,2.963e-09,-21.467,0,0,33.756,1.87164e+07,1
86,70,6.032,0.1,7.3625e-10,-21.7143,0,0,33.368,1.87082e+07,1
85,70,6.42,0.1,1.6825e-10,-21.9612,0,0,32.98,1.86998e+07,1
84,70,6.808,0.1,3.3e-11,-22.2076,0,0,32.592,1.86916e+07,1
83,70,7.196,0.1,5.5e-12,-22.4536,0,0,32.204,1.86834e+07,1
82,70,7.584,0.1,7.5e-13,-22.6991,0,0,31.816,1.86751e+07,1
81,70,7.972,0.1,-5e-13,-22.9439,0,0,31.428,1.86668e+07,1
80,70,8.36,0.1,2.5e-13,-23.1881,0,0,31.04,1.86586e+07,1
79,70,8.748,0.1,2.5e-13,-23.4316,0,0,30.652,1.86503e+07,1
78,70,9.136,0.1,7.5e-13,-23.6744,0,0,30.264,1.8642e+07,1
77,70,9.524,0.1,-5e-13,-23.9165,0,0,29.876,1.86338e+07,1
76,70,9.912,0.1,-7.5e-13,-24.1579,0,0,29.488,1.86256e+07,1
75,70,10.3,0.1,-1.75e-12,-24.3986,0,0,29.1,1.86174e+07,1
74,70,10.688,0.1,-2.25e-12,-24.6383,0,0,28.712,1.8609e+07,1
73,70,11.076,0.1,-5.25e-12,-24.8773,0,0,28.324,1.86008e+07,1
72,70,11.464,0.1,-1.75e-11,-25.1155,0,0,27.936,1.85926e+07,1
71,70,11.852,0.1,-6.05e-11,-25.3529,0,0,27.548,1.85846e+07,1
70,70,12.24,0.1,-1.9125e-10,-25.5896,0,0,27.16,1.85764e+07,1
69,70,12.628,0.1,-5.7025e-10,-25.8253,0,0,26.772,1.85682e+07,1
68,70,13.016,0.1,-1.7745e-09,-26.0602,0,0,26.384,1.85601e+07,1
67,70,13.404,0.1,-6.9315e-09,-26.2944,0,0,25.996,1.8552e+07,1
66,70,13.792,0.1,-2.2843e-08,-26.5278,0,0,25.608,1.8544e+07,1
65,70,14.18,0.1,-6.36845e-08,-26.7603,0,0,25.22,1.8536e+07,1
64,70,14.568,0.1,-1.64545e-07,-26.992,0,0,24.832,1.8528e+07,1
63,70,14.956,0.1,-4.30222e-07,-27.2229,0,0,24.444,1.852e+07,1
62,70,15.344,0.1,-1.10026e-06,-27.4531,0,0,24.056,1.85122e+07,1
61,70,15.732,0.1,-2.73474e-06,-27.6823,0,0,23.668,1.85044e+07,1
60,70,16.12,0.1,-6.60189e-06,-27.9108,0,0,23.28,1.84966e+07,1
59,70,16.508,0.1,-1.54462e-05,-28.1384,0,0,22.892,1.84888e+07,1
58,70,16.896,0.1,-3.49505e-05,-28.3652,0,0,22.504,1.8481e+07,1
57,70,17.284,0.1,-7.63743e-05,-28.5911,0,0,22.116,1.84734e+07,1
56,70,17.672,0.1,-0.000161021,-28.8162,0,0,21.728,1.84658e+07,1
55,70,18.06,0.1,-0.000327261,-29.0403,0,0,21.34,1.84582e+07,1
54,70,18.448,0.1,-0.000640642,-29.2634,0,0,20.952,1.84508e+07,1
