// outlet0.2.dat

// Outlet differential pressure boundary condition for a valve closure 
// time of 0.2s.  This is based upon an initial uniform pressure of
// 1.8e7 Pa and a maximum pressure of 1.946e7 (from SH1 solution), giving
// a maximum delta p of 1.453e6.

// The timestep used is 0.001 s
	
//  t	    p(t)
(
    (0.166	1.93416523E+07)
    (0.167	1.93483477E+07)
    (0.168	1.93548638E+07)
    (0.169	1.93611985E+07)
    (0.17	1.93673502E+07)
    (0.171	1.93733170E+07)
    (0.172	1.93790974E+07)
    (0.173	1.93846897E+07)
    (0.174	1.93900926E+07)
    (0.175	1.93953048E+07)
    (0.176	1.94003249E+07)
    (0.177	1.94051520E+07)
    (0.178	1.94097850E+07)
    (0.179	1.94142229E+07)
    (0.18	1.94184651E+07)
    (0.181	1.94225108E+07)
    (0.182	1.94263595E+07)
    (0.183	1.94300107E+07)
    (0.184	1.94334641E+07)
    (0.185	1.94367193E+07)
    (0.186	1.94397763E+07)
    (0.187	1.94426349E+07)
    (0.188	1.94452952E+07)
    (0.189	1.94477573E+07)
    (0.19	1.94500212E+07)
    (0.191	1.94520870E+07)
    (0.192	1.94539548E+07)
    (0.193	1.94556245E+07)
    (0.194	1.94570960E+07)
    (0.195	1.94583684E+07)
    (0.196	1.94594405E+07)
    (0.197	1.94603097E+07)
    (0.198	1.94609707E+07)
    (0.199	1.94614127E+07)
    (0.2	1.94616000E+07)
)
