vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
0,50.6,40,0.1,33.0328,3.98139,6.28337e-16,0,0,1.8289e+07,1
1,50.788,40,0.1,33.2699,1.52455,0,0,0.188,1.82912e+07,1
2,50.976,40,0.1,33.1863,0.678033,0,0,0.376003,1.82942e+07,1
3,51.164,40,0.1,33.0664,0.306183,0,0,0.564003,1.82973e+07,1
4,51.352,40,0.1,32.9474,0.13396,0,0,0.752003,1.83004e+07,1
5,51.54,40,0.1,32.8355,0.0592225,0,0,0.940002,1.83034e+07,1
6,51.728,40,0.1,32.7294,0.02786,0,0,1.128,1.83065e+07,1
7,51.916,40,0.1,32.6265,0.013345,0,0,1.316,1.83096e+07,1
8,52.104,40,0.1,32.525,0.0057975,0,0,1.504,1.83127e+07,1
9,52.292,40,0.1,32.4243,0.001795,0,0,1.692,1.83159e+07,1
10,52.48,40,0.1,32.3242,-0.0002425,0,0,1.88,1.8319e+07,1
11,52.668,40,0.1,32.2247,-0.0013225,0,0,2.068,1.83222e+07,1
12,52.856,40,0.1,32.1254,-0.0019325,0,0,2.256,1.83254e+07,1
13,53.044,40,0.1,32.0264,-0.002145,0,0,2.444,1.83286e+07,1
14,53.232,40,0.1,31.9275,-0.0020775,0,0,2.632,1.83319e+07,1
15,53.42,40,0.1,31.8288,-0.001875,0,0,2.82,1.83352e+07,1
16,53.608,40,0.1,31.73,-0.0016325,0,0,3.008,1.83384e+07,1
17,53.796,40,0.1,31.6312,-0.00139,0,0,3.196,1.83418e+07,1
18,53.984,40,0.1,31.5324,-0.00117,0,0,3.384,1.8345e+07,1
19,54.172,40,0.1,31.4333,-0.0009825,0,0,3.572,1.83484e+07,1
20,54.36,40,0.1,31.334,-0.000815,0,0,3.76,1.83516e+07,1
21,54.548,40,0.1,31.2344,-0.0006675,0,0,3.948,1.8355e+07,1
22,54.736,40,0.1,31.1345,-0.00054,0,0,4.136,1.83584e+07,1
23,54.924,40,0.1,31.0343,-0.00042,0,0,4.324,1.83618e+07,1
24,55.112,40,0.1,30.9338,-0.0003075,0,0,4.512,1.83652e+07,1
25,55.3,40,0.1,30.8329,-0.000215,0,0,4.7,1.83686e+07,1
26,55.488,40,0.1,30.7316,-0.0001425,0,0,4.888,1.8372e+07,1
27,55.676,40,0.1,30.6299,-8.75e-05,0,0,5.076,1.83754e+07,1
28,55.864,40,0.1,30.528,-6e-05,0,0,5.264,1.83789e+07,1
29,56.052,40,0.1,30.4255,-7e-05,0,0,5.452,1.83824e+07,1
30,56.24,40,0.1,30.3227,-0.00013,0,0,5.64,1.83858e+07,1
31,56.428,40,0.1,30.2194,-0.00025,0,0,5.828,1.83894e+07,1
32,56.616,40,0.1,30.1156,-0.0004475,0,0,6.016,1.83929e+07,1
33,56.804,40,0.1,30.0114,-0.00073,0,0,6.204,1.83964e+07,1
34,56.992,40,0.1,29.9066,-0.0010875,0,0,6.392,1.84e+07,1
35,57.18,40,0.1,29.8013,-0.001515,0,0,6.58,1.84036e+07,1
36,57.368,40,0.1,29.6955,-0.001995,0,0,6.768,1.84071e+07,1
37,57.556,40,0.1,29.5892,-0.0025075,0,0,6.956,1.84107e+07,1
38,57.744,40,0.1,29.4823,-0.00304,0,0,7.144,1.84143e+07,1
39,57.932,40,0.1,29.3749,-0.0035825,0,0,7.332,1.8418e+07,1
40,58.12,40,0.1,29.2671,-0.00412,0,0,7.52,1.84216e+07,1
41,58.308,40,0.1,29.1589,-0.0046375,0,0,7.708,1.84252e+07,1
42,58.496,40,0.1,29.0504,-0.005135,0,0,7.896,1.84289e+07,1
43,58.684,40,0.1,28.9418,-0.00562,0,0,8.084,1.84326e+07,1
44,58.872,40,0.1,28.8332,-0.0061075,0,0,8.272,1.84362e+07,1
45,59.06,40,0.1,28.7247,-0.00663,0,0,8.46,1.844e+07,1
46,59.248,40,0.1,28.6165,-0.007225,0,0,8.648,1.84437e+07,1
47,59.436,40,0.1,28.5088,-0.00793,0,0,8.836,1.84474e+07,1
