vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
0,50.6,40,0.1,18.1975,2.22709,6.75877e-16,0,0,1.88069e+07,1
1,50.788,40,0.1,18.2347,0.865214,0,0,0.188,1.88104e+07,1
2,50.976,40,0.1,18.0872,0.397337,0,0,0.376003,1.88146e+07,1
3,51.164,40,0.1,17.9154,0.195295,0,0,0.564003,1.88188e+07,1
4,51.352,40,0.1,17.7484,0.103492,0,0,0.752003,1.8823e+07,1
5,51.54,40,0.1,17.5915,0.0603,0,0,0.940002,1.88272e+07,1
6,51.728,40,0.1,17.4405,0.03804,0,0,1.128,1.88314e+07,1
7,51.916,40,0.1,17.2923,0.0243475,0,0,1.316,1.88356e+07,1
8,52.104,40,0.1,17.1461,0.014745,0,0,1.504,1.88398e+07,1
9,52.292,40,0.1,17.0018,0.00785,0,0,1.692,1.8844e+07,1
10,52.48,40,0.1,16.8597,0.0031025,0,0,1.88,1.88482e+07,1
11,52.668,40,0.1,16.72,-0.000425,0,0,2.068,1.88524e+07,1
12,52.856,40,0.1,16.5826,-0.003365,0,0,2.256,1.88566e+07,1
13,53.044,40,0.1,16.447,-0.0055675,0,0,2.444,1.88608e+07,1
14,53.232,40,0.1,16.313,-0.0068175,0,0,2.632,1.8865e+07,1
15,53.42,40,0.1,16.1806,-0.0072975,0,0,2.82,1.88692e+07,1
16,53.608,40,0.1,16.0495,-0.00725,0,0,3.008,1.88734e+07,1
17,53.796,40,0.1,15.9198,-0.00685,0,0,3.196,1.88776e+07,1
18,53.984,40,0.1,15.7914,-0.00623,0,0,3.384,1.88818e+07,1
19,54.172,40,0.1,15.664,-0.0054975,0,0,3.572,1.8886e+07,1
20,54.36,40,0.1,15.5379,-0.0047375,0,0,3.76,1.88902e+07,1
21,54.548,40,0.1,15.4127,-0.0040075,0,0,3.948,1.88944e+07,1
22,54.736,40,0.1,15.2885,-0.0033425,0,0,4.136,1.88985e+07,1
23,54.924,40,0.1,15.1651,-0.002755,0,0,4.324,1.89026e+07,1
24,55.112,40,0.1,15.0425,-0.0022425,0,0,4.512,1.89068e+07,1
25,55.3,40,0.1,14.9205,-0.0018075,0,0,4.7,1.8911e+07,1
26,55.488,40,0.1,14.7991,-0.001445,0,0,4.888,1.89151e+07,1
27,55.676,40,0.1,14.6782,-0.00114,0,0,5.076,1.89192e+07,1
28,55.864,40,0.1,14.5577,-0.000895,0,0,5.264,1.89234e+07,1
29,56.052,40,0.1,14.4377,-0.00073,0,0,5.452,1.89274e+07,1
30,56.24,40,0.1,14.318,-0.000675,0,0,5.64,1.89316e+07,1
31,56.428,40,0.1,14.1986,-0.0007375,0,0,5.828,1.89356e+07,1
32,56.616,40,0.1,14.0793,-0.000895,0,0,6.016,1.89398e+07,1
33,56.804,40,0.1,13.9601,-0.0011225,0,0,6.204,1.89438e+07,1
34,56.992,40,0.1,13.8411,-0.0014175,0,0,6.392,1.89479e+07,1
35,57.18,40,0.1,13.7222,-0.0017925,0,0,6.58,1.8952e+07,1
36,57.368,40,0.1,13.6034,-0.0022375,0,0,6.768,1.8956e+07,1
37,57.556,40,0.1,13.4847,-0.002725,0,0,6.956,1.896e+07,1
38,57.744,40,0.1,13.366,-0.00322,0,0,7.144,1.89641e+07,1
39,57.932,40,0.1,13.2474,-0.003715,0,0,7.332,1.89681e+07,1
40,58.12,40,0.1,13.129,-0.0042,0,0,7.52,1.89722e+07,1
41,58.308,40,0.1,13.0107,-0.004645,0,0,7.708,1.89762e+07,1
42,58.496,40,0.1,12.8928,-0.0050375,0,0,7.896,1.89802e+07,1
43,58.684,40,0.1,12.7752,-0.0053775,0,0,8.084,1.89842e+07,1
44,58.872,40,0.1,12.6581,-0.0056725,0,0,8.272,1.89881e+07,1
45,59.06,40,0.1,12.5416,-0.00594,0,0,8.46,1.89921e+07,1
46,59.248,40,0.1,12.4258,-0.0062075,0,0,8.648,1.8996e+07,1
47,59.436,40,0.1,12.3108,-0.00651,0,0,8.836,1.9e+07,1
48,59.624,40,0.1,12.1968,-0.006895,0,0,9.024,1.9004e+07,1
49,59.812,40,0.1,12.0839,-0.00741,0,0,9.212,1.90078e+07,1
50,60,40,0.1,11.9723,-0.0081025,0,0,9.4,1.90118e+07,1
51,60.188,40,0.1,11.862,-0.009015,0,0,9.588,1.90156e+07,1
52,60.376,40,0.1,11.7533,-0.0101825,0,0,9.776,1.90196e+07,1
53,60.564,40,0.1,11.646,-0.01162,0,0,9.964,1.90234e+07,1
54,60.752,40,0.1,11.5405,-0.0133125,0,0,10.152,1.90273e+07,1
55,60.94,40,0.1,11.4366,-0.01522,0,0,10.34,1.90312e+07,1
56,61.128,40,0.1,11.3344,-0.017275,0,0,10.528,1.9035e+07,1
57,61.316,40,0.1,11.2339,-0.019405,0,0,10.716,1.90388e+07,1
58,61.504,40,0.1,11.135,-0.0215475,0,0,10.904,1.90427e+07,1
59,61.692,40,0.1,11.0378,-0.0236625,0,0,11.092,1.90465e+07,1
60,61.88,40,0.1,10.9421,-0.02573,0,0,11.28,1.90503e+07,1
