vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
35,57.18,40,0.1,33.1011,-0.001765,0,0,6.58,1.82954e+07,1
36,57.368,40,0.1,33.0103,-0.0022775,0,0,6.768,1.82984e+07,1
37,57.556,40,0.1,32.9188,-0.002815,0,0,6.956,1.83016e+07,1
38,57.744,40,0.1,32.8266,-0.0033725,0,0,7.144,1.83046e+07,1
39,57.932,40,0.1,32.7339,-0.003935,0,0,7.332,1.83078e+07,1
40,58.12,40,0.1,32.6405,-0.00449,0,0,7.52,1.83109e+07,1
41,58.308,40,0.1,32.5468,-0.0050325,0,0,7.708,1.8314e+07,1
42,58.496,40,0.1,32.4528,-0.0055625,0,0,7.896,1.83172e+07,1
43,58.684,40,0.1,32.3585,-0.0061,0,0,8.084,1.83204e+07,1
44,58.872,40,0.1,32.2641,-0.0066725,0,0,8.272,1.83236e+07,1
45,59.06,40,0.1,32.17,-0.0073125,0,0,8.46,1.83268e+07,1
46,59.248,40,0.1,32.0761,-0.00806,0,0,8.648,1.833e+07,1
47,59.436,40,0.1,31.9827,-0.00895,0,0,8.836,1.83333e+07,1
48,59.624,40,0.1,31.8899,-0.010005,0,0,9.024,1.83366e+07,1
49,59.812,40,0.1,31.798,-0.01123,0,0,9.212,1.83398e+07,1
50,60,40,0.1,31.7071,-0.01261,0,0,9.4,1.8343e+07,1
51,60.188,40,0.1,31.6174,-0.0141225,0,0,9.588,1.83464e+07,1
52,60.376,40,0.1,31.5288,-0.01575,0,0,9.776,1.83496e+07,1
53,60.564,40,0.1,31.4412,-0.0174625,0,0,9.964,1.8353e+07,1
54,60.752,40,0.1,31.3544,-0.0192375,0,0,10.152,1.83563e+07,1
55,60.94,40,0.1,31.2683,-0.0210575,0,0,10.34,1.83596e+07,1
56,61.128,40,0.1,31.1826,-0.0228925,0,0,10.528,1.8363e+07,1
57,61.316,40,0.1,31.0971,-0.0247025,0,0,10.716,1.83664e+07,1
58,61.504,40,0.1,31.0118,-0.02644,0,0,10.904,1.83698e+07,1
59,61.692,40,0.1,30.9265,-0.0280575,0,0,11.092,1.83732e+07,1
60,61.88,40,0.1,30.8407,-0.0295025,0,0,11.28,1.83766e+07,1
61,62.068,40,0.1,30.7544,-0.030725,0,0,11.468,1.838e+07,1
62,62.256,40,0.1,30.6671,-0.031665,0,0,11.656,1.83834e+07,1
63,62.444,40,0.1,30.5783,-0.032195,0,0,11.844,1.83869e+07,1
64,62.632,40,0.1,30.4877,-0.032115,0,0,12.032,1.83904e+07,1
65,62.82,40,0.1,30.3954,-0.031375,0,0,12.22,1.83938e+07,1
66,63.008,40,0.1,30.3013,-0.0300175,0,0,12.408,1.83973e+07,1
67,63.196,40,0.1,30.2058,-0.02797,0,0,12.596,1.84008e+07,1
68,63.384,40,0.1,30.109,-0.0251525,0,0,12.784,1.84043e+07,1
69,63.572,40,0.1,30.0111,-0.0215075,0,0,12.972,1.84078e+07,1
70,63.76,40,0.1,29.9126,-0.0169275,0,0,13.16,1.84114e+07,1
71,63.948,40,0.1,29.8141,-0.0113375,0,0,13.348,1.84149e+07,1
72,64.136,40,0.1,29.7161,-0.00495,0,0,13.536,1.84184e+07,1
73,64.324,40,0.1,29.6191,0.002455,0,0,13.724,1.8422e+07,1
74,64.512,40,0.1,29.5235,0.0113125,0,0,13.912,1.84256e+07,1
75,64.7,40,0.1,29.4298,0.0212075,0,0,14.1,1.84292e+07,1
76,64.888,40,0.1,29.3387,0.0314095,0,0,14.288,1.84328e+07,1
77,65.076,40,0.1,29.2508,0.04131,0,0,14.476,1.84364e+07,1
78,65.264,40,0.1,29.1663,0.0501157,0,0,14.664,1.844e+07,1
79,65.452,40,0.1,29.0854,0.057073,0,0,14.852,1.84436e+07,1
80,65.64,40,0.1,29.0078,0.0616675,0,0,15.04,1.84472e+07,1
81,65.828,40,0.1,28.9334,0.0635415,0,0,15.228,1.84509e+07,1
82,66.016,40,0.1,28.8617,0.0625262,0,0,15.416,1.84545e+07,1
83,66.204,40,0.1,28.7919,0.0585902,0,0,15.604,1.84582e+07,1
84,66.392,40,0.1,28.7234,0.0519487,0,0,15.792,1.84618e+07,1
85,66.58,40,0.1,28.6556,0.0429047,0,0,15.98,1.84655e+07,1
86,66.768,40,0.1,28.5876,0.0318713,0,0,16.168,1.84692e+07,1
87,66.956,40,0.1,28.5189,0.0196458,0,0,16.356,1.84728e+07,1
88,67.144,40,0.1,28.4487,0.00709725,0,0,16.544,1.84766e+07,1
89,67.332,40,0.1,28.3765,-0.0056895,0,0,16.732,1.84802e+07,1
90,67.52,40,0.1,28.302,-0.0179827,0,0,16.92,1.8484e+07,1
91,67.708,40,0.1,28.2249,-0.0286113,0,0,17.108,1.84878e+07,1
92,67.896,40,0.1,28.1447,-0.0374108,0,0,17.296,1.84914e+07,1
93,68.084,40,0.1,28.0613,-0.0446288,0,0,17.484,1.84952e+07,1
94,68.272,40,0.1,27.9745,-0.0513391,0,0,17.672,1.8499e+07,1
95,68.46,40,0.1,27.8846,-0.061153,0,0,17.86,1.85027e+07,1
96,68.648,40,0.1,27.7912,-0.0865892,0,0,18.048,1.85065e+07,1
97,68.836,40,0.1,27.6919,-0.170661,0,0,18.236,1.85103e+07,1
98,69.024,40,0.1,27.5831,-0.458122,0,0,18.424,1.85141e+07,1
99,69.212,40,0.1,27.2901,-1.29877,0,0,18.612,1.85179e+07,1
100,69.4,40,0.1,26.9155,-2.52665,1.81765e-16,0,18.8,1.85213e+07,1
