vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
0,50,0.6,0.1,3.31629,27.4508,8.51592e-16,0,0,1.84846e+07,1
1,50,0.988,0.1,0.557245,27.4711,0,0,0.388,1.84919e+07,1
2,50,1.376,0.1,0.116935,27.1527,0,0,0.776,1.85001e+07,1
3,50,1.764,0.1,0.03178,26.8634,0,0,1.164,1.85084e+07,1
4,50,2.152,0.1,0.0099175,26.5867,0,0,1.552,1.85168e+07,1
5,50,2.54,0.1,0.0012825,26.3154,0,0,1.94,1.85252e+07,1
6,50,2.928,0.1,-0.00247,26.049,0,0,2.328,1.85336e+07,1
7,50,3.316,0.1,-0.00341,25.7856,0,0,2.716,1.85422e+07,1
8,50,3.704,0.1,-0.00292,25.5243,0,0,3.104,1.85508e+07,1
9,50,4.092,0.1,-0.002035,25.2643,0,0,3.492,1.85594e+07,1
10,50,4.48,0.1,-0.0012175,25.0049,0,0,3.88,1.8568e+07,1
11,50,4.868,0.1,-0.000625,24.7456,0,0,4.268,1.85767e+07,1
12,50,5.256,0.1,-0.0002675,24.486,0,0,4.656,1.85854e+07,1
13,50,5.644,0.1,-0.00012,24.226,0,0,5.044,1.85942e+07,1
14,50,6.032,0.1,-6e-05,23.9654,0,0,5.432,1.8603e+07,1
15,50,6.42,0.1,-2.75e-05,23.7043,0,0,5.82,1.86118e+07,1
16,50,6.808,0.1,-7.5e-06,23.4427,0,0,6.208,1.86206e+07,1
17,50,7.196,0.1,-4.5e-05,23.1803,0,0,6.596,1.86296e+07,1
18,50,7.584,0.1,-0.0002375,22.9171,0,0,6.984,1.86384e+07,1
19,50,7.972,0.1,-0.000645,22.653,0,0,7.372,1.86474e+07,1
20,50,8.36,0.1,-0.0012725,22.3878,0,0,7.76,1.86564e+07,1
21,50,8.748,0.1,-0.0020825,22.1214,0,0,8.148,1.86654e+07,1
22,50,9.136,0.1,-0.0029525,21.854,0,0,8.536,1.86744e+07,1
23,50,9.524,0.1,-0.0037975,21.5855,0,0,8.924,1.86834e+07,1
24,50,9.912,0.1,-0.00454,21.3165,0,0,9.312,1.86924e+07,1
25,50,10.3,0.1,-0.0051225,21.0472,0,0,9.7,1.87014e+07,1
26,50,10.688,0.1,-0.005645,20.7786,0,0,10.088,1.87105e+07,1
27,50,11.076,0.1,-0.006265,20.5114,0,0,10.476,1.87196e+07,1
28,50,11.464,0.1,-0.00725,20.2466,0,0,10.864,1.87286e+07,1
29,50,11.852,0.1,-0.0088625,19.9853,0,0,11.252,1.87377e+07,1
30,50,12.24,0.1,-0.01126,19.7281,0,0,11.64,1.87468e+07,1
31,50,12.628,0.1,-0.0144,19.4756,0,0,12.028,1.87558e+07,1
32,50,13.016,0.1,-0.018005,19.2281,0,0,12.416,1.8765e+07,1
33,50,13.404,0.1,-0.0217475,18.9853,0,0,12.804,1.8774e+07,1
34,50,13.792,0.1,-0.025385,18.7472,0,0,13.192,1.87832e+07,1
35,50,14.18,0.1,-0.0286725,18.5135,0,0,13.58,1.87922e+07,1
36,50,14.568,0.1,-0.0313475,18.2833,0,0,13.968,1.88013e+07,1
37,50,14.956,0.1,-0.0331725,18.0553,0,0,14.356,1.88104e+07,1
38,50,15.344,0.1,-0.03406,17.8276,0,0,14.744,1.88194e+07,1
39,50,15.732,0.1,-0.033735,17.5962,0,0,15.132,1.88284e+07,1
40,50,16.12,0.1,-0.03135,17.3588,0,0,15.52,1.88375e+07,1
41,50,16.508,0.1,-0.026825,17.1168,0,0,15.908,1.88465e+07,1
42,50,16.896,0.1,-0.0194225,16.8731,0,0,16.296,1.88556e+07,1
43,50,17.284,0.1,-0.00843,16.6318,0,0,16.684,1.88645e+07,1
44,50,17.672,0.1,0.0057275,16.3974,0,0,17.072,1.88734e+07,1
45,50,18.06,0.1,0.0247675,16.1731,0,0,17.46,1.88824e+07,1
46,50,18.448,0.1,0.0437912,15.9626,0,0,17.848,1.88913e+07,1
47,50,18.836,0.1,0.05754,15.7669,0,0,18.236,1.89002e+07,1
48,50,19.224,0.1,0.0618765,15.5844,0,0,18.624,1.8909e+07,1
49,50,19.612,0.1,0.0559795,15.4116,0,0,19.012,1.89178e+07,1
50,50,20,0.1,0.041316,15.2436,0,0,19.4,1.89265e+07,1
51,50,20.388,0.1,0.020791,15.0758,0,0,19.788,1.89352e+07,1
52,50,20.776,0.1,-0.00132325,14.9044,0,0,20.176,1.89438e+07,1
53,50,21.164,0.1,-0.0210722,14.7269,0,0,20.564,1.89524e+07,1
54,50,21.552,0.1,-0.0345415,14.541,0,0,20.952,1.8961e+07,1
55,50,21.94,0.1,-0.0415106,14.3457,0,0,21.34,1.89696e+07,1
56,50,22.328,0.1,-0.0428194,14.1415,0,0,21.728,1.89781e+07,1
57,50,22.716,0.1,-0.0399572,13.9298,0,0,22.116,1.89865e+07,1
58,50,23.104,0.1,-0.0345702,13.7121,0,0,22.504,1.89949e+07,1
59,50,23.492,0.1,-0.0281209,13.4895,0,0,22.892,1.90032e+07,1
60,50,23.88,0.1,-0.0216923,13.2634,0,0,23.28,1.90116e+07,1
61,50,24.268,0.1,-0.0159587,13.0349,0,0,23.668,1.90198e+07,1
62,50,24.656,0.1,-0.0112416,12.805,0,0,24.056,1.9028e+07,1
63,50,25.044,0.1,-0.00760391,12.5747,0,0,24.444,1.90361e+07,1
64,50,25.432,0.1,-0.00494892,12.3446,0,0,24.832,1.90442e+07,1
65,50,25.82,0.1,-0.00310403,12.1153,0,0,25.22,1.90522e+07,1
66,50,26.208,0.1,-0.00187856,11.8872,0,0,25.608,1.90601e+07,1
67,50,26.596,0.1,-0.00109813,11.6605,0,0,25.996,1.9068e+07,1
68,50,26.984,0.1,-0.000620574,11.4355,0,0,26.384,1.90758e+07,1
69,50,27.372,0.1,-0.000339287,11.2122,0,0,26.772,1.90836e+07,1
70,50,27.76,0.1,-0.000179583,10.9908,0,0,27.16,1.90913e+07,1
71,50,28.148,0.1,-9.20763e-05,10.7712,0,0,27.548,1.9099e+07,1
72,50,28.536,0.1,-4.57544e-05,10.5536,0,0,27.936,1.91066e+07,1
73,50,28.924,0.1,-2.20425e-05,10.338,0,0,28.324,1.9114e+07,1
74,50,29.312,0.1,-1.02932e-05,10.1245,0,0,28.712,1.91214e+07,1
