vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
29,50,11.852,0.1,-0.0141975,34.8489,0,0,11.252,1.82357e+07,1
30,50,12.24,0.1,-0.0174075,34.6988,0,0,11.64,1.82414e+07,1
31,50,12.628,0.1,-0.020785,34.5512,0,0,12.028,1.82472e+07,1
32,50,13.016,0.1,-0.0241325,34.405,0,0,12.416,1.8253e+07,1
33,50,13.404,0.1,-0.0271725,34.2597,0,0,12.804,1.82589e+07,1
34,50,13.792,0.1,-0.02961,34.1139,0,0,13.192,1.82649e+07,1
35,50,14.18,0.1,-0.0311875,33.966,0,0,13.58,1.8271e+07,1
36,50,14.568,0.1,-0.0315375,33.8132,0,0,13.968,1.82771e+07,1
37,50,14.956,0.1,-0.0299025,33.6533,0,0,14.356,1.82834e+07,1
38,50,15.344,0.1,-0.026115,33.4866,0,0,14.744,1.82896e+07,1
39,50,15.732,0.1,-0.0197275,33.3149,0,0,15.132,1.8296e+07,1
40,50,16.12,0.1,-0.0102325,33.1413,0,0,15.52,1.83025e+07,1
41,50,16.508,0.1,0.0025,32.9697,0,0,15.908,1.8309e+07,1
42,50,16.896,0.1,0.0191,32.8035,0,0,16.296,1.83156e+07,1
43,50,17.284,0.1,0.036526,32.6461,0,0,16.684,1.83224e+07,1
44,50,17.672,0.1,0.0503095,32.4999,0,0,17.072,1.83291e+07,1
45,50,18.06,0.1,0.0566045,32.3645,0,0,17.46,1.83359e+07,1
46,50,18.448,0.1,0.0536615,32.2371,0,0,17.848,1.83428e+07,1
47,50,18.836,0.1,0.0418245,32.1136,0,0,18.236,1.83498e+07,1
48,50,19.224,0.1,0.0233712,31.9892,0,0,18.624,1.83568e+07,1
49,50,19.612,0.1,0.002443,31.8599,0,0,19.012,1.83638e+07,1
50,50,20,0.1,-0.0176398,31.722,0,0,19.4,1.83709e+07,1
51,50,20.388,0.1,-0.0325143,31.5734,0,0,19.788,1.83781e+07,1
52,50,20.776,0.1,-0.041104,31.4123,0,0,20.176,1.83854e+07,1
53,50,21.164,0.1,-0.043973,31.239,0,0,20.564,1.83928e+07,1
54,50,21.552,0.1,-0.0422985,31.0547,0,0,20.952,1.84002e+07,1
55,50,21.94,0.1,-0.0375981,30.8606,0,0,21.34,1.84076e+07,1
56,50,22.328,0.1,-0.0313579,30.6581,0,0,21.728,1.84151e+07,1
57,50,22.716,0.1,-0.024769,30.4485,0,0,22.116,1.84226e+07,1
58,50,23.104,0.1,-0.0186431,30.2328,0,0,22.504,1.84303e+07,1
59,50,23.492,0.1,-0.0134287,30.0122,0,0,22.892,1.8438e+07,1
60,50,23.88,0.1,-0.0092854,29.7875,0,0,23.28,1.84457e+07,1
61,50,24.268,0.1,-0.00617759,29.5596,0,0,23.668,1.84535e+07,1
62,50,24.656,0.1,-0.00396152,29.329,0,0,24.056,1.84614e+07,1
63,50,25.044,0.1,-0.00245209,29.0961,0,0,24.444,1.84692e+07,1
64,50,25.432,0.1,-0.00146668,28.8613,0,0,24.832,1.84772e+07,1
65,50,25.82,0.1,-0.000848545,28.6248,0,0,25.22,1.84852e+07,1
66,50,26.208,0.1,-0.00047524,28.3867,0,0,25.608,1.84933e+07,1
67,50,26.596,0.1,-0.000257851,28.1472,0,0,25.996,1.85014e+07,1
68,50,26.984,0.1,-0.000135622,27.9064,0,0,26.384,1.85096e+07,1
69,50,27.372,0.1,-6.91956e-05,27.6643,0,0,26.772,1.85178e+07,1
70,50,27.76,0.1,-3.42703e-05,27.4209,0,0,27.16,1.8526e+07,1
71,50,28.148,0.1,-1.64903e-05,27.1765,0,0,27.548,1.85343e+07,1
72,50,28.536,0.1,-7.71735e-06,26.9308,0,0,27.936,1.85426e+07,1
73,50,28.924,0.1,-3.51261e-06,26.6841,0,0,28.324,1.8551e+07,1
74,50,29.312,0.1,-1.5537e-06,26.4363,0,0,28.712,1.85594e+07,1
75,50,29.7,0.1,-6.73005e-07,26.1876,0,0,29.1,1.85679e+07,1
76,50,30.088,0.1,-2.81243e-07,25.938,0,0,29.488,1.85764e+07,1
77,50,30.476,0.1,-1.14312e-07,25.6873,0,0,29.876,1.85848e+07,1
78,50,30.864,0.1,-4.5143e-08,25.4359,0,0,30.264,1.85934e+07,1
79,50,31.252,0.1,-1.7286e-08,25.1838,0,0,30.652,1.8602e+07,1
80,50,31.64,0.1,-6.5425e-09,24.9308,0,0,31.04,1.86106e+07,1
81,50,32.028,0.1,-2.63925e-09,24.6772,0,0,31.428,1.86192e+07,1
82,50,32.416,0.1,-1.0575e-09,24.4228,0,0,31.816,1.8628e+07,1
83,50,32.804,0.1,-3.325e-11,24.168,0,0,32.204,1.86366e+07,1
84,50,33.192,0.1,2.9e-11,23.9125,0,0,32.592,1.86453e+07,1
85,50,33.58,0.1,-5.1975e-10,23.6565,0,0,32.98,1.8654e+07,1
86,50,33.968,0.1,4.415e-10,23.4002,0,0,33.368,1.86628e+07,1
87,50,34.356,0.1,1.8085e-09,23.1434,0,0,33.756,1.86716e+07,1
88,50,34.744,0.1,4.536e-09,22.8863,0,0,34.144,1.86804e+07,1
89,50,35.132,0.1,1.79492e-08,22.6289,0,0,34.532,1.86891e+07,1
90,50,35.52,0.1,5.4778e-08,22.3712,0,0,34.92,1.8698e+07,1
91,50,35.908,0.1,1.0843e-07,22.1133,0,0,35.308,1.87068e+07,1
92,50,36.296,0.1,1.3205e-07,21.8554,0,0,35.696,1.87156e+07,1
93,50,36.684,0.1,1.61985e-07,21.5972,0,0,36.084,1.87244e+07,1
94,50,37.072,0.1,1.0663e-06,21.3391,0,0,36.472,1.87333e+07,1
95,50,37.46,0.1,1.15379e-05,21.081,0,0,36.86,1.87421e+07,1
96,50,37.848,0.1,0.000145368,20.823,0,0,37.248,1.8751e+07,1
97,50,38.236,0.1,0.0018671,20.565,0,0,37.636,1.87598e+07,1
98,50,38.624,0.1,0.0238599,20.3067,0,0,38.024,1.87686e+07,1
99,50,39.012,0.1,0.298002,20.0382,0,0,38.412,1.87775e+07,1
100,50,39.4,0.1,1.77998,19.4356,8.82074e-16,0,38.8,1.87857e+07,1
