vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
41,131.854,0,0.1,8.51905,-2.5e-12,0,0,61.254,1.91458e+07,1
42,133.348,0,0.1,7.82704,-2.5e-12,0,0,62.748,1.917e+07,1
43,134.842,0,0.1,7.15991,2.5e-12,0,0,64.242,1.91934e+07,1
44,136.336,0,0.1,6.51858,-2.5e-12,0,0,65.736,1.92158e+07,1
45,137.83,0,0.1,5.90389,5.67512e-20,0,0,67.23,1.92374e+07,1
46,139.324,0,0.1,5.31661,-2.5e-12,0,0,68.724,1.9258e+07,1
47,140.818,0,0.1,4.7574,5.95041e-20,0,0,70.218,1.92776e+07,1
48,142.312,0,0.1,4.22686,-6.0907e-20,0,0,71.712,1.92963e+07,1
49,143.806,0,0.1,3.7255,5.29396e-23,0,0,73.206,1.93139e+07,1
50,145.3,0,0.1,3.25371,1.05879e-22,0,0,74.7,1.93304e+07,1
51,146.794,0,0.1,2.81176,2.5e-12,0,0,76.194,1.9346e+07,1
52,148.288,0,0.1,2.39977,-2.5e-12,0,0,77.688,1.93604e+07,1
53,149.782,0,0.1,2.0176,0,0,0,79.182,1.93738e+07,1
54,151.276,0,0.1,1.66484,-5.29396e-23,0,0,80.676,1.9386e+07,1
55,152.77,0,0.1,1.34083,2.5e-12,0,0,82.17,1.93972e+07,1
56,154.264,0,0.1,1.04485,0,0,0,83.664,1.9407e+07,1
57,155.758,0,0.1,0.776406,7.04626e-20,0,0,85.158,1.94158e+07,1
58,157.252,0,0.1,0.535577,0,0,0,86.652,1.94234e+07,1
59,158.746,0,0.1,0.323344,7.16272e-20,0,0,88.146,1.94298e+07,1
60,160.24,0,0.1,0.141505,-2.5e-12,0,0,89.64,1.94352e+07,1
61,161.734,0,0.1,-0.00778616,-5.75e-12,0,0,91.134,1.94398e+07,1
62,163.228,0,0.1,-0.122372,-2.5e-12,0,0,92.628,1.94434e+07,1
63,164.722,0,0.1,-0.202373,7.10449e-20,0,0,94.122,1.94464e+07,1
64,166.216,0,0.1,-0.251165,0,0,0,95.616,1.9449e+07,1
65,167.71,0,0.1,-0.27529,-5e-12,0,0,97.11,1.9451e+07,1
66,169.204,0,0.1,-0.283623,-1.05879e-22,0,0,98.604,1.94528e+07,1
67,170.698,0,0.1,-0.285313,-1.3976e-19,0,0,100.098,1.94544e+07,1
68,172.192,0,0.1,-0.28738,2.5e-12,0,0,101.592,1.9456e+07,1
69,173.686,0,0.1,-0.293062,1.12973e-19,0,0,103.086,1.94574e+07,1
70,175.18,0,0.1,-0.302395,0,0,0,104.58,1.94587e+07,1
71,176.674,0,0.1,-0.312626,-2.5e-12,0,0,106.074,1.94598e+07,1
72,178.168,0,0.1,-0.320316,8.78797e-21,0,0,107.568,1.94604e+07,1
73,179.662,0,0.1,-0.322863,-2.5e-12,0,0,109.062,1.94608e+07,1
74,181.156,0,0.1,-0.318745,-5.29396e-23,0,0,110.556,1.94608e+07,1
75,182.65,0,0.1,-0.30845,-2.5e-12,0,0,112.05,1.94604e+07,1
76,184.144,0,0.1,-0.29414,-6.26275e-20,0,0,113.544,1.946e+07,1
77,185.638,0,0.1,-0.278701,1.58819e-22,0,0,115.038,1.94594e+07,1
78,187.132,0,0.1,-0.264796,2.5e-12,0,0,116.532,1.94588e+07,1
79,188.626,0,0.1,-0.254431,2.5e-12,0,0,118.026,1.94582e+07,1
80,190.12,0,0.1,-0.24897,-6.27334e-20,0,0,119.52,1.94578e+07,1
81,191.614,0,0.1,-0.248723,6.68097e-20,0,0,121.014,1.94573e+07,1
82,193.108,0,0.1,-0.253881,-2.5e-12,0,0,122.508,1.94568e+07,1
83,194.602,0,0.1,-0.263709,-2.5e-12,8.40779e-45,0,124.002,1.94564e+07,1
84,196.096,0,0.1,-0.277126,2.5e-12,1.82169e-44,0,125.496,1.94558e+07,1
85,197.59,0,0.1,-0.292394,7.41683e-20,8.40779e-45,0,126.99,1.94552e+07,1
86,199.084,0,0.1,-0.306901,5.44748e-20,-1.82169e-44,0,128.484,1.94546e+07,1
87,200.578,0,0.1,-0.317993,-2.5e-12,0,0,129.978,1.94543e+07,1
88,202.072,0,0.1,-0.323581,-2.5e-12,0,0,131.472,1.94542e+07,1
89,203.566,0,0.1,-0.322863,2.5e-12,5.32493e-44,0,132.966,1.94545e+07,1
90,205.06,0,0.1,-0.316958,0,0,0,134.46,1.94551e+07,1
91,206.554,0,0.1,-0.308515,9.59265e-20,0,0,135.954,1.9456e+07,1
92,208.048,0,0.1,-0.301539,2.5e-12,0,0,137.448,1.94571e+07,1
93,209.542,0,0.1,-0.299697,-2.5e-12,0,0,138.942,1.94584e+07,1
94,211.036,0,0.1,-0.305797,-2.5e-12,0,0,140.436,1.94596e+07,1
95,212.53,0,0.1,-0.320547,2.5e-12,0,0,141.93,1.94606e+07,1
96,214.024,0,0.1,-0.342546,7.5e-12,1.82169e-44,0,143.424,1.94614e+07,1
97,215.518,0,0.1,-0.367907,-2e-11,-1.82169e-44,0,144.918,1.94619e+07,1
98,217.012,0,0.1,-0.391649,7e-11,0,0,146.412,1.9462e+07,1
99,218.506,0,0.1,-0.408461,2.25e-11,0,0,147.906,1.94619e+07,1
100,220,0,0.1,-0.414547,4e-12,0,0,149.4,1.94616e+07,1
