vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
66,169.204,0,0.1,-0.432541,-2.5e-12,0,0,98.604,1.94546e+07,1
67,170.698,0,0.1,-0.449906,-1.40449e-19,0,0,100.098,1.94552e+07,1
68,172.192,0,0.1,-0.453164,0,0,0,101.592,1.94558e+07,1
69,173.686,0,0.1,-0.441572,1.0535e-19,0,0,103.086,1.94564e+07,1
70,175.18,0,0.1,-0.417473,0,0,0,104.58,1.9457e+07,1
71,176.674,0,0.1,-0.384918,-5.29396e-23,0,0,106.074,1.94573e+07,1
72,178.168,0,0.1,-0.349057,-2.5e-12,0,0,107.568,1.94575e+07,1
73,179.662,0,0.1,-0.314928,-2.5e-12,0,0,109.062,1.94576e+07,1
74,181.156,0,0.1,-0.285757,5.29396e-23,0,0,110.556,1.94577e+07,1
75,182.65,0,0.1,-0.263124,-2.5e-12,0,0,112.05,1.94577e+07,1
76,184.144,0,0.1,-0.247177,-2.5e-12,0,0,113.544,1.94576e+07,1
77,185.638,0,0.1,-0.236942,-2.5e-12,0,0,115.038,1.94576e+07,1
78,187.132,0,0.1,-0.230907,-2.90321e-19,0,0,116.532,1.94576e+07,1
79,188.626,0,0.1,-0.227688,-7.40095e-20,0,0,118.026,1.94576e+07,1
80,190.12,0,0.1,-0.226443,-6.34745e-20,0,0,119.52,1.94575e+07,1
81,191.614,0,0.1,-0.226487,6.67038e-20,0,0,121.014,1.94575e+07,1
82,193.108,0,0.1,-0.227988,-2.5e-12,0,0,122.508,1.94575e+07,1
83,194.602,0,0.1,-0.231162,-2.5e-12,8.40779e-45,0,124.002,1.94574e+07,1
84,196.096,0,0.1,-0.236889,-2.5e-12,1.82169e-44,0,125.496,1.94574e+07,1
85,197.59,0,0.1,-0.246491,-2.5e-12,8.40779e-45,0,126.99,1.94574e+07,1
86,199.084,0,0.1,-0.261236,2.5e-12,-1.82169e-44,0,128.484,1.94573e+07,1
87,200.578,0,0.1,-0.282261,0,0,0,129.978,1.94573e+07,1
88,202.072,0,0.1,-0.309855,-2.5e-12,0,0,131.472,1.94573e+07,1
89,203.566,0,0.1,-0.342842,2.5e-12,5.32493e-44,0,132.966,1.94574e+07,1
90,205.06,0,0.1,-0.378444,2.5e-12,0,0,134.46,1.94576e+07,1
91,206.554,0,0.1,-0.412237,2.5e-12,0,0,135.954,1.9458e+07,1
92,208.048,0,0.1,-0.439431,5.29396e-23,0,0,137.448,1.94586e+07,1
93,209.542,0,0.1,-0.455478,2.5e-12,0,0,138.942,1.94592e+07,1
94,211.036,0,0.1,-0.457902,-2.5e-12,0,0,140.436,1.94598e+07,1
95,212.53,0,0.1,-0.446815,-1.0662e-19,0,0,141.93,1.94604e+07,1
96,214.024,0,0.1,-0.425443,2.5e-12,1.82169e-44,0,143.424,1.9461e+07,1
97,215.518,0,0.1,-0.398966,-2e-11,-1.82169e-44,0,144.918,1.94613e+07,1
98,217.012,0,0.1,-0.373857,6.5e-11,0,0,146.412,1.94615e+07,1
99,218.506,0,0.1,-0.35594,2e-11,0,0,147.906,1.94616e+07,1
100,220,0,0.1,-0.349285,6e-12,0,0,149.4,1.94616e+07,1
