vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
58,157.252,0,0.1,19.0417,-1.25e-12,0,0,86.652,1.87777e+07,1
59,158.746,0,0.1,18.1997,-1e-12,0,0,88.146,1.88077e+07,1
60,160.24,0,0.1,17.3709,-2.5e-12,0,0,89.64,1.88378e+07,1
61,161.734,0,0.1,16.552,-2.5e-12,0,0,91.134,1.88679e+07,1
62,163.228,0,0.1,15.7395,-3.64754e-20,0,0,92.628,1.88976e+07,1
63,164.722,0,0.1,14.9306,3.80635e-20,0,0,94.122,1.89269e+07,1
64,166.216,0,0.1,14.1241,2.64698e-23,0,0,95.616,1.89554e+07,1
65,167.71,0,0.1,13.3201,-2.5e-12,0,0,97.11,1.89833e+07,1
66,169.204,0,0.1,12.5208,-5.29396e-23,0,0,98.604,1.90104e+07,1
67,170.698,0,0.1,11.7302,-8.89385e-20,0,0,100.098,1.90367e+07,1
68,172.192,0,0.1,10.9541,5.29396e-23,0,0,101.592,1.90624e+07,1
69,173.686,0,0.1,10.1995,4.69574e-20,0,0,103.086,1.90876e+07,1
70,175.18,0,0.1,9.47258,-1.05879e-22,0,0,104.58,1.91126e+07,1
71,176.674,0,0.1,8.77743,0,0,0,106.074,1.91372e+07,1
72,178.168,0,0.1,8.11475,2.64698e-22,0,0,107.568,1.91616e+07,1
73,179.662,0,0.1,7.48236,-1.56542e-19,0,0,109.062,1.91854e+07,1
74,181.156,0,0.1,6.87646,0,0,0,110.556,1.92087e+07,1
75,182.65,0,0.1,6.29336,1.09691e-19,0,0,112.05,1.9231e+07,1
76,184.144,0,0.1,5.73068,-5.60101e-20,0,0,113.544,1.92524e+07,1
77,185.638,0,0.1,5.1878,5.29396e-23,0,0,115.038,1.92726e+07,1
78,187.132,0,0.1,4.66558,-2.34416e-19,0,0,116.532,1.92918e+07,1
79,188.626,0,0.1,4.16568,2.5e-12,0,0,118.026,1.931e+07,1
80,190.12,0,0.1,3.68995,-6.09599e-20,0,0,119.52,1.9327e+07,1
81,191.614,0,0.1,3.24005,6.19922e-20,0,0,121.014,1.93431e+07,1
82,193.108,0,0.1,2.81719,-2.5e-12,0,0,122.508,1.9358e+07,1
83,194.602,0,0.1,2.42227,2.5e-12,8.40779e-45,0,124.002,1.9372e+07,1
84,196.096,0,0.1,2.05585,-2.5e-12,1.82169e-44,0,125.496,1.93849e+07,1
85,197.59,0,0.1,1.71834,6.53804e-20,8.40779e-45,0,126.99,1.93968e+07,1
86,199.084,0,0.1,1.40993,2.5e-12,-1.82169e-44,0,128.484,1.94076e+07,1
87,200.578,0,0.1,1.13059,0,0,0,129.978,1.94174e+07,1
88,202.072,0,0.1,0.879831,-2.5e-12,0,0,131.472,1.94262e+07,1
89,203.566,0,0.1,0.6566,-2.5e-12,5.32493e-44,0,132.966,1.94338e+07,1
90,205.06,0,0.1,0.459311,0,0,0,134.46,1.94402e+07,1
91,206.554,0,0.1,0.286332,6.90332e-20,0,0,135.954,1.94455e+07,1
92,208.048,0,0.1,0.136845,2.5e-12,0,0,137.448,1.94496e+07,1
93,209.542,0,0.1,0.0118917,-2.5e-12,0,0,138.942,1.94525e+07,1
94,211.036,0,0.1,-0.0848525,-8.16328e-20,0,0,140.436,1.94544e+07,1
95,212.53,0,0.1,-0.148673,-1.16149e-19,0,0,141.93,1.94554e+07,1
96,214.024,0,0.1,-0.17886,1.5e-11,1.82169e-44,0,143.424,1.9456e+07,1
97,215.518,0,0.1,-0.186767,-7.5e-12,-1.82169e-44,0,144.918,1.94566e+07,1
98,217.012,0,0.1,-0.186515,7.5e-11,0,0,146.412,1.94578e+07,1
99,218.506,0,0.1,-0.183612,2.5e-11,0,0,147.906,1.94596e+07,1
100,220,0,0.1,-0.18193,1e-11,0,0,149.4,1.94616e+07,1
