vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
62,163.228,0,0.1,0.631522,2.5e-12,0,0,92.628,1.9421e+07,1
63,164.722,0,0.1,0.445028,-2.5e-12,0,0,94.122,1.94292e+07,1
64,166.216,0,0.1,0.28583,0,0,0,95.616,1.94362e+07,1
65,167.71,0,0.1,0.152158,2.0117e-21,0,0,97.11,1.94422e+07,1
66,169.204,0,0.1,0.0430688,2.5e-12,0,0,98.604,1.94468e+07,1
67,170.698,0,0.1,-0.041781,-1.40237e-19,0,0,100.098,1.94504e+07,1
68,172.192,0,0.1,-0.104131,0,0,0,101.592,1.9453e+07,1
69,173.686,0,0.1,-0.147732,1.20067e-19,0,0,103.086,1.94547e+07,1
70,175.18,0,0.1,-0.178337,0,0,0,104.58,1.94559e+07,1
71,176.674,0,0.1,-0.202231,0,0,0,106.074,1.94568e+07,1
72,178.168,0,0.1,-0.224756,-2.5e-12,0,0,107.568,1.94575e+07,1
73,179.662,0,0.1,-0.248964,-2.5e-12,0,0,109.062,1.94583e+07,1
74,181.156,0,0.1,-0.274545,-5.29396e-23,0,0,110.556,1.9459e+07,1
75,182.65,0,0.1,-0.299452,-2.5e-12,0,0,112.05,1.94598e+07,1
76,184.144,0,0.1,-0.321329,-5.88159e-20,0,0,113.544,1.94602e+07,1
77,185.638,0,0.1,-0.338302,-2.5e-12,0,0,115.038,1.94603e+07,1
78,187.132,0,0.1,-0.349553,-3.02708e-19,0,0,116.532,1.946e+07,1
79,188.626,0,0.1,-0.35562,2.5e-12,0,0,118.026,1.94592e+07,1
80,190.12,0,0.1,-0.358007,2.5e-12,0,0,119.52,1.94582e+07,1
81,191.614,0,0.1,-0.357697,-2.5e-12,0,0,121.014,1.9457e+07,1
82,193.108,0,0.1,-0.355249,-2.5e-12,0,0,122.508,1.9456e+07,1
83,194.602,0,0.1,-0.349701,-2.5e-12,8.40779e-45,0,124.002,1.94552e+07,1
84,196.096,0,0.1,-0.3399,-1.09691e-19,1.82169e-44,0,125.496,1.94547e+07,1
85,197.59,0,0.1,-0.325218,-2.5e-12,8.40779e-45,0,126.99,1.94547e+07,1
86,199.084,0,0.1,-0.305957,2.5e-12,-1.82169e-44,0,128.484,1.9455e+07,1
87,200.578,0,0.1,-0.283978,-2.5e-12,0,0,129.978,1.94556e+07,1
88,202.072,0,0.1,-0.262174,-2.5e-12,0,0,131.472,1.94564e+07,1
89,203.566,0,0.1,-0.2437,2.5e-12,5.32493e-44,0,132.966,1.9457e+07,1
90,205.06,0,0.1,-0.231401,2.5e-12,0,0,134.46,1.94574e+07,1
91,206.554,0,0.1,-0.226902,-2.5e-12,0,0,135.954,1.94575e+07,1
92,208.048,0,0.1,-0.230775,2.5e-12,0,0,137.448,1.94574e+07,1
93,209.542,0,0.1,-0.241755,-2.5e-12,0,0,138.942,1.94572e+07,1
94,211.036,0,0.1,-0.257573,-7.30566e-20,0,0,140.436,1.9457e+07,1
95,212.53,0,0.1,-0.275122,-1.06303e-19,0,0,141.93,1.94569e+07,1
96,214.024,0,0.1,-0.291654,7.5e-12,1.82169e-44,0,143.424,1.9457e+07,1
97,215.518,0,0.1,-0.304908,-2.5e-11,-1.82169e-44,0,144.918,1.94576e+07,1
98,217.012,0,0.1,-0.314096,6.5e-11,0,0,146.412,1.94586e+07,1
99,218.506,0,0.1,-0.319193,2e-11,0,0,147.906,1.946e+07,1
100,220,0,0.1,-0.320705,2e-12,0,0,149.4,1.94616e+07,1
