vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
100,70,0.6,0.1,2.3413,-25.5713,-1.17316e-16,0,38.8,1.8551e+07,1
99,70,0.988,0.1,0.375477,-26.2601,0,0,38.412,1.85436e+07,1
98,70,1.376,0.1,0.0296216,-26.5063,0,0,38.024,1.85358e+07,1
97,70,1.764,0.1,0.00228568,-26.7383,0,0,37.636,1.85279e+07,1
96,70,2.152,0.1,0.00017585,-26.9686,0,1,37.248,1.85201e+07,1
95,70,2.54,0.1,1.37124e-05,-27.1982,0,0,36.86,1.85124e+07,1
94,70,2.928,0.1,1.09245e-06,-27.4268,0,0,36.472,1.85046e+07,1
93,70,3.316,0.1,1.44905e-07,-27.6545,0,0,36.084,1.84969e+07,1
92,70,3.704,0.1,8.24047e-08,-27.8813,0,0,35.696,1.84893e+07,1
91,70,4.092,0.1,4.3761e-08,-28.107,0,0,35.308,1.84817e+07,1
90,70,4.48,0.1,1.66233e-08,-28.3319,0,0,34.92,1.84741e+07,1
89,70,4.868,0.1,4.79175e-09,-28.5557,0,0,34.532,1.84666e+07,1
88,70,5.256,0.1,1.18575e-09,-28.7785,0,0,34.144,1.84591e+07,1
87,70,5.644,0.1,2.7075e-10,-29.0002,0,0,33.756,1.84516e+07,1
86,70,6.032,0.1,5.5e-11,-29.2208,0,0,33.368,1.84443e+07,1
85,70,6.42,0.1,9.25e-12,-29.4403,0,0,32.98,1.8437e+07,1
84,70,6.808,0.1,1.5e-12,-29.6586,0,0,32.592,1.84297e+07,1
83,70,7.196,0.1,4.56604e-21,-29.8759,0,0,32.204,1.84225e+07,1
82,70,7.584,0.1,-1.5e-12,-30.0921,0,0,31.816,1.84153e+07,1
81,70,7.972,0.1,2.5e-13,-30.3069,0,0,31.428,1.84082e+07,1
80,70,8.36,0.1,-2.5e-13,-30.5207,0,0,31.04,1.84011e+07,1
79,70,8.748,0.1,2.5e-13,-30.7332,0,0,30.652,1.8394e+07,1
78,70,9.136,0.1,-2.5e-13,-30.9443,0,0,30.264,1.83872e+07,1
77,70,9.524,0.1,-7.5e-13,-31.1544,0,0,29.876,1.83802e+07,1
76,70,9.912,0.1,5e-13,-31.363,0,0,29.488,1.83734e+07,1
75,70,10.3,0.1,5e-13,-31.5704,0,0,29.1,1.83666e+07,1
74,70,10.688,0.1,5e-13,-31.7764,0,0,28.712,1.836e+07,1
73,70,11.076,0.1,-2.13743e-21,-31.9812,0,0,28.324,1.83532e+07,1
72,70,11.464,0.1,-1.75e-12,-32.1844,0,0,27.936,1.83467e+07,1
71,70,11.852,0.1,-5.25e-12,-32.3863,0,0,27.548,1.83402e+07,1
70,70,12.24,0.1,-1.9e-11,-32.5868,0,0,27.16,1.83337e+07,1
69,70,12.628,0.1,-6e-11,-32.7858,0,0,26.772,1.83273e+07,1
68,70,13.016,0.1,-1.995e-10,-32.9832,0,0,26.384,1.8321e+07,1
67,70,13.404,0.1,-6.415e-10,-33.1791,0,0,25.996,1.83148e+07,1
66,70,13.792,0.1,-2.014e-09,-33.3735,0,0,25.608,1.83086e+07,1
65,70,14.18,0.1,-6.1385e-09,-33.5662,0,0,25.22,1.83024e+07,1
64,70,14.568,0.1,-1.81607e-08,-33.7573,0,0,24.832,1.82964e+07,1
