vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
67,70,13.404,0.1,-1.01707e-07,-10.7456,0,0,25.996,1.90894e+07,1
66,70,13.792,0.1,-2.784e-07,-10.9539,0,0,25.608,1.9082e+07,1
65,70,14.18,0.1,-7.36813e-07,-11.1641,0,0,25.22,1.90745e+07,1
64,70,14.568,0.1,-1.88499e-06,-11.3759,0,0,24.832,1.9067e+07,1
63,70,14.956,0.1,-4.66896e-06,-11.5895,0,0,24.444,1.90595e+07,1
62,70,15.344,0.1,-1.11761e-05,-11.8048,0,0,24.056,1.90519e+07,1
61,70,15.732,0.1,-2.57958e-05,-12.0218,0,0,23.668,1.90442e+07,1
60,70,16.12,0.1,-5.73783e-05,-12.2404,0,0,23.28,1.90366e+07,1
59,70,16.508,0.1,-0.00012302,-12.4606,0,0,22.892,1.90288e+07,1
58,70,16.896,0.1,-0.000254095,-12.6823,0,0,22.504,1.9021e+07,1
57,70,17.284,0.1,-0.000505242,-12.9054,0,0,22.116,1.90132e+07,1
56,70,17.672,0.1,-0.000966325,-13.13,0,0,21.728,1.90054e+07,1
55,70,18.06,0.1,-0.00177609,-13.3558,0,0,21.34,1.89974e+07,1
54,70,18.448,0.1,-0.00313372,-13.5827,0,0,20.952,1.89895e+07,1
53,70,18.836,0.1,-0.00530122,-13.8102,0,0,20.564,1.89815e+07,1
52,70,19.224,0.1,-0.00858551,-14.0381,0,0,20.176,1.89735e+07,1
51,70,19.612,0.1,-0.013287,-14.2655,0,0,19.788,1.89654e+07,1
50,70,20,0.1,-0.0196014,-14.4917,0,0,19.4,1.89574e+07,1
49,70,20.388,0.1,-0.0274706,-14.7154,0,0,19.012,1.89492e+07,1
48,70,20.776,0.1,-0.0363997,-14.9353,0,0,18.624,1.8941e+07,1
47,70,21.164,0.1,-0.0452836,-15.1498,0,0,18.236,1.89328e+07,1
46,70,21.552,0.1,-0.0523236,-15.3574,0,0,17.848,1.89246e+07,1
45,70,21.94,0.1,-0.0551408,-15.5565,0,0,17.46,1.89164e+07,1
44,70,22.328,0.1,-0.0512111,-15.7451,0,0,17.072,1.8908e+07,1
43,70,22.716,0.1,-0.0386042,-15.9215,0,0,16.684,1.88998e+07,1
42,70,23.104,0.1,-0.01669,-16.0854,0,0,16.296,1.88914e+07,1
41,70,23.492,0.1,0.0116905,-16.2393,0,0,15.908,1.8883e+07,1
40,70,23.88,0.1,0.0391925,-16.3874,0,0,15.52,1.88746e+07,1
39,70,24.268,0.1,0.0595855,-16.535,0,0,15.132,1.88662e+07,1
38,70,24.656,0.1,0.068034,-16.6892,0,0,14.744,1.88578e+07,1
37,70,25.044,0.1,0.0628128,-16.857,0,0,14.356,1.88492e+07,1
36,70,25.432,0.1,0.0455872,-17.0425,0,0,13.968,1.88408e+07,1
35,70,25.82,0.1,0.02274,-17.2466,0,0,13.58,1.88322e+07,1
34,70,26.208,0.1,0.00192,-17.4651,0,0,13.192,1.88236e+07,1
33,70,26.596,0.1,-0.0126025,-17.6926,0,0,12.804,1.88151e+07,1
32,70,26.984,0.1,-0.02334,-17.9247,0,0,12.416,1.88066e+07,1
31,70,27.372,0.1,-0.02991,-18.1565,0,0,12.028,1.8798e+07,1
30,70,27.76,0.1,-0.033085,-18.3848,0,0,11.64,1.87894e+07,1
29,70,28.148,0.1,-0.033405,-18.6077,0,0,11.252,1.87808e+07,1
28,70,28.536,0.1,-0.031395,-18.8256,0,0,10.864,1.87722e+07,1
27,70,28.924,0.1,-0.028255,-19.0426,0,0,10.476,1.87636e+07,1
26,70,29.312,0.1,-0.02446,-19.2614,0,0,10.088,1.8755e+07,1
25,70,29.7,0.1,-0.02045,-19.4839,0,0,9.7,1.87465e+07,1
24,70,30.088,0.1,-0.0165275,-19.7117,0,0,9.312,1.8738e+07,1
23,70,30.476,0.1,-0.0129125,-19.9463,0,0,8.924,1.87294e+07,1
22,70,30.864,0.1,-0.00999,-20.1882,0,0,8.536,1.87208e+07,1
21,70,31.252,0.1,-0.0079425,-20.4357,0,0,8.148,1.87123e+07,1
20,70,31.64,0.1,-0.0065475,-20.6877,0,0,7.76,1.87038e+07,1
19,70,32.028,0.1,-0.0054325,-20.9423,0,0,7.372,1.86952e+07,1
18,70,32.416,0.1,-0.004335,-21.1983,0,0,6.984,1.86868e+07,1
17,70,32.804,0.1,-0.0032,-21.4543,0,0,6.596,1.86783e+07,1
16,70,33.192,0.1,-0.0021075,-21.7094,0,0,6.208,1.86698e+07,1
15,70,33.58,0.1,-0.00117,-21.9635,0,0,5.82,1.86614e+07,1
14,70,33.968,0.1,-0.000485,-22.2166,0,0,5.432,1.8653e+07,1
13,70,34.356,0.1,-0.00021,-22.4688,0,0,5.044,1.86446e+07,1
12,70,34.744,0.1,-0.000435,-22.7213,0,0,4.656,1.86362e+07,1
11,70,35.132,0.1,-0.00108,-22.9743,0,0,4.268,1.86278e+07,1
10,70,35.52,0.1,-0.0021,-23.2282,0,0,3.88,1.86196e+07,1
9,70,35.908,0.1,-0.00348,-23.4836,0,0,3.492,1.86112e+07,1
8,70,36.296,0.1,-0.005005,-23.7412,0,0,3.104,1.8603e+07,1
7,70,36.684,0.1,-0.0061575,-24.0018,0,0,2.716,1.85948e+07,1
6,70,37.072,0.1,-0.005945,-24.2665,0,0,2.328,1.85866e+07,1
5,70,37.46,0.1,-0.0029225,-24.536,0,0,1.94,1.85784e+07,1
4,70,37.848,0.1,0.0049025,-24.8113,0,0,1.552,1.85703e+07,1
3,70,38.236,0.1,0.023955,-25.0931,0,0,1.164,1.85622e+07,1
2,70,38.624,0.1,0.09977,-25.3859,0,0,0.776001,1.85543e+07,1
1,70,39.012,0.1,0.506132,-25.7107,0,0,0.388,1.85463e+07,1
0,70,39.4,0.1,3.07584,-25.7224,-9.3547e-17,0,0,1.85392e+07,1
