vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
100,70,0.6,0.1,0.693222,-7.39568,-1.32262e-16,0,38.8,1.91986e+07,1
99,70,0.988,0.1,0.143651,-7.72132,0,0,38.412,1.91928e+07,1
98,70,1.376,0.1,0.0121312,-7.91087,0,0,38.024,1.91866e+07,1
97,70,1.764,0.1,0.00100291,-8.09776,0,0,37.636,1.91803e+07,1
96,70,2.152,0.1,8.2911e-05,-8.28642,0,1,37.248,1.91739e+07,1
95,70,2.54,0.1,6.7344e-06,-8.47716,0,0,36.86,1.91675e+07,1
94,70,2.928,0.1,5.64732e-07,-8.66995,0,0,36.472,1.9161e+07,1
93,70,3.316,0.1,4.05417e-07,-8.86473,0,0,36.084,1.91545e+07,1
92,70,3.704,0.1,1.8034e-07,-9.06147,0,0,35.696,1.91479e+07,1
91,70,4.092,0.1,1.60089e-07,-9.26009,0,0,35.308,1.91412e+07,1
90,70,4.48,0.1,1.85587e-07,-9.46055,0,0,34.92,1.91345e+07,1
89,70,4.868,0.1,1.32822e-07,-9.6628,0,0,34.532,1.91277e+07,1
88,70,5.256,0.1,6.406e-08,-9.86677,0,0,34.144,1.91209e+07,1
87,70,5.644,0.1,2.33075e-08,-10.0724,0,0,33.756,1.9114e+07,1
86,70,6.032,0.1,7.0725e-09,-10.2797,0,0,33.368,1.9107e+07,1
85,70,6.42,0.1,1.9125e-09,-10.4885,0,0,32.98,1.91e+07,1
84,70,6.808,0.1,4.75e-10,-10.6988,0,0,32.592,1.90928e+07,1
83,70,7.196,0.1,1.025e-10,-10.9106,0,0,32.204,1.90857e+07,1
82,70,7.584,0.1,1.75e-11,-11.1237,0,0,31.816,1.90785e+07,1
81,70,7.972,0.1,7.5e-12,-11.3383,0,0,31.428,1.90712e+07,1
80,70,8.36,0.1,2.5e-12,-11.5541,0,0,31.04,1.90638e+07,1
79,70,8.748,0.1,-2.5e-12,-11.7712,0,0,30.652,1.90564e+07,1
