vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
42,50,16.896,0.1,-0.0135275,21.1927,0,0,16.296,1.87074e+07,1
43,50,17.284,0.1,-0.0012125,20.9505,0,0,16.684,1.87164e+07,1
44,50,17.672,0.1,0.01537,20.7156,0,0,17.072,1.87254e+07,1
45,50,18.06,0.1,0.0343245,20.4916,0,0,17.46,1.87345e+07,1
46,50,18.448,0.1,0.0505305,20.281,0,0,17.848,1.87436e+07,1
47,50,18.836,0.1,0.0593495,20.0837,0,0,18.236,1.87526e+07,1
48,50,19.224,0.1,0.0583363,19.8971,0,0,18.624,1.87616e+07,1
49,50,19.612,0.1,0.0479215,19.7168,0,0,19.012,1.87707e+07,1
50,50,20,0.1,0.0301662,19.5383,0,0,19.4,1.87798e+07,1
51,50,20.388,0.1,0.0088365,19.3573,0,0,19.788,1.87888e+07,1
52,50,20.776,0.1,-0.0122963,19.1706,0,0,20.176,1.87978e+07,1
53,50,21.164,0.1,-0.0287577,18.9757,0,0,20.564,1.88068e+07,1
54,50,21.552,0.1,-0.0388006,18.7709,0,0,20.952,1.88158e+07,1
55,50,21.94,0.1,-0.0427901,18.556,0,0,21.34,1.88246e+07,1
56,50,22.328,0.1,-0.0418829,18.3322,0,0,21.728,1.88336e+07,1
57,50,22.716,0.1,-0.0376448,18.1008,0,0,22.116,1.88426e+07,1
58,50,23.104,0.1,-0.0316341,17.8631,0,0,22.504,1.88514e+07,1
59,50,23.492,0.1,-0.02512,17.6204,0,0,22.892,1.88604e+07,1
60,50,23.88,0.1,-0.018979,17.374,0,0,23.28,1.88692e+07,1
61,50,24.268,0.1,-0.0137072,17.1249,0,0,23.668,1.88781e+07,1
62,50,24.656,0.1,-0.00949502,16.8741,0,0,24.056,1.88869e+07,1
63,50,25.044,0.1,-0.00632367,16.6225,0,0,24.444,1.88957e+07,1
64,50,25.432,0.1,-0.0040565,16.3706,0,0,24.832,1.89044e+07,1
65,50,25.82,0.1,-0.00250989,16.119,0,0,25.22,1.89132e+07,1
66,50,26.208,0.1,-0.00149958,15.868,0,0,25.608,1.89218e+07,1
67,50,26.596,0.1,-0.000865997,15.6177,0,0,25.996,1.89305e+07,1
68,50,26.984,0.1,-0.000483774,15.3684,0,0,26.384,1.89392e+07,1
69,50,27.372,0.1,-0.000261615,15.1203,0,0,26.772,1.89477e+07,1
70,50,27.76,0.1,-0.000137041,14.8734,0,0,27.16,1.89562e+07,1
71,50,28.148,0.1,-6.95767e-05,14.6277,0,0,27.548,1.89648e+07,1
72,50,28.536,0.1,-3.42543e-05,14.3834,0,0,27.936,1.89732e+07,1
73,50,28.924,0.1,-1.6358e-05,14.1404,0,0,28.324,1.89816e+07,1
74,50,29.312,0.1,-7.57472e-06,13.8989,0,0,28.712,1.899e+07,1
75,50,29.7,0.1,-3.3931e-06,13.6588,0,0,29.1,1.89983e+07,1
76,50,30.088,0.1,-1.47248e-06,13.4203,0,0,29.488,1.90066e+07,1
77,50,30.476,0.1,-6.23149e-07,13.1833,0,0,29.876,1.90148e+07,1
78,50,30.864,0.1,-2.5775e-07,12.948,0,0,30.264,1.9023e+07,1
79,50,31.252,0.1,-1.03893e-07,12.7142,0,0,30.652,1.9031e+07,1
80,50,31.64,0.1,-4.1145e-08,12.482,0,0,31.04,1.90391e+07,1
81,50,32.028,0.1,-1.56825e-08,12.2516,0,0,31.428,1.90471e+07,1
82,50,32.416,0.1,-5.5725e-09,12.023,0,0,31.816,1.90551e+07,1
83,50,32.804,0.1,-2.2575e-09,11.796,0,0,32.204,1.9063e+07,1
84,50,33.192,0.1,-1.4e-09,11.5709,0,0,32.592,1.90708e+07,1
85,50,33.58,0.1,1.1575e-09,11.3476,0,0,32.98,1.90786e+07,1
86,50,33.968,0.1,4.51e-09,11.1262,0,0,33.368,1.90863e+07,1
87,50,34.356,0.1,1.2855e-08,10.9067,0,0,33.756,1.90939e+07,1
88,50,34.744,0.1,4.3065e-08,10.6891,0,0,34.144,1.91015e+07,1
89,50,35.132,0.1,1.08922e-07,10.4734,0,0,34.532,1.9109e+07,1
90,50,35.52,0.1,1.83219e-07,10.2598,0,0,34.92,1.91164e+07,1
91,50,35.908,0.1,1.98102e-07,10.0482,0,0,35.308,1.91238e+07,1
92,50,36.296,0.1,1.83488e-07,9.83855,0,0,35.696,1.91312e+07,1
93,50,36.684,0.1,3.70027e-07,9.63099,0,0,36.084,1.91384e+07,1
94,50,37.072,0.1,8.4687e-07,9.42552,0,0,36.472,1.91456e+07,1
95,50,37.46,0.1,6.7887e-06,9.22217,0,0,36.86,1.91527e+07,1
96,50,37.848,0.1,8.78758e-05,9.02093,0,0,37.248,1.91598e+07,1
97,50,38.236,0.1,0.00106935,8.82183,0,0,37.636,1.91667e+07,1
98,50,38.624,0.1,0.0129695,8.62451,0,0,38.024,1.91736e+07,1
99,50,39.012,0.1,0.153776,8.42428,0,0,38.412,1.91804e+07,1
100,50,39.4,0.1,0.756589,8.07659,9.33343e-16,0,38.8,1.91866e+07,1
