vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
35,50,14.18,0.1,-0.03063,30.736,0,0,13.58,1.83785e+07,1
36,50,14.568,0.1,-0.0319275,30.5519,0,0,13.968,1.83858e+07,1
37,50,14.956,0.1,-0.03191,30.3628,0,0,14.356,1.83932e+07,1
38,50,15.344,0.1,-0.029855,30.1666,0,0,14.744,1.84007e+07,1
39,50,15.732,0.1,-0.02563,29.9639,0,0,15.132,1.84082e+07,1
40,50,16.12,0.1,-0.0187225,29.7572,0,0,15.52,1.84158e+07,1
41,50,16.508,0.1,-0.00857,29.5495,0,0,15.908,1.84235e+07,1
42,50,16.896,0.1,0.0048,29.3451,0,0,16.296,1.84312e+07,1
43,50,17.284,0.1,0.0220792,29.1472,0,0,16.684,1.8439e+07,1
44,50,17.672,0.1,0.039542,28.9592,0,0,17.072,1.84468e+07,1
45,50,18.06,0.1,0.0525842,28.783,0,0,17.46,1.84547e+07,1
46,50,18.448,0.1,0.0575495,28.6177,0,0,17.848,1.84627e+07,1
47,50,18.836,0.1,0.053097,28.4602,0,0,18.236,1.84707e+07,1
48,50,19.224,0.1,0.0399968,28.3061,0,0,18.624,1.84787e+07,1
49,50,19.612,0.1,0.0208455,28.1507,0,0,19.012,1.84868e+07,1
50,50,20,0.1,-0.00020975,27.9902,0,0,19.4,1.84949e+07,1
51,50,20.388,0.1,-0.01973,27.8214,0,0,19.788,1.8503e+07,1
52,50,20.776,0.1,-0.0336467,27.642,0,0,20.176,1.85113e+07,1
53,50,21.164,0.1,-0.0413503,27.4508,0,0,20.564,1.85196e+07,1
54,50,21.552,0.1,-0.0434444,27.2481,0,0,20.952,1.85279e+07,1
55,50,21.94,0.1,-0.0412336,27.0352,0,0,21.34,1.85362e+07,1
56,50,22.328,0.1,-0.036251,26.8135,0,0,21.728,1.85446e+07,1
57,50,22.716,0.1,-0.0299486,26.5842,0,0,22.116,1.85531e+07,1
58,50,23.104,0.1,-0.0234552,26.3486,0,0,22.504,1.85616e+07,1
59,50,23.492,0.1,-0.0175164,26.1079,0,0,22.892,1.857e+07,1
60,50,23.88,0.1,-0.0125247,25.863,0,0,23.28,1.85786e+07,1
61,50,24.268,0.1,-0.00859977,25.615,0,0,23.668,1.85872e+07,1
62,50,24.656,0.1,-0.00568283,25.3645,0,0,24.056,1.85958e+07,1
63,50,25.044,0.1,-0.00362022,25.1121,0,0,24.444,1.86044e+07,1
64,50,25.432,0.1,-0.00222625,24.8583,0,0,24.832,1.86131e+07,1
65,50,25.82,0.1,-0.001323,24.6033,0,0,25.22,1.86218e+07,1
66,50,26.208,0.1,-0.000760474,24.3475,0,0,25.608,1.86306e+07,1
67,50,26.596,0.1,-0.000423155,24.0909,0,0,25.996,1.86393e+07,1
68,50,26.984,0.1,-0.000228092,23.8337,0,0,26.384,1.86481e+07,1
69,50,27.372,0.1,-0.000119178,23.576,0,0,26.772,1.86569e+07,1
70,50,27.76,0.1,-6.03993e-05,23.3177,0,0,27.16,1.86657e+07,1
71,50,28.148,0.1,-2.97099e-05,23.0591,0,0,27.548,1.86745e+07,1
72,50,28.536,0.1,-1.41953e-05,22.8001,0,0,27.936,1.86834e+07,1
73,50,28.924,0.1,-6.59496e-06,22.5408,0,0,28.324,1.86922e+07,1
74,50,29.312,0.1,-2.98165e-06,22.2814,0,0,28.712,1.87011e+07,1
75,50,29.7,0.1,-1.31162e-06,22.0217,0,0,29.1,1.871e+07,1
76,50,30.088,0.1,-5.62953e-07,21.7619,0,0,29.488,1.87188e+07,1
77,50,30.476,0.1,-2.40466e-07,21.5021,0,0,29.876,1.87278e+07,1
78,50,30.864,0.1,-9.90018e-08,21.2423,0,0,30.264,1.87366e+07,1
79,50,31.252,0.1,-3.9224e-08,20.9823,0,0,30.652,1.87456e+07,1
80,50,31.64,0.1,-1.52627e-08,20.7226,0,0,31.04,1.87544e+07,1
81,50,32.028,0.1,-5.99e-09,20.463,0,0,31.428,1.87634e+07,1
82,50,32.416,0.1,-2.35525e-09,20.2036,0,0,31.816,1.87722e+07,1
83,50,32.804,0.1,-4.8725e-10,19.9444,0,0,32.204,1.87812e+07,1
84,50,33.192,0.1,-2.44e-10,19.6855,0,0,32.592,1.879e+07,1
85,50,33.58,0.1,-2.445e-10,19.427,0,0,32.98,1.87989e+07,1
86,50,33.968,0.1,1.439e-09,19.1688,0,0,33.368,1.88078e+07,1
87,50,34.356,0.1,3.698e-09,18.9111,0,0,33.756,1.88166e+07,1
88,50,34.744,0.1,1.18945e-08,18.6539,0,0,34.144,1.88255e+07,1
89,50,35.132,0.1,4.09118e-08,18.3973,0,0,34.532,1.88343e+07,1
90,50,35.52,0.1,9.445e-08,18.1413,0,0,34.92,1.88431e+07,1
91,50,35.908,0.1,1.42379e-07,17.8859,0,0,35.308,1.88519e+07,1
92,50,36.296,0.1,1.31148e-07,17.6312,0,0,35.696,1.88607e+07,1
93,50,36.684,0.1,2.02889e-07,17.3773,0,0,36.084,1.88694e+07,1
94,50,37.072,0.1,1.02667e-06,17.1241,0,0,36.472,1.88782e+07,1
95,50,37.46,0.1,9.83526e-06,16.8718,0,0,36.86,1.88869e+07,1
96,50,37.848,0.1,0.00012434,16.6204,0,0,37.248,1.88956e+07,1
97,50,38.236,0.1,0.00157962,16.3699,0,0,37.636,1.89042e+07,1
98,50,38.624,0.1,0.0199383,16.1199,0,0,38.024,1.89128e+07,1
99,50,39.012,0.1,0.245875,15.8625,0,0,38.412,1.89214e+07,1
100,50,39.4,0.1,1.40873,15.3412,8.99964e-16,0,38.8,1.89293e+07,1
