vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
48,142.312,0,0.1,24.1183,-2.29625e-20,0,0,71.712,1.86116e+07,1
49,143.806,0,0.1,23.2561,7.5e-13,0,0,73.206,1.8641e+07,1
50,145.3,0,0.1,22.3895,7.5e-13,0,0,74.7,1.86704e+07,1
51,146.794,0,0.1,21.5203,2.5e-13,0,0,76.194,1.87001e+07,1
52,148.288,0,0.1,20.6499,-2.5e-13,0,0,77.688,1.87298e+07,1
53,149.782,0,0.1,19.7795,-1e-12,0,0,79.182,1.87595e+07,1
54,151.276,0,0.1,18.9102,-1.25e-12,0,0,80.676,1.8789e+07,1
55,152.77,0,0.1,18.0424,2.5e-12,0,0,82.17,1.88184e+07,1
56,154.264,0,0.1,17.1765,2.5e-12,0,0,83.664,1.88476e+07,1
57,155.758,0,0.1,16.3134,3.59195e-20,0,0,85.158,1.88763e+07,1
58,157.252,0,0.1,15.4554,-2.5e-12,0,0,86.652,1.89046e+07,1
59,158.746,0,0.1,14.6063,2.5e-12,0,0,88.146,1.89326e+07,1
60,160.24,0,0.1,13.7714,5.29396e-23,0,0,89.64,1.89602e+07,1
61,161.734,0,0.1,12.9565,4.14517e-20,0,0,91.134,1.89877e+07,1
62,163.228,0,0.1,12.1664,-4.30134e-20,0,0,92.628,1.9015e+07,1
63,164.722,0,0.1,11.4032,4.42045e-20,0,0,94.122,1.90422e+07,1
64,166.216,0,0.1,10.6666,2.5e-12,0,0,95.616,1.90692e+07,1
65,167.71,0,0.1,9.95403,2.5e-12,0,0,97.11,1.90958e+07,1
66,169.204,0,0.1,9.26167,5.29396e-23,0,0,98.604,1.91217e+07,1
67,170.698,0,0.1,8.58603,-1.00162e-19,0,0,100.098,1.91468e+07,1
68,172.192,0,0.1,7.92474,-5.29396e-23,0,0,101.592,1.91708e+07,1
69,173.686,0,0.1,7.27683,5.28601e-20,0,0,103.086,1.91938e+07,1
70,175.18,0,0.1,6.64309,5.29396e-23,0,0,104.58,1.92157e+07,1
71,176.674,0,0.1,6.02617,0,0,0,106.074,1.92364e+07,1
72,178.168,0,0.1,5.43057,-2.5e-12,0,0,107.568,1.92561e+07,1
73,179.662,0,0.1,4.86213,-1.74595e-19,0,0,109.062,1.9275e+07,1
74,181.156,0,0.1,4.32671,0,0,0,110.556,1.92932e+07,1
75,182.65,0,0.1,3.8287,1.20332e-19,0,0,112.05,1.93108e+07,1
76,184.144,0,0.1,3.36968,-6.09334e-20,0,0,113.544,1.93277e+07,1
77,185.638,0,0.1,2.9483,0,0,0,115.038,1.9344e+07,1
78,187.132,0,0.1,2.56105,2.5e-12,0,0,116.532,1.93596e+07,1
79,188.626,0,0.1,2.20377,-6.41627e-20,0,0,118.026,1.93742e+07,1
80,190.12,0,0.1,1.873,-6.4798e-20,0,0,119.52,1.93876e+07,1
81,191.614,0,0.1,1.56675,6.58568e-20,0,0,121.014,1.93998e+07,1
82,193.108,0,0.1,1.28461,-2.5e-12,0,0,122.508,1.94108e+07,1
83,194.602,0,0.1,1.0272,6.73391e-20,8.40779e-45,0,124.002,1.94206e+07,1
84,196.096,0,0.1,0.795648,-2.5e-12,1.82169e-44,0,125.496,1.94292e+07,1
85,197.59,0,0.1,0.591035,-2.5e-12,8.40779e-45,0,126.99,1.94366e+07,1
86,199.084,0,0.1,0.41414,2.5e-12,-1.82169e-44,0,128.484,1.9443e+07,1
87,200.578,0,0.1,0.265348,5e-12,0,0,129.978,1.94483e+07,1
88,202.072,0,0.1,0.144714,-2.5e-12,0,0,131.472,1.94526e+07,1
89,203.566,0,0.1,0.0521887,-4.75e-12,5.32493e-44,0,132.966,1.94558e+07,1
90,205.06,0,0.1,-0.0124347,0,0,0,134.46,1.9458e+07,1
91,206.554,0,0.1,-0.0516182,-2.5e-13,0,0,135.954,1.94594e+07,1
92,208.048,0,0.1,-0.0743049,-5.29396e-23,0,0,137.448,1.946e+07,1
93,209.542,0,0.1,-0.0936269,1.56913e-19,0,0,138.942,1.94604e+07,1
94,211.036,0,0.1,-0.119531,-7.98329e-20,0,0,140.436,1.9461e+07,1
95,212.53,0,0.1,-0.154609,-2.5e-12,0,0,141.93,1.94614e+07,1
96,214.024,0,0.1,-0.197948,1.5e-11,1.82169e-44,0,143.424,1.94618e+07,1
97,215.518,0,0.1,-0.244749,-7.5e-12,-1.82169e-44,0,144.918,1.94622e+07,1
98,217.012,0,0.1,-0.287842,7.75e-11,0,0,146.412,1.94622e+07,1
99,218.506,0,0.1,-0.318336,2.5e-11,0,0,147.906,1.9462e+07,1
100,220,0,0.1,-0.329416,5e-12,0,0,149.4,1.94616e+07,1
