vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(vtkOriginalCellIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(vtkOriginalCellIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(vtkOriginalCellIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(vtkOriginalCellIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(vtkOriginalCellIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(vtkOriginalCellIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(vtkOriginalCellIds),vtkValidPointMask
1,17,200,0.16995,0,48.9276,49.98,3.31117e-17,77.2104,99.5,99.4143,103.404,2.39006e-14,106.652,199,49.986,50.5908,0,73.3829,99,1.96063,0.769702,-2.33618e-14,55.0891,0,27.5849,28.4054,-2.44276e-15,61.1209,49,67.2733,67.907,2.71972e-15,92.8877,149,25.6703,26.6159,7.25692e-15,17.1015,57.8792,1
1,18,200,0.18,0,48.9261,49.9784,3.31129e-17,77.2078,99.5,99.4123,103.397,2.39006e-14,106.645,199,49.98,50.5918,0,73.3832,99,1.9604,0.770583,-2.33625e-14,55.0753,0,27.5851,28.405,-2.44277e-15,61.1192,49,67.274,67.9066,2.71972e-15,92.886,149,25.67,26.6151,7.25702e-15,17.1025,57.8792,1
1,19,200,0.19005,0,48.9286,49.9813,3.31122e-17,77.2119,99.5,99.4176,103.399,2.39004e-14,106.648,199,49.9778,50.5971,0,73.3889,99,1.96038,0.771492,-2.3363e-14,55.0664,0,27.5879,28.4067,-2.44272e-15,61.1228,49,67.2797,67.9134,2.71967e-15,92.891,149,25.6716,26.6171,7.25703e-15,17.1049,57.8792,1
1,20,200,0.19995,0,49.0084,50.0716,3.30998e-17,77.3444,99.5,99.5728,103.588,2.38959e-14,106.835,199,50.0558,50.696,0,73.504,99,1.96401,0.773683,-2.33599e-14,55.1492,0,27.639,28.453,-2.4417e-15,61.2288,49,67.3875,68.0534,2.71878e-15,93.0309,149,25.7105,26.6678,7.25542e-15,17.1356,57.8792,1
1,21,200,0.21,0,49.2257,50.2877,3.3074e-17,77.6824,99.5,100.027,104.02,2.38851e-14,107.283,199,50.2836,50.9257,0,73.8412,99,1.9711,0.774686,-2.33509e-14,55.3823,0,27.7596,28.5812,-2.43914e-15,61.4975,49,67.6982,68.3374,2.71671e-15,93.4513,149,25.8269,26.7785,7.25112e-15,17.2089,57.8792,1
1,22,200,0.22005,0,49.1263,50.1812,3.30932e-17,77.5219,99.5,99.8353,103.8,2.38907e-14,107.064,199,50.1721,50.8078,0,73.6978,99,1.96673,0.776011,-2.33565e-14,55.2478,0,27.7001,28.5245,-2.44032e-15,61.374,49,67.5625,68.183,2.71773e-15,93.2731,149,25.778,26.7223,7.25328e-15,17.1776,57.8792,1
1,23,200,0.22995,0,49.0862,50.1425,3.30933e-17,77.4603,99.5,99.7512,103.718,2.38923e-14,106.978,199,50.1224,50.7727,0,73.6361,99,1.96541,0.776055,-2.33588e-14,55.1917,0,27.6808,28.4997,-2.44076e-15,61.3234,49,67.5074,68.1385,2.71808e-15,93.1965,149,25.7568,26.7032,7.25414e-15,17.1666,57.8792,1
1,24,200,0.24,0,49.0782,50.1345,3.30932e-17,77.4477,99.5,99.7338,103.697,2.38925e-14,106.957,199,50.1107,50.768,0,73.6269,99,1.965,0.776944,-2.33597e-14,55.1723,0,27.6777,28.4956,-2.44084e-15,61.313,49,67.4997,68.1304,2.71814e-15,93.181,149,25.7527,26.6991,7.25435e-15,17.1648,57.8792,1
1,25,200,0.25005,0,49.0751,50.1315,3.30946e-17,77.4428,99.5,99.7273,103.688,2.38926e-14,106.948,199,50.103,50.7672,0,73.6243,99,1.96475,0.777895,-2.33604e-14,55.1574,0,27.6772,28.4944,-2.44086e-15,61.3096,49,67.4978,68.1288,2.71815e-15,93.1752,149,25.7513,26.6978,7.25448e-15,17.1651,57.8792,1
1,26,200,0.25995,0,49.0811,50.1389,3.30939e-17,77.4532,99.5,99.7388,103.7,2.38922e-14,106.96,199,50.1046,50.7776,0,73.6345,99,1.96495,0.778978,-2.33608e-14,55.153,0,27.6824,28.4981,-2.44077e-15,61.3183,49,67.5077,68.1433,2.71806e-15,93.1855,149,25.7543,26.7024,7.25442e-15,17.1688,57.8792,1
1,27,200,0.27,0,49.1945,50.2627,3.30769e-17,77.638,99.5,99.9636,103.956,2.3886e-14,107.217,199,50.2186,50.9123,0,73.8011,99,1.96971,0.781092,-2.33562e-14,55.2737,0,27.7523,28.5642,-2.43937e-15,61.4656,49,67.663,68.3271,2.71687e-15,93.3898,149,25.8111,26.7703,7.25214e-15,17.2106,57.8792,1
1,28,200,0.28005,0,49.3425,50.4063,3.30615e-17,77.8654,99.5,100.278,104.24,2.3879e-14,107.514,199,50.3727,51.0628,0,74.0354,99,1.97409,0.7821,-2.33505e-14,55.4256,0,27.8321,28.6521,-2.43764e-15,61.6474,49,67.8777,68.5092,2.7155e-15,93.6819,149,25.892,26.8428,7.2493e-15,17.2605,57.8792,1
1,29,200,0.28995,0,49.2599,50.3193,3.30765e-17,77.7331,99.5,100.117,104.061,2.38835e-14,107.335,199,50.2785,50.9686,0,73.9145,99,1.97061,0.783108,-2.33553e-14,55.3131,0,27.7842,28.6045,-2.43862e-15,61.545,49,67.7643,68.3866,2.71633e-15,93.5322,149,25.8509,26.7974,7.2511e-15,17.2351,57.8792,1
1,30,200,0.3,0,49.2744,50.3415,3.3071e-17,77.7616,99.5,100.14,104.107,2.38823e-14,107.377,199,50.2864,50.9981,0,73.9314,99,1.97178,0.784173,-2.33551e-14,55.3213,0,27.7983,28.6117,-2.43839e-15,61.5665,49,67.7822,68.4333,2.7161e-15,93.5514,149,25.8562,26.812,7.25085e-15,17.2437,57.8792,1
1,31,200,0.31005,0,49.44,50.5117,3.30491e-17,78.0234,99.5,100.478,104.451,2.38738e-14,107.729,199,50.4583,51.1808,0,74.1843,99,1.97772,0.785776,-2.33483e-14,55.5,0,27.8937,28.7092,-2.43641e-15,61.7743,49,68.0163,68.6678,2.71447e-15,93.8634,149,25.9428,26.9012,7.24757e-15,17.3009,57.8792,1
1,32,200,0.31995,0,49.4295,50.4927,3.30557e-17,78.0004,99.5,100.471,104.405,2.3875e-14,107.689,199,50.4438,51.1571,0,74.1791,99,1.97626,0.786665,-2.33499e-14,55.4684,0,27.883,28.7048,-2.43657e-15,61.7589,49,68.0087,68.6269,2.71466e-15,93.8573,149,25.9413,26.889,7.24795e-15,17.2977,57.8792,1
1,33,200,0.33,0,49.3565,50.4199,3.30632e-17,77.8865,99.5,100.321,104.255,2.38785e-14,107.535,199,50.3589,51.0837,0,74.0677,99,1.97366,0.787149,-2.33539e-14,55.3719,0,27.8442,28.6614,-2.43741e-15,61.6684,49,67.9067,68.5341,2.71534e-15,93.7187,149,25.9031,26.8522,7.24951e-15,17.276,57.8792,1
1,34,200,0.34005,0,49.337,50.4007,3.30639e-17,77.8562,99.5,100.279,104.211,2.38794e-14,107.49,199,50.334,51.0675,0,74.0404,99,1.9729,0.787793,-2.33554e-14,55.34,0,27.8352,28.6501,-2.43763e-15,61.6434,49,67.8826,68.5123,2.71552e-15,93.6813,149,25.8929,26.8425,7.24998e-15,17.2706,57.8792,1
1,35,200,0.34995,0,49.3282,50.3922,3.30655e-17,77.8427,99.5,100.26,104.191,2.38798e-14,107.469,199,50.3207,51.0613,0,74.029,99,1.97246,0.788664,-2.33565e-14,55.3193,0,27.8317,28.6455,-2.43773e-15,61.633,49,67.8726,68.5039,2.7156e-15,93.6639,149,25.8882,26.8384,7.25026e-15,17.2689,57.8792,1
1,36,200,0.36,0,49.2842,50.3534,3.30746e-17,77.7781,99.5,100.165,104.118,2.38828e-14,107.388,199,50.2699,51.0212,0,73.9597,99,1.97108,0.789644,-2.336e-14,55.2602,0,27.8112,28.6209,-2.43832e-15,61.5828,49,67.8089,68.461,2.71607e-15,93.5746,149,25.8628,26.8213,7.25151e-15,17.2567,57.8792,1
1,37,200,0.37005,0,49.0978,50.1846,3.31141e-17,77.501,99.5,99.7622,103.803,2.38968e-14,107.045,199,50.0668,50.8391,0,73.6621,99,1.96546,0.791818,-2.33742e-14,55.046,0,27.7183,28.5145,-2.441e-15,61.3663,49,67.5338,68.2615,2.71829e-15,93.1995,149,25.7559,26.7433,7.25698e-15,17.1998,57.8792,1
1,38,200,0.37995,0,48.5216,49.6189,3.32267e-17,76.6107,99.5,98.5579,102.688,2.39403e-14,105.879,199,49.4531,50.2336,0,72.7737,99,1.94534,0.793496,-2.34157e-14,54.3867,0,27.4056,28.1827,-2.44936e-15,60.6636,49,66.7122,67.5204,2.72544e-15,92.0888,149,25.4431,26.4598,7.27343e-15,17.0107,57.8792,1
1,39,200,0.39,0,47.1206,48.2121,3.34723e-17,74.4211,99.5,95.6584,99.8644,2.40407e-14,102.958,199,47.966,48.7413,0,70.636,99,1.89482,0.791587,-2.35094e-14,52.7863,0,26.6275,27.3696,-2.46927e-15,58.9256,49,64.737,65.6366,2.74251e-15,89.4198,149,24.6973,25.7383,7.31148e-15,16.5433,57.8792,1
1,40,200,0.40005,0,44.8771,45.9542,3.38557e-17,70.9104,99.5,91.0148,95.3106,2.42027e-14,98.2514,199,45.5891,46.4036,0,67.2106,99,1.81396,0.733604,-2.36598e-14,50.2423,0,25.3801,26.0006,-2.50183e-15,56.129,49,61.5795,62.6158,2.77034e-15,85.1453,149,23.5056,24.575,7.37324e-15,15.7914,57.8792,1
1,41,200,0.40995,0,41.7675,42.8126,3.44046e-17,66.0353,99.5,84.595,88.9559,2.44331e-14,91.6906,199,42.5348,43.2347,0,62.4791,99,1.70038,0.553987,-2.38723e-14,46.7233,0,23.6406,24.0609,-2.54605e-15,52.2423,49,57.4789,58.3932,2.81021e-15,79.2984,149,21.8611,22.9494,7.46138e-15,14.7451,57.8792,1
1,42,200,0.42,0,37.5557,38.546,3.51716e-17,59.4245,99.5,75.9331,80.313,2.47535e-14,82.7683,199,38.3882,38.9257,0,56.0946,99,1.5441,0.311269,-2.41667e-14,41.9479,0,21.272,21.5095,-2.59732e-15,46.971,49,51.6476,52.6269,2.85318e-15,71.3939,149,19.6447,20.7356,7.5849e-15,13.328,57.8792,1
1,43,200,0.43005,0,32.319,33.2272,3.61872e-17,51.1945,99.5,65.223,69.5261,2.51643e-14,71.6396,199,33.1605,33.5269,0,48.3341,99,1.34632,0.0130068,-2.45434e-14,35.9947,0,18.3119,18.7481,-2.66411e-15,40.4071,49,43.8701,45.398,2.90669e-15,61.6983,149,16.9045,17.9672,7.7455e-15,11.571,57.8792,1
1,44,200,0.43995,0,26.4471,27.244,3.74012e-17,41.9526,99.5,53.29,57.3669,2.5642e-14,59.1099,199,26.8442,27.4457,0,39.5112,99,1.12003,-0.320425,-2.49807e-14,29.3021,0,15.0392,15.6707,-2.74335e-15,33.0349,49,35.8436,37.3103,2.96927e-15,50.8328,149,13.8517,14.8424,7.93572e-15,9.60364,57.8792,1
1,45,200,0.45,0,20.3067,20.9672,3.87805e-17,32.2747,99.5,40.9119,44.576,2.61622e-14,45.938,199,20.5145,21.0335,0,30.4729,99,0.875673,-0.680143,-2.54544e-14,22.2818,0,11.4657,12.0105,-2.83165e-15,25.3185,49,28.0071,28.7213,3.04358e-15,39.1874,149,10.6823,11.5521,8.14747e-15,7.54572,57.8792,1
1,46,200,0.46005,0,14.5947,15.1145,4.0183e-17,23.2656,99.5,29.4994,32.6165,2.66652e-14,33.6212,199,14.7739,15.1324,0,21.9669,99,0.640689,-1.03867,-2.59116e-14,15.7284,0,8.2175,8.43379,-2.91936e-15,18.1405,49,20.4389,20.6842,3.10926e-15,28.5952,149,7.75738,8.47684,8.35759e-15,5.62989,57.8792,1
1,47,200,0.46995,0,9.82504,10.2225,4.14817e-17,15.7485,99.5,20.1975,22.5912,2.70979e-14,23.2776,199,9.65956,10.1185,0,14.7289,99,0.437361,-1.36502,-2.63059e-14,10.2231,0,5.61059,5.75039,-2.99705e-15,12.1402,49,14.069,14.1311,3.16588e-15,19.7284,149,5.34286,5.91002,8.54378e-15,4.03179,57.8792,1
1,48,200,0.48,0,6.0522,6.34979,4.25871e-17,9.82012,99.5,13.2598,14.6207,2.74492e-14,15.0491,199,5.66265,6.15831,0,9.1385,99,0.270166,-1.64434,-2.66264e-14,5.84512,0,3.18494,3.51206,-3.06163e-15,7.43762,49,8.68607,8.81818,3.21177e-15,12.499,149,3.47186,3.90044,8.69874e-15,2.77194,57.8792,1
1,49,200,0.49005,0,3.36505,3.58723,4.34357e-17,5.63822,99.5,8.3334,8.91201,2.77063e-14,9.1523,199,2.96567,3.42705,0,5.16254,99,0.145801,-1.84199,-2.68598e-14,2.69912,0,1.55858,1.78497,-3.10937e-15,4.07043,49,4.82438,5.30933,3.24503e-15,7.41915,149,2.20311,2.51729,8.81361e-15,1.88533,57.8792,1
1,50,200,0.49995,0,1.68552,1.85632,4.39916e-17,3.10307,99.5,5.22433,5.30871,2.78704e-14,5.54466,199,1.40978,1.5466,0,3.04218,99,-0.486332,-1.95848,-2.70084e-14,0.650701,0,0.347685,0.57691,-3.14e-15,1.89452,49,2.69984,3.17475,3.26607e-15,4.16268,149,1.49919,1.72434,8.88737e-15,1.36455,57.8792,1
1,51,200,0.51,0,0.775061,0.931438,4.46913e-17,1.90176,99.5,3.50543,3.33478,2.79608e-14,4.01641,199,0.629379,0.72399,0,1.93475,99,-2.22483,-1.99231,-2.70419e-14,0.24077,0,-0.0266079,-0.0397245,-3.1567e-15,0.913903,49,1.5794,2.17746,3.27747e-15,2.82607,149,1.20733,1.35208,8.92376e-15,1.0614,57.8792,1
1,52,200,0.52005,0,0.364168,0.578259,4.50984e-17,1.55885,99.5,2.80238,2.50522,2.79961e-14,6.89848,199,0.298363,0.477632,0,1.50783,99,-6.88788,-1.85763,-2.70174e-14,0.0754241,0,-0.21343,-0.18601,-3.16288e-15,0.752299,49,1.16401,1.70346,3.28203e-15,2.33209,149,1.22599,1.19635,8.93392e-15,0.980514,57.8792,1
1,53,200,0.52995,0,0.192287,0.519574,4.53693e-17,1.55673,99.5,2.71597,2.35726,2.79904e-14,10.663,199,0.245885,0.415835,0,1.54189,99,-10.6612,-1.57439,-2.70113e-14,0.154293,0,-0.324786,-0.255857,-3.16328e-15,0.756976,49,1.08626,1.60418,3.28279e-15,2.15442,149,1.51048,1.11653,8.93345e-15,1.18367,57.8792,1
1,54,200,0.54,0,0.0978664,0.58696,4.51394e-17,1.69276,99.5,2.86976,2.37524,2.79953e-14,14.026,199,0.24472,0.459974,0,1.65138,99,-14.0259,-1.17817,-2.70148e-14,0.0902292,0,-0.358884,-0.223731,-3.16151e-15,0.839884,49,1.15239,1.66253,3.28167e-15,2.19251,149,2.01659,1.076,8.92741e-15,1.64331,57.8792,1
1,55,200,0.55005,0,-0.0760006,0.603891,4.29325e-17,1.89197,99.5,3.05168,2.54724,2.79996e-14,16.9937,199,0.270395,0.480585,0,1.6927,99,-16.993,-1.84158,-2.70184e-14,0.053259,0,-0.345075,-0.16572,-3.16018e-15,0.867191,49,1.15853,1.67633,3.2805e-15,2.14974,149,2.67626,1.0983,8.91945e-15,2.26792,57.8792,1
1,56,200,0.55995,0,-0.33283,0.536303,3.87776e-17,2.15269,99.5,3.27129,2.73901,2.79984e-14,19.2477,199,0.231918,0.383302,0,1.68348,99,-19.2453,-3.52467,-2.70219e-14,0.068685,0,-0.291712,-0.110585,-3.15823e-15,0.854789,49,1.17345,1.62385,3.27976e-15,2.258,149,3.3904,1.25364,8.91019e-15,2.96807,57.8792,1
1,57,200,0.57,0,-0.681178,0.341829,3.62311e-17,2.4683,99.5,3.65323,2.91143,2.79989e-14,21.0011,199,0.24457,0.371531,0,1.63747,99,-20.9478,-5.70322,-2.70253e-14,0.0511462,0,-0.320791,-0.122612,-3.15567e-15,0.872691,49,1.01731,1.54125,3.27937e-15,2.23234,149,4.09296,1.59064,8.89785e-15,3.70717,57.8792,1
1,58,200,0.58005,0,-1.0809,0.0183652,3.67691e-17,2.84622,99.5,4.02369,3.49316,2.79986e-14,22.3839,199,0.142418,0.323694,0,1.54716,99,-22.1716,-8.38895,-2.7031e-14,0.0764514,0,-0.487126,-0.244213,-3.15215e-15,0.817771,49,0.83794,1.26636,3.27862e-15,2.38313,149,4.71457,2.09436,8.88365e-15,4.43242,57.8792,1
1,59,200,0.58995,0,-1.36717,-0.291674,3.6072e-17,3.31812,99.5,4.62516,4.26175,2.79864e-14,23.0368,199,0.0680814,0.293455,0,1.64407,99,-22.5399,-11.0327,-2.70499e-14,0.0480672,0,-0.626114,-0.535184,-3.15072e-15,0.811798,49,0.844365,1.05307,3.2755e-15,3.04806,149,5.15323,2.71243,8.86871e-15,4.98116,57.8792,1
1,60,200,0.6,0,-1.56291,-0.609115,3.80625e-17,3.84228,99.5,5.32598,4.88612,2.79569e-14,23.286,199,0.00739699,0.266111,0,1.90318,99,-22.3574,-13.5511,-2.70565e-14,0.012488,0,-1.30457,-0.830111,-3.15409e-15,0.86584,49,0.944392,0.978359,3.27184e-15,3.57753,149,5.41857,3.38466,8.85224e-15,5.36725,57.8792,1
