vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(p),avg(vtkOriginalCellIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(p),max(vtkOriginalCellIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(p),med(vtkOriginalCellIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(p),min(vtkOriginalCellIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(p),q1(vtkOriginalCellIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(p),q3(vtkOriginalCellIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(p),std(vtkOriginalCellIds),vtkValidPointMask
1,0,2,0,0,76.2,0,0,76.2,1.8e+07,0.5,76.2,0,0,76.2,1.8e+07,1,76.2,0,0,76.2,1.8e+07,0,76.2,0,0,76.2,1.8e+07,0,76.2,0,0,76.2,1.8e+07,0,76.2,0,0,76.2,1.8e+07,1,0,0,0,0,0,0.707107,1
1,1,2,0.01005,0,76.1073,6.00409e-13,0,76.1073,1.7997e+07,0.5,76.1073,7.30848e-08,0,76.1073,1.7997e+07,1,76.1073,6.00409e-13,0,76.1073,1.7997e+07,0,76.1073,-7.30836e-08,0,76.1073,1.7997e+07,0,76.1073,-7.30836e-08,0,76.1073,1.7997e+07,0,76.1073,7.30848e-08,0,76.1073,1.7997e+07,1,0,1.03357e-07,0,0,0,0.707107,1
1,2,2,0.01995,0,76.0277,2.00728e-13,0,76.0277,1.79943e+07,0.5,76.0277,4.70874e-08,0,76.0277,1.79943e+07,1,76.0277,2.00728e-13,0,76.0277,1.79943e+07,0,76.0277,-4.7087e-08,0,76.0277,1.79943e+07,0,76.0277,-4.7087e-08,0,76.0277,1.79943e+07,0,76.0277,4.70874e-08,0,76.0277,1.79943e+07,1,0,6.65914e-08,0,0,0,0.707107,1
1,3,2,0.03,0,76.0325,2.45251e-10,0,76.0325,1.79945e+07,0.5,76.0325,3.41306e-08,0,76.0325,1.79945e+07,1,76.0325,2.45251e-10,0,76.0325,1.79945e+07,0,76.0325,-3.36401e-08,0,76.0325,1.79945e+07,0,76.0325,-3.36401e-08,0,76.0325,1.79945e+07,0,76.0325,3.41306e-08,0,76.0325,1.79945e+07,1,0,4.79211e-08,0,0,0,0.707107,1
1,4,2,0.04005,0,76.0297,1.47464e-07,0,76.0297,1.79944e+07,0.5,76.0297,1.69501e-07,0,76.0297,1.79944e+07,1,76.0297,1.47464e-07,0,76.0297,1.79944e+07,0,76.0297,1.25427e-07,0,76.0297,1.79944e+07,0,76.0297,1.25427e-07,0,76.0297,1.79944e+07,0,76.0297,1.69501e-07,0,76.0297,1.79944e+07,1,0,3.1165e-08,0,0,0,0.707107,1
1,5,2,0.04995,0,76.031,1.36669e-05,0,76.031,1.79944e+07,0.5,76.031,1.3883e-05,0,76.031,1.79944e+07,1,76.031,1.36669e-05,0,76.031,1.79944e+07,0,76.031,1.34508e-05,0,76.031,1.79944e+07,0,76.031,1.34508e-05,0,76.031,1.79944e+07,0,76.031,1.3883e-05,0,76.031,1.79944e+07,1,0,3.05612e-07,0,0,0,0.707107,1
1,6,2,0.06,0,75.9995,0.000378003,0,75.9995,1.79934e+07,0.5,75.9999,0.000381178,0,75.9999,1.79934e+07,1,75.9995,0.000378003,0,75.9995,1.79934e+07,0,75.9991,0.000374828,0,75.9991,1.79934e+07,0,75.9991,0.000374828,0,75.9991,1.79934e+07,0,75.9999,0.000381178,0,75.9999,1.79934e+07,1,0.000566454,4.49012e-06,0,0.000566454,0,0.707107,1
1,7,2,0.07005,0,75.4676,0.00406887,0,75.4676,1.79758e+07,0.5,75.4732,0.00433719,0,75.4732,1.79758e+07,1,75.4677,0.00406886,0,75.4677,1.79758e+07,0,75.4621,0.00380054,0,75.4621,1.79758e+07,0,75.4621,0.00380054,0,75.4621,1.79758e+07,0,75.4732,0.00433719,0,75.4732,1.79758e+07,1,0.00784943,0.000379469,0,0.00784943,0,0.707107,1
1,8,2,0.07995,0,75.8429,0.0215664,0,75.8429,1.79885e+07,0.5,75.88,0.0251644,0,75.88,1.79885e+07,1,75.8429,0.0215665,0,75.8429,1.79885e+07,0,75.8058,0.0179685,0,75.8058,1.79885e+07,0,75.8058,0.0179685,0,75.8058,1.79885e+07,0,75.88,0.0251644,0,75.88,1.79885e+07,1,0.0524644,0.00508827,0,0.0524644,0,0.707107,1
1,9,2,0.09,0,75.6105,0.0676577,0,75.6105,1.79818e+07,0.5,75.7632,0.0907655,0,75.7633,1.79818e+07,1,75.6105,0.0676577,0,75.6105,1.79818e+07,0,75.4578,0.0445499,0,75.4578,1.79818e+07,0,75.4578,0.0445499,0,75.4578,1.79818e+07,0,75.7632,0.0907655,0,75.7633,1.79818e+07,1,0.215948,0.0326794,0,0.215975,0,0.707107,1
