vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(vtkOriginalCellIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(vtkOriginalCellIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(vtkOriginalCellIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(vtkOriginalCellIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(vtkOriginalCellIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(vtkOriginalCellIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(vtkOriginalCellIds),vtkValidPointMask
1,23,200,0.22995,0,50.3801,49.2756,-1.88745e-16,77.8065,99.5,104.62,100.188,6.78793e-14,107.559,199,50.9425,50.3749,0,73.8847,99,0.892448,1.96208,-6.78685e-14,55.5378,0,28.6672,27.707,-2.74194e-15,61.6773,49,68.2061,67.7276,2.05372e-15,93.6773,149,26.847,25.891,1.21169e-14,17.2638,57.8792,1
1,24,200,0.24,0,50.3005,49.1932,-1.88795e-16,77.6799,99.5,104.46,100.021,6.78927e-14,107.394,199,50.8608,50.2759,0,73.7541,99,0.892997,1.95942,-6.78818e-14,55.4278,0,28.617,27.6642,-2.74251e-15,61.5663,49,68.109,67.6077,2.05462e-15,93.5199,149,26.8083,25.8476,1.21196e-14,17.242,57.8792,1
1,25,200,0.25005,0,50.421,49.3026,-1.88757e-16,77.8591,99.5,104.705,100.235,6.78793e-14,107.638,199,50.9948,50.3861,0,73.9153,99,0.894897,1.96422,-6.78682e-14,55.5475,0,28.6801,27.7334,-2.74174e-15,61.6915,49,68.2933,67.7592,2.05328e-15,93.7156,149,26.8742,25.9017,1.21164e-14,17.2812,57.8792,1
1,26,200,0.25995,0,50.5605,49.4471,-1.88708e-16,78.0806,99.5,104.981,100.54,6.78623e-14,107.926,199,51.1413,50.5397,0,74.1461,99,0.896271,1.96833,-6.78515e-14,55.6981,0,28.7674,27.8106,-2.74076e-15,61.8864,49,68.4666,67.9707,2.05162e-15,94,149,26.9439,25.9806,1.21123e-14,17.3281,57.8792,1
1,27,200,0.27,0,50.4611,49.3519,-1.88767e-16,77.9287,99.5,104.78,100.354,6.7878e-14,107.725,199,51.0332,50.4309,0,74.0042,99,0.897243,1.96437,-6.78672e-14,55.5694,0,28.7121,27.7552,-2.74141e-15,61.7561,49,68.3262,67.8376,2.05271e-15,93.8263,149,26.8928,25.933,1.21155e-14,17.3005,57.8792,1
1,28,200,0.28005,0,50.4236,49.3137,-1.88791e-16,77.8696,99.5,104.699,100.276,6.78847e-14,107.641,199,50.9989,50.383,0,73.9464,99,0.897178,1.96308,-6.78738e-14,55.5147,0,28.6883,27.7367,-2.74169e-15,61.705,49,68.2831,67.786,2.05312e-15,93.7547,149,26.8741,25.913,1.21168e-14,17.2899,57.8792,1
1,29,200,0.28995,0,50.4164,49.3065,-1.88807e-16,77.8583,99.5,104.68,100.259,6.78871e-14,107.621,199,50.9949,50.3722,0,73.9385,99,0.898031,1.9627,-6.78763e-14,55.4967,0,28.6847,27.7341,-2.74173e-15,61.6921,49,68.2766,67.7795,2.0532e-15,93.7403,149,26.8704,25.9093,1.21172e-14,17.2881,57.8792,1
1,30,200,0.3,0,50.4171,49.307,-1.88817e-16,77.859,99.5,104.677,100.26,6.78888e-14,107.618,199,50.9985,50.3689,0,73.9415,99,0.899022,1.96257,-6.7878e-14,55.4858,0,28.6856,27.7356,-2.74172e-15,61.6883,49,68.2798,67.7827,2.05318e-15,93.7409,149,26.8709,25.9097,1.21173e-14,17.2894,57.8792,1
1,31,200,0.31005,0,50.4445,49.3312,-1.8882e-16,77.8992,99.5,104.732,100.307,6.78873e-14,107.673,199,51.0301,50.3893,0,73.9781,99,0.900388,1.96357,-6.78764e-14,55.5028,0,28.7,27.7521,-2.74155e-15,61.7175,49,68.3242,67.8173,2.05286e-15,93.7839,149,26.8864,25.9218,1.21168e-14,17.2996,57.8792,1
1,32,200,0.31995,0,50.5917,49.4696,-1.88773e-16,78.1218,99.5,105.032,100.585,6.78707e-14,107.976,199,51.1891,50.5309,0,74.1852,99,0.902684,1.96901,-6.78597e-14,55.6521,0,28.7812,27.8349,-2.74059e-15,61.8941,49,68.5364,68.0096,2.05119e-15,94.0387,149,26.9653,25.9924,1.21127e-14,17.3485,57.8792,1
1,33,200,0.33,0,50.6746,49.5586,-1.88753e-16,78.2559,99.5,105.195,100.779,6.78616e-14,108.149,199,51.2745,50.6234,0,74.331,99,0.903946,1.9711,-6.78509e-14,55.7361,0,28.8354,27.8805,-2.73999e-15,61.9891,49,68.6337,68.1419,2.05018e-15,94.2196,149,27.0062,26.0427,1.21104e-14,17.3784,57.8792,1
1,34,200,0.34005,0,50.5894,49.4761,-1.88803e-16,78.1251,99.5,105.022,100.618,6.78753e-14,107.974,199,51.1832,50.5273,0,74.2071,99,0.90455,1.96778,-6.78647e-14,55.624,0,28.7868,27.8337,-2.74056e-15,61.8768,49,68.5159,68.0266,2.05111e-15,94.0687,149,26.9626,26.0013,1.21132e-14,17.3548,57.8792,1
1,35,200,0.34995,0,50.557,49.4433,-1.88826e-16,78.074,99.5,104.951,100.55,6.78815e-14,107.902,199,51.1541,50.4863,0,74.1581,99,0.904717,1.96664,-6.78708e-14,55.5757,0,28.7666,27.8177,-2.74081e-15,61.8322,49,68.4783,67.9828,2.05148e-15,94.0066,149,26.9464,25.984,1.21144e-14,17.3457,57.8792,1
1,36,200,0.36,0,50.5493,49.4356,-1.88841e-16,78.0619,99.5,104.931,100.533,6.78842e-14,107.881,199,51.1496,50.475,0,74.1495,99,0.905568,1.96623,-6.78735e-14,55.5566,0,28.7628,27.8149,-2.74086e-15,61.8184,49,68.4707,67.9756,2.05157e-15,93.9916,149,26.9424,25.9801,1.21148e-14,17.3438,57.8792,1
1,37,200,0.37005,0,50.5444,49.4308,-1.88856e-16,78.0542,99.5,104.917,100.523,6.78868e-14,107.867,199,51.1468,50.4655,0,74.1445,99,0.906505,1.96589,-6.78762e-14,55.5396,0,28.7605,27.8134,-2.7409e-15,61.8077,49,68.4667,67.9715,2.05162e-15,93.9826,149,26.94,25.9779,1.21151e-14,17.3433,57.8792,1
1,38,200,0.37995,0,50.5396,49.4262,-1.8887e-16,78.0468,99.5,104.903,100.514,6.78895e-14,107.854,199,51.1442,50.4562,0,74.1399,99,0.907384,1.96555,-6.78789e-14,55.5226,0,28.7583,27.812,-2.74094e-15,61.7969,49,68.4629,67.9676,2.05166e-15,93.9746,149,26.9377,25.9758,1.21155e-14,17.3432,57.8792,1
1,39,200,0.39,0,50.535,49.4219,-1.88884e-16,78.0397,99.5,104.89,100.506,6.78921e-14,107.841,199,51.1423,50.4473,0,74.1359,99,0.908253,1.96522,-6.78815e-14,55.5055,0,28.7561,27.8106,-2.74097e-15,61.7863,49,68.4592,67.9643,2.05171e-15,93.9674,149,26.9355,25.9741,1.21158e-14,17.3431,57.8792,1
1,40,200,0.40005,0,50.5316,49.4187,-1.88899e-16,78.0345,99.5,104.88,100.5,6.78945e-14,107.831,199,51.141,50.4391,0,74.1335,99,0.909105,1.96493,-6.7884e-14,55.49,0,28.7547,27.8099,-2.741e-15,61.7771,49,68.4572,67.9624,2.05173e-15,93.9622,149,26.9339,25.9728,1.21161e-14,17.3435,57.8792,1
1,41,200,0.40995,0,50.5273,49.4144,-1.88913e-16,78.0277,99.5,104.867,100.492,6.78971e-14,107.819,199,51.1389,50.43,0,74.1294,99,0.909978,1.96461,-6.78866e-14,55.4734,0,28.7525,27.8087,-2.74104e-15,61.7668,49,68.454,67.959,2.05177e-15,93.9549,149,26.9319,25.971,1.21165e-14,17.3435,57.8792,1
1,42,200,0.42,0,50.5173,49.4037,-1.88933e-16,78.0114,99.5,104.845,100.47,6.7901e-14,107.796,199,51.1308,50.4143,0,74.1147,99,0.910771,1.9641,-6.78904e-14,55.4495,0,28.7467,27.8043,-2.74113e-15,61.7491,49,68.444,67.9458,2.05189e-15,93.9344,149,26.9274,25.9654,1.21171e-14,17.3416,57.8792,1
1,43,200,0.43005,0,50.4427,49.3243,-1.88998e-16,77.8913,99.5,104.701,100.302,6.79177e-14,107.642,199,51.0514,50.3253,0,73.9914,99,0.9114,1.96137,-6.7907e-14,55.35,0,28.7015,27.7636,-2.74185e-15,61.6499,49,68.3502,67.8318,2.05295e-15,93.7783,149,26.8921,25.9212,1.21204e-14,17.318,57.8792,1
1,44,200,0.43995,0,50.1257,48.9971,-1.89218e-16,77.389,99.5,104.084,99.6159,6.79821e-14,106.994,199,50.7113,49.9733,0,73.4833,99,0.911778,1.95018,-6.79709e-14,54.972,0,28.5128,27.588,-2.74484e-15,61.2493,49,67.9397,67.3617,2.05736e-15,93.1433,149,26.7361,25.7421,1.21338e-14,17.2139,57.8792,1
1,45,200,0.45,0,49.3011,48.1637,-1.89753e-16,76.0959,99.5,102.449,97.8828,6.81453e-14,105.295,199,49.8335,49.083,0,72.1994,99,0.910199,1.92104,-6.81333e-14,54.0193,0,28.0285,27.1315,-2.75258e-15,60.2224,49,66.8548,66.1758,2.06878e-15,91.5427,149,26.3206,25.2932,1.2168e-14,16.9425,57.8792,1
1,46,200,0.46005,0,47.7452,46.6094,-1.90733e-16,73.6699,99.5,99.3294,94.6634,6.84505e-14,102.073,199,48.2176,47.4279,0,69.8161,99,0.849094,1.86569,-6.84376e-14,52.2473,0,27.1055,26.2715,-2.76725e-15,58.2749,49,64.7872,63.9764,2.09048e-15,88.5733,149,25.5261,24.4635,1.22324e-14,16.4293,57.8792,1
1,47,200,0.46995,0,45.2805,44.161,-1.92283e-16,69.838,99.5,94.353,89.6037,6.89356e-14,96.9444,199,45.7309,44.9439,0,66.0752,99,0.694769,1.77749,-6.89215e-14,49.4645,0,25.5697,24.9098,-2.79071e-15,55.1944,49,61.4958,60.6709,2.12565e-15,83.909,149,24.2584,23.1625,1.23356e-14,15.6121,57.8792,1
1,48,200,0.48,0,41.595,40.5109,-1.9463e-16,64.1172,99.5,86.8968,82.079,6.96688e-14,89.2646,199,42.0048,41.3515,0,60.5188,99,0.471537,1.64442,-6.96534e-14,45.3173,0,23.2884,22.868,-2.82964e-15,50.6379,49,56.5512,55.7494,2.18017e-15,76.9909,149,22.356,21.2314,1.2493e-14,14.3911,57.8792,1
1,49,200,0.49005,0,36.5456,35.5258,-1.97955e-16,56.2924,99.5,76.658,71.8507,7.06951e-14,78.7242,199,36.875,36.4256,0,53.1067,99,0.170053,1.45961,-7.06802e-14,39.6409,0,20.4452,20.0685,-2.89794e-15,44.4072,49,49.7487,48.4641,2.25895e-15,67.6717,149,19.7395,18.6084,1.27159e-14,12.7228,57.8792,1
1,50,200,0.49995,0,30.3452,29.4269,-2.02175e-16,46.7027,99.5,64.0498,59.4129,7.19921e-14,65.7882,199,30.5932,30.009,0,43.9234,99,-0.199089,1.22884,-7.19796e-14,32.6807,0,17.3251,16.7316,-2.98606e-15,36.7742,49,41.4266,39.6701,2.36289e-15,56.4376,149,16.5118,15.4206,1.30021e-14,10.6808,57.8792,1
1,51,200,0.51,0,23.4008,22.6294,-2.07059e-16,35.9906,99.5,49.8711,45.6606,7.34931e-14,51.2547,199,23.5101,22.8847,0,33.8994,99,-0.612876,0.963903,-7.34827e-14,24.9018,0,13.4736,12.8258,-3.09074e-15,28.2458,49,32.0456,31.0512,2.49007e-15,43.7001,149,12.8767,11.8989,1.33404e-14,8.40077,57.8792,1
1,52,200,0.52005,0,16.737,16.1353,-2.11943e-16,25.7379,99.5,36.2046,32.6483,7.49871e-14,37.2343,199,16.7261,16.3489,0,24.2121,99,-1.02392,0.700688,-7.49805e-14,17.4468,0,9.34706,9.07928,-3.19729e-15,20.0953,49,22.817,22.5528,2.6239e-15,31.6287,149,9.37198,8.56635,1.36853e-14,6.21606,57.8792,1
1,53,200,0.52995,0,11.1919,10.7447,-2.16166e-16,17.2263,99.5,24.7911,21.9846,7.62736e-14,25.5015,199,10.9947,10.6171,0,16.1915,99,-1.39266,0.473033,-7.6271e-14,11.2175,0,6.24281,6.13603,-3.29099e-15,13.2895,49,15.4277,15.3387,2.74537e-15,21.592,149,6.45433,5.83295,1.39895e-14,4.4004,57.8792,1
1,54,200,0.54,0,6.89869,6.57608,-2.19517e-16,10.6605,99.5,15.9158,14.3167,7.72993e-14,16.3682,199,6.68546,6.16971,0,9.93135,99,-1.6968,0.289101,-7.73003e-14,6.36752,0,3.81886,3.48066,-3.36693e-15,8.10039,49,9.54578,9.42893,2.84651e-15,13.5715,149,4.21566,3.76154,1.42371e-14,2.99936,57.8792,1
1,55,200,0.55005,0,3.91567,3.68411,-2.21894e-16,6.14468,99.5,9.72439,9.00096,7.80275e-14,9.99274,199,3.77981,3.24765,0,5.56944,99,-1.90164,0.155068,-7.80316e-14,2.96468,0,1.97278,1.73651,-3.42145e-15,4.49582,49,5.73077,5.29429,2.92047e-15,8.04711,149,2.70898,2.38836,1.44159e-14,2.03627,57.8792,1
1,56,200,0.55995,0,2.08752,1.91624,-2.23384e-16,3.45584,99.5,5.90393,5.71669,7.84809e-14,6.06415,199,1.79877,1.66383,0,3.31782,99,-1.99876,-0.368678,-7.84874e-14,0.791384,0,0.714679,0.423855,-3.45549e-15,2.18445,49,3.47076,3.02067,2.96719e-15,4.6831,149,1.85414,1.63161,1.45283e-14,1.47214,57.8792,1
1,57,200,0.57,0,1.12083,0.973592,-2.23495e-16,2.1519,99.5,3.83355,3.91701,7.86428e-14,4.38227,199,0.865105,0.763138,0,2.169,99,-2.01768,-1.61753,-7.86377e-14,0.252418,0,0.101204,0.0255518,-3.47383e-15,1.10172,49,2.42259,1.88713,2.99215e-15,3.08015,149,1.44661,1.29859,1.45818e-14,1.15772,57.8792,1
1,58,200,0.58005,0,0.772196,0.567954,-2.22759e-16,1.75395,99.5,2.99589,3.18301,7.85739e-14,6.53792,199,0.63813,0.412243,0,1.73483,99,-1.82054,-6.52313,-7.85681e-14,0.0639197,0,-0.0575844,-0.110909,-3.48323e-15,0.791733,49,1.9875,1.47647,3.0013e-15,2.56862,149,1.2729,1.27867,1.45919e-14,1.04257,57.8792,1
1,59,200,0.58995,0,0.834365,0.506309,-2.23027e-16,1.81734,99.5,3.00821,3.26697,7.85858e-14,10.4728,199,0.690225,0.448404,0,1.83506,99,-1.40677,-10.4702,-7.85797e-14,0.102235,0,-0.0161584,-0.0974624,-3.48334e-15,0.821773,49,1.98912,1.47756,2.9998e-15,2.48912,149,1.20721,1.54461,1.45914e-14,1.21703,57.8792,1
1,60,200,0.6,0,1.31237,0.814603,-2.23396e-16,2.34884,99.5,3.88623,4.03094,7.86955e-14,13.17,199,0.997761,0.774244,0,2.31129,99,-0.646553,-13.1696,-7.86897e-14,0.125021,0,0.201276,0.052848,-3.47156e-15,1.2502,49,2.35293,1.92494,2.98753e-15,3.10216,149,1.27311,1.99739,1.45818e-14,1.56955,57.8792,1
