vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(p),avg(vtkOriginalCellIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(p),max(vtkOriginalCellIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(p),med(vtkOriginalCellIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(p),min(vtkOriginalCellIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(p),q1(vtkOriginalCellIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(p),q3(vtkOriginalCellIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(p),std(vtkOriginalCellIds),vtkValidPointMask
1,10,2,0.10005,0,76.1553,-3.49942e-13,0,76.1553,1.79985e+07,0.5,76.1553,2.30929e-08,0,76.1553,1.79985e+07,1,76.1553,-3.49942e-13,0,76.1553,1.79985e+07,0,76.1553,-2.30936e-08,0,76.1553,1.79985e+07,0,76.1553,-2.30936e-08,0,76.1553,1.79985e+07,0,76.1553,2.30929e-08,0,76.1553,1.79985e+07,1,0,3.26588e-08,0,0,0,0.707107,1
1,11,2,0.10995,0,75.6988,-1.50102e-13,0,75.6988,1.79835e+07,0.5,75.6988,1.35263e-08,0,75.6988,1.79835e+07,1,75.6988,-1.50102e-13,0,75.6988,1.79835e+07,0,75.6988,-1.35266e-08,0,75.6988,1.79835e+07,0,75.6988,-1.35266e-08,0,75.6988,1.79835e+07,0,75.6988,1.35263e-08,0,75.6988,1.79835e+07,1,0,1.91293e-08,0,0,0,0.707107,1
1,12,2,0.12,0,75.9788,-3.49942e-13,0,75.9788,1.79947e+07,0.5,75.9788,1.24352e-08,0,75.9788,1.79947e+07,1,75.9788,-3.49942e-13,0,75.9788,1.79947e+07,0,75.9788,-1.24359e-08,0,75.9788,1.79947e+07,0,75.9788,-1.24359e-08,0,75.9788,1.79947e+07,0,75.9788,1.24352e-08,0,75.9788,1.79947e+07,1,0,1.75865e-08,0,0,0,0.707107,1
1,13,2,0.13005,0,75.6428,-8.49099e-13,0,75.6428,1.80072e+07,0.5,75.6428,9.44786e-08,0,75.6428,1.80072e+07,1,75.6428,-8.49099e-13,0,75.6428,1.80072e+07,0,75.6428,-9.44803e-08,0,75.6428,1.80072e+07,0,75.6428,-9.44803e-08,0,75.6428,1.80072e+07,0,75.6428,9.44786e-08,0,75.6428,1.80072e+07,1,0,1.33614e-07,0,0,0,0.707107,1
1,14,2,0.13995,0,74.5815,0,0,74.5815,1.80422e+07,0.5,74.5815,1.40375e-07,0,74.5815,1.80422e+07,1,74.5815,0,0,74.5815,1.80422e+07,0,74.5815,-1.40375e-07,0,74.5815,1.80422e+07,0,74.5815,-1.40375e-07,0,74.5815,1.80422e+07,0,74.5815,1.40375e-07,0,74.5815,1.80422e+07,1,0,1.9852e-07,0,0,0,0.707107,1
1,15,2,0.15,0,72.6537,4.9738e-13,0,72.6537,1.81054e+07,0.5,72.6537,1.32497e-07,0,72.6537,1.81054e+07,1,72.6537,4.9738e-13,0,72.6537,1.81054e+07,0,72.6537,-1.32496e-07,0,72.6537,1.81054e+07,0,72.6537,-1.32496e-07,0,72.6537,1.81054e+07,0,72.6537,1.32497e-07,0,72.6537,1.81054e+07,1,0,1.87378e-07,0,0,0,0.707107,1
1,16,2,0.16005,0,69.5517,0,0,69.5517,1.81899e+07,0.5,69.5517,1.2092e-07,0,69.5517,1.81899e+07,1,69.5517,0,0,69.5517,1.81899e+07,0,69.5517,-1.2092e-07,0,69.5517,1.81899e+07,0,69.5517,-1.2092e-07,0,69.5517,1.81899e+07,0,69.5517,1.2092e-07,0,69.5517,1.81899e+07,1,0,1.71007e-07,0,0,0,0.707107,1
1,17,2,0.16995,0,65.8217,-4.9738e-13,0,65.8217,1.8312e+07,0.5,65.8217,1.35801e-07,0,65.8217,1.8312e+07,1,65.8217,-4.9738e-13,0,65.8217,1.8312e+07,0,65.8217,-1.35802e-07,0,65.8217,1.8312e+07,0,65.8217,-1.35802e-07,0,65.8217,1.8312e+07,0,65.8217,1.35801e-07,0,65.8217,1.8312e+07,1,0,1.92052e-07,0,0,0,0.707107,1
1,18,2,0.18,0,61.2694,4.9738e-13,0,61.2694,1.84724e+07,0.5,61.2694,2.35953e-07,0,61.2694,1.84724e+07,1,61.2694,4.9738e-13,0,61.2694,1.84724e+07,0,61.2694,-2.35952e-07,0,61.2694,1.84724e+07,0,61.2694,-2.35952e-07,0,61.2694,1.84724e+07,0,61.2694,2.35953e-07,0,61.2694,1.84724e+07,1,0,3.33687e-07,0,0,0,0.707107,1
1,19,2,0.19005,0,55.4428,-9.9476e-13,0,55.4428,1.86485e+07,0.5,55.4428,4.94805e-07,0,55.4428,1.86485e+07,1,55.4428,-9.9476e-13,0,55.4428,1.86485e+07,0,55.4428,-4.94807e-07,0,55.4428,1.86485e+07,0,55.4428,-4.94807e-07,0,55.4428,1.86485e+07,0,55.4428,4.94805e-07,0,55.4428,1.86485e+07,1,0,6.99761e-07,0,0,0,0.707107,1
1,20,2,0.19995,0,49.426,-4.54747e-13,0,49.426,1.88624e+07,0.5,49.426,9.61936e-07,0,49.426,1.88624e+07,1,49.426,-4.54747e-13,0,49.426,1.88624e+07,0,49.426,-9.61937e-07,0,49.426,1.88624e+07,0,49.426,-9.61937e-07,0,49.426,1.88624e+07,0,49.426,9.61936e-07,0,49.426,1.88624e+07,1,0,1.36038e-06,0,0,0,0.707107,1
1,21,2,0.21,0,42.7788,0,0,42.7788,1.90991e+07,0.5,42.7788,1.30189e-06,0,42.7788,1.90991e+07,1,42.7788,0,0,42.7788,1.90991e+07,0,42.7788,-1.30189e-06,0,42.7788,1.90991e+07,0,42.7788,-1.30189e-06,0,42.7788,1.90991e+07,0,42.7788,1.30189e-06,0,42.7788,1.90991e+07,1,0,1.84115e-06,0,0,0,0.707107,1
1,22,2,0.22005,0,35.7731,0,0,35.7731,1.93451e+07,0.5,35.7731,1.64306e-06,0,35.7731,1.93451e+07,1,35.7731,0,0,35.7731,1.93451e+07,0,35.7731,-1.64306e-06,0,35.7731,1.93451e+07,0,35.7731,-1.64306e-06,0,35.7731,1.93451e+07,0,35.7731,1.64306e-06,0,35.7731,1.93451e+07,1,0,2.32364e-06,0,0,0,0.707107,1
1,23,2,0.22995,0,28.872,0,0,28.872,1.95895e+07,0.5,28.872,2.02704e-06,0,28.872,1.95895e+07,1,28.872,0,0,28.872,1.95895e+07,0,28.872,-2.02704e-06,0,28.872,1.95895e+07,0,28.872,-2.02704e-06,0,28.872,1.95895e+07,0,28.872,2.02704e-06,0,28.872,1.95895e+07,1,0,2.86667e-06,0,0,0,0.707107,1
1,24,2,0.24,0,22.0034,0,0,22.0034,1.98238e+07,0.5,22.0034,2.4075e-06,0,22.0034,1.98238e+07,1,22.0034,0,0,22.0034,1.98238e+07,0,22.0034,-2.4075e-06,0,22.0034,1.98238e+07,0,22.0034,-2.4075e-06,0,22.0034,1.98238e+07,0,22.0034,2.4075e-06,0,22.0034,1.98238e+07,1,0,3.40472e-06,0,0,0,0.707107,1
1,25,2,0.25005,0,15.6935,0,0,15.6935,2.00393e+07,0.5,15.6935,2.95605e-06,0,15.6935,2.00393e+07,1,15.6935,0,0,15.6935,2.00393e+07,0,15.6935,-2.95605e-06,0,15.6935,2.00393e+07,0,15.6935,-2.95605e-06,0,15.6935,2.00393e+07,0,15.6935,2.95605e-06,0,15.6935,2.00393e+07,1,0,4.18049e-06,0,0,0,0.707107,1
1,26,2,0.25995,0,10.5877,0,0,10.5877,2.02371e+07,0.5,10.5877,3.43808e-06,0,10.5877,2.02371e+07,1,10.5877,0,0,10.5877,2.02371e+07,0,10.5877,-3.43808e-06,0,10.5877,2.02371e+07,0,10.5877,-3.43808e-06,0,10.5877,2.02371e+07,0,10.5877,3.43808e-06,0,10.5877,2.02371e+07,1,0,4.86218e-06,0,0,0,0.707107,1
1,27,2,0.27,0,6.2508,0,0,6.2508,2.03998e+07,0.5,6.2508,3.85218e-06,0,6.2508,2.03998e+07,1,6.2508,0,0,6.2508,2.03998e+07,0,6.2508,-3.85218e-06,0,6.2508,2.03998e+07,0,6.2508,-3.85218e-06,0,6.2508,2.03998e+07,0,6.2508,3.85218e-06,0,6.2508,2.03998e+07,1,0,5.4478e-06,0,0,0,0.707107,1
1,28,2,0.28005,0,2.94695,0,0,2.94695,2.05227e+07,0.5,2.94695,4.21081e-06,0,2.94695,2.05227e+07,1,2.94695,0,0,2.94695,2.05227e+07,0,2.94695,-4.21081e-06,0,2.94695,2.05227e+07,0,2.94695,-4.21081e-06,0,2.94695,2.05227e+07,0,2.94695,4.21081e-06,0,2.94695,2.05227e+07,1,0,5.95498e-06,0,0,0,0.707107,1
1,29,2,0.28995,0,0.765179,0,0,0.765179,2.06042e+07,0.5,0.765179,4.43737e-06,0,0.765179,2.06042e+07,1,0.765179,0,0,0.765179,2.06042e+07,0,0.765179,-4.43737e-06,0,0.765179,2.06042e+07,0,0.765179,-4.43737e-06,0,0.765179,2.06042e+07,0,0.765179,4.43737e-06,0,0.765179,2.06042e+07,1,0,6.27539e-06,0,0,0,0.707107,1
1,30,2,0.3,0,-0.419112,0,0,0.419112,2.06486e+07,0.5,-0.419112,5.71813e-06,0,0.419112,2.06486e+07,1,-0.419112,0,0,0.419112,2.06486e+07,0,-0.419112,-5.71813e-06,0,0.419112,2.06486e+07,0,-0.419112,-5.71813e-06,0,0.419112,2.06486e+07,0,-0.419112,5.71813e-06,0,0.419112,2.06486e+07,1,0,8.08666e-06,0,0,0,0.707107,1
1,31,2,0.31005,0,-0.883986,0,0,0.883986,2.06661e+07,0.5,-0.883986,4.90261e-06,0,0.883986,2.06661e+07,1,-0.883986,0,0,0.883986,2.06661e+07,0,-0.883986,-4.90261e-06,0,0.883986,2.06661e+07,0,-0.883986,-4.90261e-06,0,0.883986,2.06661e+07,0,-0.883986,4.90261e-06,0,0.883986,2.06661e+07,1,0,6.93334e-06,0,0,0,0.707107,1
1,32,2,0.31995,0,-0.97761,0,0,0.97761,2.06696e+07,0.5,-0.97761,4.3477e-06,0,0.97761,2.06696e+07,1,-0.97761,0,0,0.97761,2.06696e+07,0,-0.97761,-4.3477e-06,0,0.97761,2.06696e+07,0,-0.97761,-4.3477e-06,0,0.97761,2.06696e+07,0,-0.97761,4.3477e-06,0,0.97761,2.06696e+07,1,0,6.14858e-06,0,0,0,0.707107,1
1,33,2,0.33,0,-0.845544,0,0,0.845544,2.06647e+07,0.5,-0.845544,3.91913e-06,0,0.845544,2.06647e+07,1,-0.845544,0,0,0.845544,2.06647e+07,0,-0.845544,-3.91913e-06,0,0.845544,2.06647e+07,0,-0.845544,-3.91913e-06,0,0.845544,2.06647e+07,0,-0.845544,3.91913e-06,0,0.845544,2.06647e+07,1,0,5.54249e-06,0,0,0,0.707107,1
1,34,2,0.34005,0,-0.816863,0,0,0.816863,2.06636e+07,0.5,-0.816863,3.62246e-06,0,0.816863,2.06636e+07,1,-0.816863,0,0,0.816863,2.06636e+07,0,-0.816863,-3.62246e-06,0,0.816863,2.06636e+07,0,-0.816863,-3.62246e-06,0,0.816863,2.06636e+07,0,-0.816863,3.62246e-06,0,0.816863,2.06636e+07,1,0,5.12293e-06,0,0,0,0.707107,1
1,35,2,0.34995,0,-0.819623,0,0,0.819623,2.06638e+07,0.5,-0.819623,3.43957e-06,0,0.819623,2.06638e+07,1,-0.819623,0,0,0.819623,2.06638e+07,0,-0.819623,-3.43957e-06,0,0.819623,2.06638e+07,0,-0.819623,-3.43957e-06,0,0.819623,2.06638e+07,0,-0.819623,3.43957e-06,0,0.819623,2.06638e+07,1,0,4.86429e-06,0,0,0,0.707107,1
1,36,2,0.36,0,-0.895139,0,0,0.895139,2.06667e+07,0.5,-0.895139,3.28779e-06,0,0.895139,2.06667e+07,1,-0.895139,0,0,0.895139,2.06667e+07,0,-0.895139,-3.28779e-06,0,0.895139,2.06667e+07,0,-0.895139,-3.28779e-06,0,0.895139,2.06667e+07,0,-0.895139,3.28779e-06,0,0.895139,2.06667e+07,1,0,4.64964e-06,0,0,0,0.707107,1
1,37,2,0.37005,0,-1.10598,0,0,1.10598,2.06746e+07,0.5,-1.10598,3.23222e-06,0,1.10598,2.06746e+07,1,-1.10598,0,0,1.10598,2.06746e+07,0,-1.10598,-3.23222e-06,0,1.10598,2.06746e+07,0,-1.10598,-3.23222e-06,0,1.10598,2.06746e+07,0,-1.10598,3.23222e-06,0,1.10598,2.06746e+07,1,0,4.57105e-06,0,0,0,0.707107,1
1,38,2,0.37995,0,-1.11557,0,0,1.11557,2.06751e+07,0.5,-1.11557,3.2683e-06,0,1.11557,2.06751e+07,1,-1.11557,0,0,1.11557,2.06751e+07,0,-1.11557,-3.2683e-06,0,1.11557,2.06751e+07,0,-1.11557,-3.2683e-06,0,1.11557,2.06751e+07,0,-1.11557,3.2683e-06,0,1.11557,2.06751e+07,1,0,4.62207e-06,0,0,0,0.707107,1
1,39,2,0.39,0,-1.08886,0,0,1.08886,2.06762e+07,0.5,-1.08886,3.2083e-06,0,1.08886,2.06762e+07,1,-1.08886,0,0,1.08886,2.06762e+07,0,-1.08886,-3.2083e-06,0,1.08886,2.06762e+07,0,-1.08886,-3.2083e-06,0,1.08886,2.06762e+07,0,-1.08886,3.2083e-06,0,1.08886,2.06762e+07,1,0,4.53722e-06,0,0,0,0.707107,1
1,40,2,0.40005,0,-1.0947,0,0,1.0947,2.0689e+07,0.5,-1.0947,3.2672e-06,0,1.0947,2.0689e+07,1,-1.0947,0,0,1.0947,2.0689e+07,0,-1.0947,-3.2672e-06,0,1.0947,2.0689e+07,0,-1.0947,-3.2672e-06,0,1.0947,2.0689e+07,0,-1.0947,3.2672e-06,0,1.0947,2.0689e+07,1,0,4.62052e-06,0,0,0,0.707107,1
1,41,2,0.40995,0,-0.860479,0,0,0.860479,2.06951e+07,0.5,-0.860479,3.278e-06,0,0.860479,2.06951e+07,1,-0.860479,0,0,0.860479,2.06951e+07,0,-0.860479,-3.278e-06,0,0.860479,2.06951e+07,0,-0.860479,-3.278e-06,0,0.860479,2.06951e+07,0,-0.860479,3.278e-06,0,0.860479,2.06951e+07,1,0,4.63579e-06,0,0,0,0.707107,1
1,42,2,0.42,0,-0.815351,0,0,0.815351,2.06904e+07,0.5,-0.815351,3.19152e-06,0,0.815351,2.06904e+07,1,-0.815351,0,0,0.815351,2.06904e+07,0,-0.815351,-3.19152e-06,0,0.815351,2.06904e+07,0,-0.815351,-3.19152e-06,0,0.815351,2.06904e+07,0,-0.815351,3.19152e-06,0,0.815351,2.06904e+07,1,0,4.51349e-06,0,0,0,0.707107,1
1,43,2,0.43005,0,-0.861398,0,0,0.861398,2.06877e+07,0.5,-0.861398,3.18245e-06,0,0.861398,2.06877e+07,1,-0.861398,0,0,0.861398,2.06877e+07,0,-0.861398,-3.18245e-06,0,0.861398,2.06877e+07,0,-0.861398,-3.18245e-06,0,0.861398,2.06877e+07,0,-0.861398,3.18245e-06,0,0.861398,2.06877e+07,1,0,4.50066e-06,0,0,0,0.707107,1
1,44,2,0.43995,0,-0.891468,0,0,0.891468,2.06886e+07,0.5,-0.891468,3.1651e-06,0,0.891468,2.06886e+07,1,-0.891468,0,0,0.891468,2.06886e+07,0,-0.891468,-3.1651e-06,0,0.891468,2.06886e+07,0,-0.891468,-3.1651e-06,0,0.891468,2.06886e+07,0,-0.891468,3.1651e-06,0,0.891468,2.06886e+07,1,0,4.47613e-06,0,0,0,0.707107,1
1,45,2,0.45,0,-1.02171,0,0,1.02171,2.06944e+07,0.5,-1.02171,3.14115e-06,0,1.02171,2.06944e+07,1,-1.02171,0,0,1.02171,2.06944e+07,0,-1.02171,-3.14115e-06,0,1.02171,2.06944e+07,0,-1.02171,-3.14115e-06,0,1.02171,2.06944e+07,0,-1.02171,3.14115e-06,0,1.02171,2.06944e+07,1,0,4.44226e-06,0,0,0,0.707107,1
1,46,2,0.46005,0,-1.11681,0,0,1.11681,2.07008e+07,0.5,-1.11681,3.20818e-06,0,1.11681,2.07008e+07,1,-1.11681,0,0,1.11681,2.07008e+07,0,-1.11681,-3.20818e-06,0,1.11681,2.07008e+07,0,-1.11681,-3.20818e-06,0,1.11681,2.07008e+07,0,-1.11681,3.20818e-06,0,1.11681,2.07008e+07,1,0,4.53705e-06,0,0,0,0.707107,1
1,47,2,0.46995,0,-0.908771,0,0,0.908771,2.07038e+07,0.5,-0.908771,3.27473e-06,0,0.908771,2.07038e+07,1,-0.908771,0,0,0.908771,2.07038e+07,0,-0.908771,-3.27473e-06,0,0.908771,2.07038e+07,0,-0.908771,-3.27473e-06,0,0.908771,2.07038e+07,0,-0.908771,3.27473e-06,0,0.908771,2.07038e+07,1,0,4.63117e-06,0,0,0,0.707107,1
1,48,2,0.48,0,-0.646363,0,0,0.646363,2.07093e+07,0.5,-0.646363,3.23897e-06,0,0.646363,2.07093e+07,1,-0.646363,0,0,0.646363,2.07093e+07,0,-0.646363,-3.23897e-06,0,0.646363,2.07093e+07,0,-0.646363,-3.23897e-06,0,0.646363,2.07093e+07,0,-0.646363,3.23897e-06,0,0.646363,2.07093e+07,1,0,4.5806e-06,0,0,0,0.707107,1
1,49,2,0.49005,0,-0.626556,0,0,0.626556,2.07095e+07,0.5,-0.626556,3.18025e-06,0,0.626556,2.07095e+07,1,-0.626556,0,0,0.626556,2.07095e+07,0,-0.626556,-3.18025e-06,0,0.626556,2.07095e+07,0,-0.626556,-3.18025e-06,0,0.626556,2.07095e+07,0,-0.626556,3.18025e-06,0,0.626556,2.07095e+07,1,0,4.49755e-06,0,0,0,0.707107,1
1,50,2,0.49995,0,-0.638301,0,0,0.638301,2.07089e+07,0.5,-0.638301,3.20342e-06,0,0.638301,2.07089e+07,1,-0.638301,0,0,0.638301,2.07089e+07,0,-0.638301,-3.20342e-06,0,0.638301,2.07089e+07,0,-0.638301,-3.20342e-06,0,0.638301,2.07089e+07,0,-0.638301,3.20342e-06,0,0.638301,2.07089e+07,1,0,4.53032e-06,0,0,0,0.707107,1
1,51,2,0.51,0,-0.480536,0,0,0.480536,2.07147e+07,0.5,-0.480536,3.2325e-06,0,0.480536,2.07147e+07,1,-0.480536,0,0,0.480536,2.07147e+07,0,-0.480536,-3.2325e-06,0,0.480536,2.07147e+07,0,-0.480536,-3.2325e-06,0,0.480536,2.07147e+07,0,-0.480536,3.2325e-06,0,0.480536,2.07147e+07,1,0,4.57145e-06,0,0,0,0.707107,1
1,52,2,0.52005,0,-0.365154,0,0,0.365154,2.0719e+07,0.5,-0.365154,3.1827e-06,0,0.365154,2.0719e+07,1,-0.365154,0,0,0.365154,2.0719e+07,0,-0.365154,-3.1827e-06,0,0.365154,2.0719e+07,0,-0.365154,-3.1827e-06,0,0.365154,2.0719e+07,0,-0.365154,3.1827e-06,0,0.365154,2.0719e+07,1,0,4.50102e-06,0,0,0,0.707107,1
1,53,2,0.52995,0,-0.419547,0,0,0.419547,2.07169e+07,0.5,-0.419547,3.14941e-06,0,0.419547,2.07169e+07,1,-0.419547,0,0,0.419547,2.07169e+07,0,-0.419547,-3.14941e-06,0,0.419547,2.07169e+07,0,-0.419547,-3.14941e-06,0,0.419547,2.07169e+07,0,-0.419547,3.14941e-06,0,0.419547,2.07169e+07,1,0,4.45394e-06,0,0,0,0.707107,1
1,54,2,0.54,0,-0.466803,0,0,0.466803,2.07151e+07,0.5,-0.466803,3.15282e-06,0,0.466803,2.07151e+07,1,-0.466803,0,0,0.466803,2.07151e+07,0,-0.466803,-3.15282e-06,0,0.466803,2.07151e+07,0,-0.466803,-3.15282e-06,0,0.466803,2.07151e+07,0,-0.466803,3.15282e-06,0,0.466803,2.07151e+07,1,0,4.45876e-06,0,0,0,0.707107,1
1,55,2,0.55005,0,-0.465989,0,0,0.465989,2.07151e+07,0.5,-0.465989,3.15384e-06,0,0.465989,2.07151e+07,1,-0.465989,0,0,0.465989,2.07151e+07,0,-0.465989,-3.15384e-06,0,0.465989,2.07151e+07,0,-0.465989,-3.15384e-06,0,0.465989,2.07151e+07,0,-0.465989,3.15384e-06,0,0.465989,2.07151e+07,1,0,4.4602e-06,0,0,0,0.707107,1
1,56,2,0.55995,0,-0.440973,0,0,0.440973,2.0716e+07,0.5,-0.440973,3.15539e-06,0,0.440973,2.0716e+07,1,-0.440973,0,0,0.440973,2.0716e+07,0,-0.440973,-3.15539e-06,0,0.440973,2.0716e+07,0,-0.440973,-3.15539e-06,0,0.440973,2.0716e+07,0,-0.440973,3.15539e-06,0,0.440973,2.0716e+07,1,0,4.4624e-06,0,0,0,0.707107,1
1,57,2,0.57,0,-0.363639,0,0,0.363639,2.07189e+07,0.5,-0.363639,3.17371e-06,0,0.363639,2.07189e+07,1,-0.363639,0,0,0.363639,2.07189e+07,0,-0.363639,-3.17371e-06,0,0.363639,2.07189e+07,0,-0.363639,-3.17371e-06,0,0.363639,2.07189e+07,0,-0.363639,3.17371e-06,0,0.363639,2.07189e+07,1,0,4.4883e-06,0,0,0,0.707107,1
1,58,2,0.58005,0,-0.180849,0,0,0.180849,2.07257e+07,0.5,-0.180849,3.19443e-06,0,0.180849,2.07257e+07,1,-0.180849,0,0,0.180849,2.07257e+07,0,-0.180849,-3.19443e-06,0,0.180849,2.07257e+07,0,-0.180849,-3.19443e-06,0,0.180849,2.07257e+07,0,-0.180849,3.19443e-06,0,0.180849,2.07257e+07,1,0,4.51761e-06,0,0,0,0.707107,1
1,59,2,0.58995,0,-0.0215947,0,0,0.0215947,2.07314e+07,0.5,-0.0215947,3.13749e-06,0,0.0215947,2.07314e+07,1,-0.0215947,0,0,0.0215947,2.07314e+07,0,-0.0215947,-3.13749e-06,0,0.0215947,2.07314e+07,0,-0.0215947,-3.13749e-06,0,0.0215947,2.07314e+07,0,-0.0215947,3.13749e-06,0,0.0215947,2.07314e+07,1,0,4.43708e-06,0,0,0,0.707107,1
1,60,2,0.6,0,0.0139245,0,0,0.0139245,2.07299e+07,0.5,0.0139245,3.61971e-06,0,0.0139245,2.07299e+07,1,0.0139245,0,0,0.0139245,2.07299e+07,0,0.0139245,-3.61971e-06,0,0.0139245,2.07299e+07,0,0.0139245,-3.61971e-06,0,0.0139245,2.07299e+07,0,0.0139245,3.61971e-06,0,0.0139245,2.07299e+07,1,0,5.11904e-06,0,0,0,0.707107,1
