vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(vtkOriginalCellIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(vtkOriginalCellIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(vtkOriginalCellIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(vtkOriginalCellIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(vtkOriginalCellIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(vtkOriginalCellIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(vtkOriginalCellIds),vtkValidPointMask
1,25,200,0.25005,0,50.2182,-49.1818,-2.04191e-16,77.574,99.5,99.809,-2.12778,3.20154e-14,103.597,199,51.6626,-51.7915,0,73.3424,99,0.879426,-97.1265,-2.44981e-14,58.0672,0,29.6908,-68.1239,-1.55336e-15,63.9853,49,68.183,-28.3965,7.79894e-16,91.4623,149,25.9881,25.2108,7.2912e-15,15.1176,57.8792,1
1,26,200,0.25995,0,50.1636,-49.094,-2.03151e-16,77.4454,99.5,99.2058,-2.14493,3.20379e-14,103.311,199,51.8367,-51.888,0,73.0717,99,0.989321,-96.589,-2.4503e-14,58.0054,0,29.7463,-68.2342,-1.55481e-15,64.0698,49,67.75,-28.1726,7.80308e-16,91.6186,149,25.9333,25.1813,7.30264e-15,15.1681,57.8792,1
1,27,200,0.27,0,50.1039,-49.0118,-2.03317e-16,77.3117,99.5,98.7732,-2.16542,3.20536e-14,103.339,199,51.6565,-51.5873,0,72.8471,99,1.12689,-96.3604,-2.45262e-14,57.5635,0,29.7066,-68.18,-1.55632e-15,63.7465,49,67.4119,-27.8657,7.8022e-16,92.0035,149,25.9416,25.2174,7.30878e-15,15.4591,57.8792,1
1,28,200,0.28005,0,50.0369,-48.9404,-2.03868e-16,77.1815,99.5,98.4106,-2.19886,3.2078e-14,103.52,199,51.5343,-51.2099,0,72.7923,99,1.27318,-96.358,-2.45634e-14,56.971,0,29.4737,-67.9521,-1.55776e-15,63.2181,49,67.4062,-27.6815,7.79928e-16,92.3614,149,25.9682,25.2776,7.3081e-15,15.8066,57.8792,1
1,29,200,0.28995,0,50.0017,-48.9074,-2.04198e-16,77.1101,99.5,98.1273,-2.2423,3.21078e-14,103.764,199,51.616,-50.9167,0,72.7968,99,1.41364,-96.4955,-2.45901e-14,56.4082,0,29.2535,-67.7916,-1.55866e-15,62.7265,49,67.5614,-27.7345,7.79542e-16,92.8257,149,25.9976,25.3374,7.30738e-15,16.084,57.8792,1
1,30,200,0.3,0,50.1184,-49.0219,-2.03633e-16,77.2757,99.5,98.1345,-2.28985,3.21218e-14,104.272,199,51.6118,-50.8662,0,73.2198,99,1.54767,-96.9142,-2.45899e-14,56.0831,0,28.9799,-67.8564,-1.55836e-15,62.5254,49,68.0819,-27.8772,7.78655e-16,93.3644,149,26.0816,25.4413,7.30721e-15,16.2995,57.8792,1
1,31,200,0.31005,0,50.1476,-49.0657,-2.03358e-16,77.3214,99.5,97.945,-2.32385,3.21284e-14,104.542,199,51.5388,-50.7062,0,73.4986,99,1.66713,-97.1578,-2.45838e-14,55.8019,0,28.8559,-67.8606,-1.55845e-15,62.3866,49,68.1969,-27.9534,7.78088e-16,93.5566,149,26.09,25.484,7.30857e-15,16.3838,57.8792,1
1,32,200,0.31995,0,50.046,-48.969,-2.03295e-16,77.1591,99.5,97.4843,-2.34359,3.21364e-14,104.429,199,51.2864,-50.5035,0,73.2944,99,1.76403,-97.0332,-2.45814e-14,55.5185,0,28.7323,-67.792,-1.55934e-15,62.2213,49,68.0724,-27.9394,7.78238e-16,93.367,149,26.0187,25.4268,7.31164e-15,16.348,57.8792,1
1,33,200,0.33,0,50.0195,-48.9323,-2.03253e-16,77.1048,99.5,97.1672,-2.35981,3.21375e-14,104.377,199,51.3735,-50.4468,0,73.1253,99,1.84163,-96.9461,-2.45767e-14,55.4336,0,28.7981,-67.8293,-1.55999e-15,62.2278,49,68.0362,-27.9511,7.78409e-16,93.2342,149,25.9814,25.3818,7.31313e-15,16.2839,57.8792,1
1,34,200,0.34005,0,49.7382,-48.6434,-2.03632e-16,76.6565,99.5,96.3549,-2.36149,3.21626e-14,103.741,199,51.0689,-50.1875,0,72.7317,99,1.90346,-96.2922,-2.45936e-14,55.1255,0,28.7701,-67.5062,-1.56243e-15,61.9545,49,67.8329,-27.8142,7.79912e-16,92.5831,149,25.8093,25.1978,7.32167e-15,16.1147,57.8792,1
1,35,200,0.34995,0,48.7321,-47.6358,-2.04944e-16,75.0828,99.5,94.2522,-2.33356,3.22516e-14,101.568,199,49.9922,-49.2038,0,71.2882,99,1.95138,-94.1432,-2.46616e-14,54.0216,0,28.3055,-66.1439,-1.56956e-15,60.7829,49,66.6364,-27.2841,7.84685e-16,90.6014,149,25.2679,24.636,7.34864e-15,15.715,57.8792,1
1,36,200,0.36,0,47.0207,-45.9266,-2.07221e-16,72.4119,99.5,91.0119,-2.27779,3.24097e-14,97.9075,199,48.1899,-47.4962,0,68.6441,99,1.98613,-90.5459,-2.47837e-14,52.134,0,27.4272,-63.8365,-1.5824e-15,58.7063,49,64.5054,-26.3778,7.92888e-16,87.3154,149,24.37,23.7062,7.39538e-15,15.0986,57.8792,1
1,37,200,0.37005,0,44.5119,-43.4351,-2.10629e-16,68.509,99.5,86.2323,-2.136,3.26485e-14,92.5758,199,45.5141,-44.9822,0,64.8009,99,2.00473,-85.3564,-2.49679e-14,49.357,0,26.09,-60.4125,-1.60631e-15,55.5085,49,61.2754,-25.0431,8.05111e-16,82.5932,149,23.0652,22.3713,7.46546e-15,14.2397,57.8792,1
1,38,200,0.37995,0,41.1173,-40.0743,-2.15389e-16,63.2381,99.5,79.7359,-1.7499,3.29784e-14,85.3876,199,41.8481,-41.5711,0,59.6358,99,1.97821,-78.4065,-2.54114e-14,45.5798,0,23.9476,-55.6798,-1.6397e-15,51.1471,49,56.5844,-23.2303,8.22093e-16,76.3876,149,21.3083,20.5883,7.56272e-15,13.1121,57.8792,1
1,39,200,0.39,0,36.7078,-35.7145,-2.21863e-16,56.3971,99.5,71.2777,-1.25986,3.34189e-14,76.1083,199,37.4312,-37.1242,0,53.1278,99,1.79325,-69.4483,-2.6282e-14,40.6435,0,21.423,-49.5056,-1.68513e-15,45.454,49,50.4092,-20.867,8.45048e-16,68.4083,149,19.0337,18.2918,7.69367e-15,11.6801,57.8792,1
1,40,200,0.40005,0,31.5112,-30.5844,-2.29984e-16,48.3426,99.5,61.2811,-0.690374,3.39564e-14,65.2044,199,32.0346,-31.7964,0,45.5305,99,1.56844,-58.9778,-2.73783e-14,34.8018,0,18.4856,-42.304,-1.74292e-15,38.8264,49,42.6844,-18.068,8.73622e-16,59.2386,149,16.3613,15.6082,7.85565e-15,10.03,57.8792,1
1,41,200,0.40995,0,25.8317,-24.9958,-2.39481e-16,39.5564,99.5,50.3104,-0.0741414,3.45622e-14,53.3709,199,26.1985,-26.0307,0,37.2545,99,1.31483,-47.6709,-2.8671e-14,28.4049,0,14.7724,-34.431,-1.81044e-15,31.815,49,34.932,-14.8414,9.06752e-16,48.8838,149,13.449,12.7137,8.04184e-15,8.27651,57.8792,1
1,42,200,0.42,0,19.8478,-19.1073,-2.50296e-16,30.302,99.5,39.8826,0.561775,3.52185e-14,41.1269,199,20.0597,-19.7905,0,27.7372,99,1.03693,-36.6287,-3.01523e-14,21.6261,0,11.3897,-26.4063,-1.88689e-15,24.5094,49,26.2939,-11.2875,9.43956e-16,37.1595,149,10.4109,9.69195,8.24888e-15,6.50627,57.8792,1
1,43,200,0.43005,0,14.3218,-13.6548,-2.61159e-16,21.7481,99.5,30.5923,1.11922,3.58484e-14,30.8566,199,14.2773,-14.4961,0,19.5267,99,0.77359,-26.7534,-3.16555e-14,15.2904,0,8.09263,-18.5644,-1.96334e-15,17.7682,49,19.078,-8.41072,9.8084e-16,26.7502,149,7.66143,6.9289,8.45276e-15,4.98856,57.8792,1
1,44,200,0.43995,0,9.71884,-9.09089,-2.7106e-16,14.6114,99.5,22.813,1.53852,3.63949e-14,23.0427,199,9.45479,-9.45105,0,13.1053,99,0.54912,-18.5557,-3.30254e-14,7.30617,0,5.45959,-12.3619,-2.03181e-15,11.7455,49,13.1735,-5.4943,1.00633e-15,17.958,149,5.4528,4.68002,8.63344e-15,3.88082,57.8792,1
1,45,200,0.45,0,6.0448,-5.41237,-2.79636e-16,8.8962,99.5,16.5905,1.8325,3.68471e-14,16.7943,199,5.27922,-5.40421,0,8.07282,99,0.233257,-12.036,-3.42203e-14,0.281346,0,3.25108,-7.59606,-2.10078e-15,6.44956,49,8.26601,-3.25411,1.02523e-15,10.8463,149,3.8157,3.01155,8.78579e-15,3.20207,57.8792,1
1,46,200,0.46005,0,3.4146,-2.60097,-2.84368e-16,5.00557,99.5,12.1069,12.8233,3.71841e-14,12.8236,199,2.61296,-2.75976,0,4.52495,99,-0.482609,-7.63571,-3.5187e-14,0.173522,0,1.32849,-4.03958,-2.15687e-15,2.88008,49,4.7634,-1.29193,1.03756e-15,6.26699,149,2.78747,2.49197,8.90048e-15,2.7047,57.8792,1
1,47,200,0.46995,0,1.67423,-0.554747,-2.83626e-16,3.35777,99.5,9.2972,20.9339,3.74037e-14,20.9374,199,1.2639,-1.17087,0,2.51005,99,-2.29979,-5.05482,-3.4869e-14,0.0569176,0,0.113921,-2.26667,-2.18382e-15,1.55465,49,2.82914,-0.12328,1.04368e-15,3.86037,149,2.3792,3.4792,8.94558e-15,3.09202,57.8792,1
1,48,200,0.48,0,0.513691,0.903116,-2.7994e-16,3.46652,99.5,7.7181,26.1203,3.7523e-14,26.132,199,0.760195,-0.341928,0,2.06583,99,-6.24443,-4.01601,-3.37844e-14,0.0687385,0,-0.747357,-1.4576,-2.16052e-15,1.06334,49,1.71033,0.735155,1.04674e-15,3.66319,149,2.48574,4.99801,8.92949e-15,4.49075,57.8792,1
1,49,200,0.49005,0,-0.331253,1.86279,-2.73992e-16,4.17588,99.5,7.00257,28.8207,3.75568e-14,28.9661,199,0.340724,-0.104083,0,2.02001,99,-11.2907,-4.51171,-3.21256e-14,0.064712,0,-1.41625,-1.08645,-2.12803e-15,1.21856,49,1.0237,1.52013,1.04404e-15,3.97215,149,3.16219,6.27147,8.88139e-15,5.95003,57.8792,1
1,50,200,0.49995,0,-1.04355,2.3913,-2.74412e-16,5.07421,99.5,6.63615,29.4442,3.7527e-14,30.0577,199,0.171259,0.0140014,0,2.32131,99,-16.2916,-5.66027,-3.1352e-14,0.0398031,0,-1.70702,-1.12039,-2.09172e-15,1.39722,49,0.954176,2.12501,1.04494e-15,5.37317,149,4.26265,7.00725,8.84116e-15,6.94523,57.8792,1
1,51,200,0.51,0,-1.63041,2.51807,-2.74962e-16,5.98569,99.5,6.368,28.2646,3.7473e-14,29.8102,199,0.0434055,0.0472051,0,2.78866,99,-20.4495,-6.87977,-3.12337e-14,0.0314515,0,-2.04371,-1.14814,-2.08489e-15,1.64914,49,1.13356,3.01374,1.04249e-15,6.07676,149,5.46779,7.21905,8.81974e-15,7.41937,57.8792,1
1,52,200,0.52005,0,-2.06005,2.34624,-2.74952e-16,6.63894,99.5,6.78754,27.6602,3.7456e-14,28.7413,199,-0.0211108,0.0900321,0,3.81457,99,-23.3398,-7.92809,-3.12944e-14,0.0985961,0,-2.83227,-1.34497,-2.07877e-15,1.91212,49,1.38093,2.91492,1.04977e-15,6.93291,149,6.46548,7.08711,8.81782e-15,7.58486,57.8792,1
1,53,200,0.52995,0,-2.14601,2.03898,-2.71927e-16,6.84214,99.5,6.83994,27.5622,3.74797e-14,27.6437,199,-0.044797,0.118947,0,4.42425,99,-24.8739,-8.51994,-3.16316e-14,0.211369,0,-3.58918,-1.65943,-2.09428e-15,1.92608,49,1.5656,2.78105,1.04896e-15,7.03695,149,6.8395,6.87192,8.83682e-15,7.46718,57.8792,1
1,54,200,0.54,0,-2.01917,1.87603,-2.73391e-16,6.78738,99.5,6.16893,27.3516,3.75181e-14,27.6148,199,-0.190794,0.0604118,0,4.86389,99,-24.8598,-8.69919,-3.2061e-14,0.260164,0,-3.67633,-1.57935,-2.09772e-15,1.84924,49,1.5145,3.38724,1.04706e-15,7.01576,149,6.55118,6.79165,8.85325e-15,7.09783,57.8792,1
1,55,200,0.55005,0,-1.93171,1.8783,-2.72032e-16,6.71343,99.5,6.69274,26.5221,3.75506e-14,27.4197,199,-0.232872,0.122485,0,5.03027,99,-23.5944,-8.18694,-3.17923e-14,0.30894,0,-3.51073,-1.5104,-2.10821e-15,1.67069,49,1.39081,3.76293,1.04473e-15,7.20112,149,6.15664,6.79817,8.85428e-15,6.79106,57.8792,1
1,56,200,0.55995,0,-1.79694,1.82719,-2.74636e-16,6.55138,99.5,7.17853,25.4162,3.75493e-14,26.7254,199,-0.336453,0.16956,0,5.0063,99,-22.5282,-7.55276,-3.16562e-14,0.354612,0,-3.09767,-1.54871,-2.10605e-15,1.62813,49,1.36045,3.968,1.0446e-15,7.43904,149,5.83616,6.71393,8.85173e-15,6.52701,57.8792,1
1,57,200,0.57,0,-1.647,1.78324,-2.78367e-16,6.3177,99.5,7.11693,25.3199,3.7535e-14,25.7515,199,-0.323408,0.0230906,0,4.71646,99,-20.3332,-8.46859,-3.17206e-14,0.391401,0,-3.11909,-1.65066,-2.08553e-15,1.69612,49,1.32669,4.10087,1.04576e-15,7.01236,149,5.57295,6.54685,8.84886e-15,6.30295,57.8792,1
1,58,200,0.58005,0,-1.67486,1.82689,-2.76022e-16,6.23272,99.5,6.35055,25.4289,3.7532e-14,25.4917,199,-0.362258,0.0727122,0,4.62497,99,-18.993,-9.07212,-3.19401e-14,0.422089,0,-3.07373,-1.75396,-2.10272e-15,1.72013,49,0.987123,4.17651,1.04699e-15,7.09312,149,5.54679,6.41826,8.85721e-15,6.25239,57.8792,1
1,59,200,0.58995,0,-1.71158,1.7607,-2.76729e-16,6.30337,99.5,6.30618,25.44,3.75056e-14,25.5107,199,-0.496305,0.19078,0,4.79159,99,-20.0882,-9.14921,-3.25375e-14,0.304856,0,-3.18045,-1.94688,-2.12492e-15,1.83725,49,1.02594,4.25861,1.04746e-15,7.01534,149,5.63718,6.36975,8.86722e-15,6.20316,57.8792,1
1,60,200,0.6,0,-1.63627,1.65695,-2.72483e-16,6.34196,99.5,6.81425,25.211,3.74503e-14,25.4466,199,-0.350106,0.283405,0,5.10725,99,-20.4554,-8.73413,-3.2266e-14,0.349553,0,-3.35696,-2.13465,-2.11373e-15,1.99192,49,1.16234,4.30641,1.04646e-15,7.01556,149,5.58934,6.39158,8.866e-15,6.09265,57.8792,1
