vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
66,63.008,40,0.1,14.2507,-0.034725,0,0,12.408,1.89391e+07,1
67,63.196,40,0.1,14.15,-0.0353825,0,0,12.596,1.89432e+07,1
68,63.384,40,0.1,14.0484,-0.035675,0,0,12.784,1.89472e+07,1
69,63.572,40,0.1,13.9451,-0.0353575,0,0,12.972,1.89513e+07,1
70,63.76,40,0.1,13.8404,-0.03438,0,0,13.16,1.89554e+07,1
71,63.948,40,0.1,13.7345,-0.03283,0,0,13.348,1.89594e+07,1
72,64.136,40,0.1,13.6274,-0.030635,0,0,13.536,1.89634e+07,1
73,64.324,40,0.1,13.5197,-0.0276425,0,0,13.724,1.89675e+07,1
74,64.512,40,0.1,13.4116,-0.023755,0,0,13.912,1.89715e+07,1
75,64.7,40,0.1,13.3039,-0.0187975,0,0,14.1,1.89755e+07,1
76,64.888,40,0.1,13.1969,-0.01279,0,0,14.288,1.89795e+07,1
77,65.076,40,0.1,13.0916,-0.0061225,0,0,14.476,1.89835e+07,1
78,65.264,40,0.1,12.9883,0.0016075,0,0,14.664,1.89875e+07,1
79,65.452,40,0.1,12.8875,0.011225,0,0,14.852,1.89914e+07,1
80,65.64,40,0.1,12.7898,0.0223658,0,0,15.04,1.89954e+07,1
81,65.828,40,0.1,12.6957,0.0340283,0,0,15.228,1.89994e+07,1
82,66.016,40,0.1,12.6059,0.0453115,0,0,15.416,1.90033e+07,1
83,66.204,40,0.1,12.5205,0.0553225,0,0,15.604,1.90072e+07,1
84,66.392,40,0.1,12.4396,0.0632453,0,0,15.792,1.90112e+07,1
85,66.58,40,0.1,12.3628,0.0683275,0,0,15.98,1.9015e+07,1
86,66.768,40,0.1,12.2898,0.0700997,0,0,16.168,1.9019e+07,1
87,66.956,40,0.1,12.2199,0.0685885,0,0,16.356,1.90228e+07,1
88,67.144,40,0.1,12.1526,0.064006,0,0,16.544,1.90266e+07,1
89,67.332,40,0.1,12.0869,0.0565665,0,0,16.732,1.90305e+07,1
90,67.52,40,0.1,12.0221,0.04664,0,0,16.92,1.90344e+07,1
91,67.708,40,0.1,11.9576,0.0347465,0,0,17.108,1.90382e+07,1
92,67.896,40,0.1,11.8927,0.021543,0,0,17.296,1.9042e+07,1
93,68.084,40,0.1,11.8268,0.007776,0,0,17.484,1.90458e+07,1
94,68.272,40,0.1,11.7595,-0.0068265,0,0,17.672,1.90495e+07,1
95,68.46,40,0.1,11.6906,-0.023184,0,0,17.86,1.90533e+07,1
96,68.648,40,0.1,11.6198,-0.0461747,0,0,18.048,1.9057e+07,1
97,68.836,40,0.1,11.5454,-0.0959976,0,0,18.236,1.90608e+07,1
98,69.024,40,0.1,11.4668,-0.240961,0,0,18.424,1.90646e+07,1
99,69.212,40,0.1,11.3077,-0.601689,0,0,18.612,1.90683e+07,1
100,69.4,40,0.1,11.124,-1.08146,2.10409e-16,0,18.8,1.90714e+07,1
