vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
86,199.084,0,0.1,-0.361286,4.82279e-20,-1.82169e-44,0,128.484,1.94599e+07,1
87,200.578,0,0.1,-0.368705,-1.05879e-22,0,0,129.978,1.94596e+07,1
88,202.072,0,0.1,-0.359383,-1.05879e-22,0,0,131.472,1.94592e+07,1
89,203.566,0,0.1,-0.334736,5e-12,5.32493e-44,0,132.966,1.94589e+07,1
90,205.06,0,0.1,-0.299467,1.05879e-22,0,0,134.46,1.94589e+07,1
91,206.554,0,0.1,-0.259527,1.11067e-19,0,0,135.954,1.9459e+07,1
92,208.048,0,0.1,-0.220859,0,0,0,137.448,1.94594e+07,1
93,209.542,0,0.1,-0.187308,1.47595e-19,0,0,138.942,1.946e+07,1
94,211.036,0,0.1,-0.160865,-2.5e-12,0,0,140.436,1.94604e+07,1
95,212.53,0,0.1,-0.14152,-1.07997e-19,0,0,141.93,1.94608e+07,1
96,214.024,0,0.1,-0.12846,1e-11,1.82169e-44,0,143.424,1.94612e+07,1
97,215.518,0,0.1,-0.120048,-2e-11,-1.82169e-44,0,144.918,1.94614e+07,1
98,217.012,0,0.1,-0.11509,6.75e-11,0,0,146.412,1.94615e+07,1
99,218.506,0,0.1,-0.112434,2.25e-11,0,0,147.906,1.94616e+07,1
100,220,0,0.1,-0.111488,7.5e-12,0,0,149.4,1.94616e+07,1
