// outlet0.2.dat			
			
// Outlet differential pressure boundary condition for a valve closure 			
// time of 0.2s.  This is based upon an initial uniform pressure of			
// 1.8e7 Pa and a maximum pressure of 2.06828e7 (from SH1 solution), giving			
// a maximum delta p of 2.5940e6 Pa.			
			
// The timestep used is 0.001 s			
			
//  t	    p(t)		
(			
    (0	1.80000000E+07)
    (0.001	1.80001143E+07)
    (0.002	1.80004583E+07)
    (0.003	1.80010337E+07)
    (0.004	1.80018422E+07)
    (0.005	1.80028852E+07)
    (0.006	1.80041643E+07)
    (0.007	1.80056810E+07)
    (0.008	1.80074368E+07)
    (0.009	1.80094332E+07)
    (0.01	1.80116714E+07)
    (0.011	1.80141527E+07)
    (0.012	1.80168786E+07)
    (0.013	1.80198502E+07)
    (0.014	1.80230687E+07)
    (0.015	1.80265352E+07)
    (0.016	1.80302508E+07)
    (0.017	1.80342166E+07)
    (0.018	1.80384336E+07)
    (0.019	1.80429026E+07)
    (0.02	1.80476246E+07)
    (0.021	1.80526004E+07)
    (0.022	1.80578307E+07)
    (0.023	1.80633163E+07)
    (0.024	1.80690577E+07)
    (0.025	1.80750557E+07)
    (0.026	1.80813106E+07)
    (0.027	1.80878231E+07)
    (0.028	1.80945935E+07)
    (0.029	1.81016221E+07)
    (0.03	1.81089092E+07)
    (0.031	1.81164550E+07)
    (0.032	1.81242597E+07)
    (0.033	1.81323233E+07)
    (0.034	1.81406459E+07)
    (0.035	1.81492274E+07)
    (0.036	1.81580677E+07)
    (0.037	1.81671665E+07)
    (0.038	1.81765236E+07)
    (0.039	1.81861387E+07)
    (0.04	1.81960113E+07)
    (0.041	1.82061408E+07)
    (0.042	1.82165269E+07)
    (0.043	1.82271687E+07)
    (0.044	1.82380656E+07)
    (0.045	1.82492168E+07)
    (0.046	1.82606214E+07)
    (0.047	1.82722783E+07)
    (0.048	1.82841867E+07)
    (0.049	1.82963453E+07)
    (0.05	1.83087529E+07)
    (0.051	1.83214082E+07)
    (0.052	1.83343100E+07)
    (0.053	1.83474566E+07)
    (0.054	1.83608466E+07)
    (0.055	1.83744784E+07)
    (0.056	1.83883502E+07)
    (0.057	1.84024602E+07)
    (0.058	1.84168065E+07)
    (0.059	1.84313872E+07)
    (0.06	1.84462001E+07)
    (0.061	1.84612432E+07)
    (0.062	1.84765142E+07)
    (0.063	1.84920108E+07)
    (0.064	1.85077305E+07)
    (0.065	1.85236708E+07)
    (0.066	1.85398292E+07)
    (0.067	1.85562029E+07)
    (0.068	1.85727891E+07)
    (0.069	1.85895851E+07)
    (0.07	1.86065878E+07)
    (0.071	1.86237941E+07)
    (0.072	1.86412010E+07)
    (0.073	1.86588052E+07)
    (0.074	1.86766033E+07)
    (0.075	1.86945920E+07)
    (0.076	1.87127678E+07)
    (0.077	1.87311270E+07)
    (0.078	1.87496659E+07)
    (0.079	1.87683808E+07)
    (0.08	1.87872679E+07)
    (0.081	1.88063231E+07)
    (0.082	1.88255424E+07)
    (0.083	1.88449217E+07)
    (0.084	1.88644567E+07)
    (0.085	1.88841432E+07)
    (0.086	1.89039767E+07)
    (0.087	1.89239527E+07)
    (0.088	1.89440668E+07)
    (0.089	1.89643142E+07)
    (0.09	1.89846903E+07)
    (0.091	1.90051901E+07)
    (0.092	1.90258087E+07)
    (0.093	1.90465413E+07)
    (0.094	1.90673827E+07)
    (0.095	1.90883279E+07)
    (0.096	1.91093715E+07)
    (0.097	1.91305082E+07)
    (0.098	1.91517328E+07)
    (0.099	1.91730397E+07)
    (0.1	1.91944235E+07)
    (0.101	1.92158785E+07)
    (0.102	1.92373992E+07)
    (0.103	1.92589797E+07)
    (0.104	1.92806142E+07)
    (0.105	1.93022970E+07)
    (0.106	1.93240221E+07)
    (0.107	1.93457835E+07)
    (0.108	1.93675752E+07)
    (0.109	1.93893911E+07)
    (0.11	1.94112249E+07)
    (0.111	1.94330707E+07)
    (0.112	1.94549219E+07)
    (0.113	1.94767724E+07)
    (0.114	1.94986159E+07)
    (0.115	1.95204458E+07)
    (0.116	1.95422559E+07)
    (0.117	1.95640395E+07)
    (0.118	1.95857902E+07)
    (0.119	1.96075015E+07)
    (0.12	1.96291667E+07)
    (0.121	1.96507793E+07)
    (0.122	1.96723326E+07)
    (0.123	1.96938200E+07)
    (0.124	1.97152349E+07)
    (0.125	1.97365704E+07)
    (0.126	1.97578200E+07)
    (0.127	1.97789769E+07)
    (0.128	1.98000344E+07)
    (0.129	1.98209857E+07)
    (0.13	1.98418242E+07)
    (0.131	1.98625432E+07)
    (0.132	1.98831358E+07)
    (0.133	1.99035955E+07)
    (0.134	1.99239155E+07)
    (0.135	1.99440892E+07)
    (0.136	1.99641099E+07)
    (0.137	1.99839710E+07)
    (0.138	2.00036659E+07)
    (0.139	2.00231880E+07)
    (0.14	2.00425308E+07)
    (0.141	2.00616879E+07)
    (0.142	2.00806528E+07)
    (0.143	2.00994191E+07)
    (0.144	2.01179804E+07)
    (0.145	2.01363306E+07)
    (0.146	2.01544634E+07)
    (0.147	2.01723726E+07)
    (0.148	2.01900521E+07)
    (0.149	2.02074960E+07)
    (0.15	2.02246984E+07)
    (0.151	2.02416534E+07)
    (0.152	2.02583552E+07)
    (0.153	2.02747982E+07)
    (0.154	2.02909769E+07)
    (0.155	2.03068858E+07)
    (0.156	2.03225195E+07)
    (0.157	2.03378728E+07)
    (0.158	2.03529406E+07)
    (0.159	2.03677180E+07)
    (0.16	2.03821999E+07)
    (0.161	2.03963818E+07)
    (0.162	2.04102589E+07)
    (0.163	2.04238269E+07)
    (0.164	2.04370813E+07)
    (0.165	2.04500181E+07)
    (0.166	2.04626333E+07)
    (0.167	2.04749228E+07)
    (0.168	2.04868832E+07)
