vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(vtkOriginalCellIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(vtkOriginalCellIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(vtkOriginalCellIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(vtkOriginalCellIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(vtkOriginalCellIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(vtkOriginalCellIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(vtkOriginalCellIds),vtkValidPointMask
1,19,200,0.19,0,27.595,-28.1326,6.37766e-16,43.5167,99.5,56.1521,-0.040077,7.84015e-14,60.1113,199,28.1035,-28.438,0,41.3072,99,1.1122,-58.2162,-5.74356e-14,31.0597,0,15.552,-38.2418,-2.60994e-15,34.3887,49,37.8703,-15.9636,4.49119e-15,52.5022,149,14.5004,15.0226,1.45032e-14,9.66684,57.8792,1
1,20,200,0.2,0,27.5945,-28.1321,6.37776e-16,43.5159,99.5,56.1517,-0.040952,7.84036e-14,60.1085,199,28.1003,-28.4389,0,41.3078,99,1.11209,-58.2131,-5.7436e-14,31.0523,0,15.5524,-38.2422,-2.60993e-15,34.3881,49,37.871,-15.964,4.49119e-15,52.5026,149,14.5004,15.0224,1.45034e-14,9.66758,57.8792,1
1,21,200,0.21,0,27.5942,-28.1316,6.37786e-16,43.5152,99.5,56.1515,-0.0419135,7.84055e-14,60.1059,199,28.0972,-28.4398,0,41.3086,99,1.11198,-58.2102,-5.74363e-14,31.0451,0,15.5527,-38.2428,-2.60992e-15,34.3877,49,37.8719,-15.9646,4.49118e-15,52.5032,149,14.5004,15.0223,1.45035e-14,9.6683,57.8792,1
1,22,200,0.22,0,27.5935,-28.1309,6.37796e-16,43.5141,99.5,56.1506,-0.0428653,7.84076e-14,60.1027,199,28.094,-28.4404,0,41.3089,99,1.11186,-58.2067,-5.74367e-14,31.0375,0,15.553,-38.2429,-2.60992e-15,34.3869,49,37.8725,-15.9649,4.49119e-15,52.5032,149,14.5004,15.0221,1.45037e-14,9.66891,57.8792,1
1,23,200,0.23,0,27.5922,-28.1296,6.37814e-16,43.512,99.5,56.1483,-0.0437376,7.84099e-14,60.0984,199,28.0899,-28.4404,0,41.3082,99,1.11172,-58.2023,-5.74372e-14,31.0294,0,15.5529,-38.2424,-2.60994e-15,34.3855,49,37.872,-15.9648,4.49122e-15,52.5019,149,14.4999,15.0216,1.45039e-14,9.66931,57.8792,1
1,24,200,0.24,0,27.578,-28.1166,6.37892e-16,43.4907,99.5,56.1186,-0.0428112,7.84166e-14,60.0706,199,28.0725,-28.4273,0,41.287,99,1.11116,-58.1765,-5.74411e-14,31.0072,0,15.5462,-38.2274,-2.61018e-15,34.369,49,37.8524,-15.9567,4.49163e-15,52.4754,149,14.492,15.0157,1.45052e-14,9.66565,57.8792,1
1,25,200,0.25,0,27.4855,-28.0288,6.3836e-16,43.3503,99.5,55.9256,-0.033413,7.84507e-14,59.891,199,27.9728,-28.3331,0,41.1442,99,1.1079,-58.0082,-5.74653e-14,30.8982,0,15.4971,-38.1156,-2.61184e-15,34.2586,49,37.7198,-15.8993,4.4946e-15,52.2984,149,14.4411,14.9733,1.45128e-14,9.63668,57.8792,1
1,26,200,0.26,0,27.1992,-27.7484,6.39787e-16,42.9086,99.5,55.332,-0.00900272,7.85536e-14,59.3157,199,27.6683,-28.0505,0,40.7048,99,1.09765,-57.4598,-5.75418e-14,30.5691,0,15.3401,-37.7463,-2.61711e-15,33.9103,49,37.3118,-15.7188,4.50432e-15,51.7524,149,14.2865,14.8332,1.45365e-14,9.54374,57.8792,1
1,27,200,0.27,0,26.6394,-27.1909,6.42578e-16,42.0375,99.5,54.1767,0.0309291,7.87548e-14,58.163,199,27.0934,-27.4866,0,39.8504,99,1.0773,-56.3505,-5.76941e-14,29.9266,0,15.0289,-37.0012,-2.62916e-15,33.2204,49,36.5201,-15.3652,4.524e-15,50.6898,149,13.9883,14.5491,1.45834e-14,9.35928,57.8792,1
1,28,200,0.28,0,25.7874,-26.3357,6.46884e-16,40.7062,99.5,52.4196,0.0827619,7.9063e-14,56.3855,199,26.2526,-26.6215,0,38.5532,99,1.04616,-54.6334,-5.79299e-14,28.953,0,14.5532,-35.8535,-2.65085e-15,32.1633,49,35.3771,-14.8293,4.5548e-15,49.0752,149,13.5369,14.1091,1.46559e-14,9.07596,57.8792,1
1,29,200,0.29,0,24.6491,-25.1867,6.52753e-16,38.9226,99.5,50.0758,0.144949,7.94793e-14,53.9871,199,25.131,-25.4601,0,36.8262,99,1.00415,-52.312,-5.82506e-14,27.6565,0,13.9149,-34.3055,-2.6807e-15,30.7449,49,33.8924,-14.1174,4.59718e-15,46.9202,149,12.9365,13.5139,1.47547e-14,8.694,57.8792,1
1,30,200,0.3,0,23.1393,-23.6536,6.60669e-16,36.55,99.5,46.978,0.229256,8.00315e-14,50.7802,199,23.6427,-23.9108,0,34.5479,99,0.947395,-49.2031,-5.86771e-14,25.9391,0,13.0623,-32.2239,-2.72143e-15,28.8575,49,31.7759,-13.2255,4.65491e-15,44.0902,149,12.1441,12.7153,1.48873e-14,8.18338,57.8792,1
1,31,200,0.31,0,21.2515,-21.7372,6.70829e-16,33.5836,99.5,43.1066,0.328641,8.07272e-14,46.7683,199,21.7791,-21.971,0,31.7589,99,0.876266,-45.313,-5.92155e-14,23.7929,0,11.9959,-29.6321,-2.77404e-15,26.499,49,29.0406,-12.2048,4.72918e-15,40.6017,149,11.1544,11.7158,1.50563e-14,7.5451,57.8792,1
1,32,200,0.32,0,19.0932,-19.5436,6.82901e-16,30.1903,99.5,38.6884,0.437504,8.15384e-14,42.1682,199,19.6034,-19.7486,0,28.5363,99,0.794335,-40.8507,-5.98447e-14,21.3386,0,10.7754,-26.6846,-2.83695e-15,23.8018,49,25.8192,-11.1217,4.81767e-15,36.5293,149,10.0252,10.5694,1.52556e-14,6.81441,57.8792,1
1,33,200,0.33,0,16.7123,-17.1206,6.96807e-16,26.4448,99.5,33.83,0.557751,8.24514e-14,37.0797,199,17.0494,-17.3187,0,24.967,99,0.702814,-35.9149,-6.05526e-14,18.6322,0,9.43919,-23.4186,-2.90997e-15,20.826,49,22.5392,-9.87954,4.90497e-15,32.1324,149,8.78279,9.30028,1.54831e-14,6.00678,57.8792,1
1,34,200,0.34,0,14.1871,-14.5495,7.12273e-16,22.4722,99.5,28.6969,0.68512,8.34419e-14,31.673,199,14.33,-14.6833,0,21.2159,99,0.604226,-30.6729,-6.13203e-14,15.7587,0,8.02806,-19.9435,-2.99184e-15,17.6732,49,19.3356,-8.42434,4.9772e-15,27.379,149,7.46888,7.95203,1.57337e-14,5.14971,57.8792,1
1,35,200,0.35,0,11.6407,-11.9562,7.28699e-16,18.4668,99.5,23.5437,0.82054,8.44659e-14,26.2081,199,11.8087,-12.0346,0,17.4691,99,0.503155,-25.3804,-6.21145e-14,12.8571,0,6.52528,-16.3098,-3.07955e-15,14.4987,49,16.0766,-6.72944,5.05212e-15,22.5888,149,6.14838,6.59112,1.59973e-14,4.2855,57.8792,1
1,36,200,0.36,0,9.1671,-9.43379,7.45518e-16,14.5757,99.5,18.5734,0.965554,8.54849e-14,20.8805,199,9.26079,-9.53629,0,13.7924,99,0.402604,-20.2242,-6.29021e-14,10.0362,0,5.08852,-12.8855,-3.17053e-15,11.4396,49,12.7296,-5.30548,5.12673e-15,17.9592,149,4.87362,5.26658,1.62645e-14,3.44553,57.8792,1
1,37,200,0.37,0,6.81648,-7.0376,7.62356e-16,10.8839,99.5,13.9543,1.1287,8.64721e-14,15.8205,199,6.84976,-7.01169,0,10.3457,99,0.30469,-15.3267,-6.3663e-14,7.34963,0,3.84348,-9.69221,-3.269e-15,8.47218,49,9.60314,-3.99986,5.199e-15,13.5106,149,3.67359,4.0134,1.65283e-14,2.64993,57.8792,1
1,38,200,0.38,0,4.74104,-4.92577,7.77968e-16,7.63632,99.5,10.15,1.29469,8.73623e-14,11.3542,199,4.61217,-4.93684,0,7.14879,99,0.2166,-11.0088,-6.43473e-14,4.97209,0,2.66462,-6.79006,-3.37456e-15,5.88241,49,6.77756,-2.68252,5.26416e-15,9.48325,149,2.62953,2.92141,1.67704e-14,1.95402,57.8792,1
1,39,200,0.39,0,3.0536,-3.20582,7.91203e-16,5.01101,99.5,7.06129,1.44428,8.81028e-14,7.70256,199,2.82453,-3.18277,0,4.59201,99,0.142833,-7.48063,-6.49153e-14,3.0334,0,1.59853,-4.47609,-3.46515e-15,3.83195,49,4.30457,-1.75907,5.31829e-15,6.31179,149,1.80947,2.05249,1.69749e-14,1.3967,57.8792,1
1,40,200,0.4,0,1.73246,-1.85421,8.01923e-16,2.99124,99.5,4.65241,1.57649,8.86891e-14,4.89368,199,1.57599,-1.83045,0,2.76,99,0.0422803,-4.7016,-6.53648e-14,1.5075,0,0.617221,-2.82897,-3.53904e-15,2.10792,49,2.49924,-0.881986,5.36107e-15,3.79908,149,1.22005,1.41189,1.71393e-14,0.980473,57.8792,1
1,41,200,0.41,0,0.790068,-0.891635,8.09661e-16,1.63674,99.5,2.92836,1.64865,8.91081e-14,3.35018,199,0.628397,-0.813508,0,1.65897,99,-0.95107,-2.71424,-6.56863e-14,0.374465,0,0.132921,-1.81462,-3.59331e-15,0.954322,49,1.38196,-0.241363,5.39162e-15,2.22142,149,0.883522,1.02271,1.72581e-14,0.748674,57.8792,1
1,42,200,0.42,0,0.248703,-0.349955,8.13409e-16,1.03587,99.5,1.94882,1.69773,8.92235e-14,2.54899,199,0.192537,-0.338045,0,0.977114,99,-2.34396,-1.75076,-6.58704e-14,0.0624174,0,-0.0552961,-1.05452,-3.62456e-15,0.421808,49,0.691323,0.127137,5.40898e-15,1.50904,149,0.779765,0.854749,1.73152e-14,0.667434,57.8792,1
1,43,200,0.43,0,0.0189153,-0.140171,8.13448e-16,0.921905,99.5,1.54533,1.68846,8.91425e-14,4.2158,199,0.0408027,-0.167825,0,0.706807,99,-4.20844,-1.6068,-6.59457e-14,0.0499949,0,-0.258186,-0.672993,-3.63651e-15,0.395694,49,0.445252,0.286345,5.41276e-15,1.28407,149,0.803763,0.794497,1.73264e-14,0.665724,57.8792,1
1,44,200,0.44,0,-0.0663705,-0.0870704,8.12269e-16,0.922037,99.5,1.42001,1.60953,8.91192e-14,5.36084,199,0.0165422,-0.0857203,0,0.71268,99,-5.3582,-1.53887,-6.59419e-14,0.148203,0,-0.323204,-0.604154,-3.63966e-15,0.41289,49,0.38486,0.3413,5.41371e-15,1.31528,149,0.875013,0.760948,1.73256e-14,0.70874,57.8792,1
1,45,200,0.45,0,-0.07178,-0.116914,8.10835e-16,0.942942,99.5,1.45149,1.45845,8.91298e-14,6.13117,199,0.0251479,-0.0586688,0,0.779341,99,-6.12991,-1.51319,-6.59452e-14,0.109366,0,-0.336601,-0.655406,-3.63798e-15,0.410748,49,0.424765,0.320803,5.41458e-15,1.32475,149,0.966449,0.734562,1.73212e-14,0.773894,57.8792,1
1,46,200,0.46,0,-0.0440528,-0.181105,8.09391e-16,0.978138,99.5,1.54909,1.26303,8.91547e-14,6.77017,199,0.0612082,-0.124197,0,0.866138,99,-6.76948,-1.48918,-6.59488e-14,0.0694734,0,-0.288269,-0.758317,-3.63434e-15,0.47132,49,0.522732,0.303491,5.41401e-15,1.30938,149,1.07103,0.71383,1.73147e-14,0.854408,57.8792,1
1,47,200,0.47,0,-0.0719776,-0.192312,8.07919e-16,1.00888,99.5,1.5736,1.16456,8.91601e-14,7.46436,199,0.0692607,-0.106907,0,0.90453,99,-7.46411,-1.44174,-6.59457e-14,0.0596664,0,-0.315141,-0.78381,-3.6335e-15,0.478085,49,0.556998,0.365139,5.41281e-15,1.25361,149,1.19621,0.694702,1.73086e-14,0.96589,57.8792,1
1,48,200,0.48,0,-0.141989,-0.16433,8.05681e-16,1.03805,99.5,1.55262,1.28891,8.91541e-14,8.17792,199,0.0587841,-0.0802077,0,0.89984,99,-8.17791,-1.36984,-6.59416e-14,0.0584755,0,-0.287909,-0.757115,-3.6349e-15,0.468671,49,0.527115,0.43714,5.4126e-15,1.21584,149,1.34157,0.683578,1.73035e-14,1.10974,57.8792,1
1,49,200,0.49,0,-0.229985,-0.119545,8.02864e-16,1.0763,99.5,1.53707,1.45909,8.91486e-14,8.85016,199,0.0404995,-0.0589473,0,0.864747,99,-8.8501,-1.31391,-6.59338e-14,0.0761558,0,-0.380551,-0.709289,-3.63615e-15,0.465289,49,0.491188,0.430341,5.41203e-15,1.17974,149,1.50221,0.689019,1.7299e-14,1.27853,57.8792,1
1,50,200,0.5,0,-0.330624,-0.0599442,7.99444e-16,1.12762,99.5,1.53849,1.78134,8.9146e-14,9.46113,199,0.0271383,-0.0614552,0,0.82385,99,-9.46086,-1.32678,-6.59216e-14,0.0964261,0,-0.433851,-0.640014,-3.63639e-15,0.444117,49,0.43189,0.450876,5.41144e-15,1.15706,149,1.67354,0.716858,1.7295e-14,1.46635,57.8792,1
1,51,200,0.51,0,-0.411369,-0.0146813,7.96259e-16,1.19461,99.5,1.62531,2.34626,8.91568e-14,9.92283,199,0.0198787,-0.0242255,0,0.787572,99,-9.92216,-1.413,-6.59185e-14,0.105903,0,-0.513072,-0.591319,-3.63221e-15,0.417786,49,0.414584,0.445714,5.40996e-15,1.14205,149,1.84112,0.773679,1.72917e-14,1.65056,57.8792,1
1,52,200,0.52,0,-0.484938,0.0280026,7.93961e-16,1.27368,99.5,1.75893,2.91098,8.91765e-14,10.3558,199,0.0165016,-0.0236223,0,0.762881,99,-10.3347,-1.52969,-6.59201e-14,0.0804731,0,-0.536961,-0.587893,-3.61739e-15,0.399356,49,0.383258,0.426508,5.40818e-15,1.14815,149,2.00268,0.857517,1.7287e-14,1.83106,57.8792,1
1,53,200,0.53,0,-0.573396,0.0934774,7.92815e-16,1.36428,99.5,1.89325,3.53555,8.91978e-14,10.7536,199,0.0080438,-0.0101174,0,0.757558,99,-10.7287,-1.64146,-6.59132e-14,0.0904211,0,-0.564754,-0.525861,-3.59676e-15,0.379194,49,0.343881,0.464642,5.40707e-15,1.2039,149,2.16021,0.963733,1.72772e-14,2.01592,57.8792,1
1,54,200,0.54,0,-0.641981,0.149855,7.92442e-16,1.46694,99.5,2.04148,4.21161,8.92313e-14,11.0571,199,-0.0109134,-0.00714576,0,0.745027,99,-11.0117,-1.79468,-6.59071e-14,0.0415189,0,-0.576777,-0.488512,-3.56973e-15,0.374023,49,0.310469,0.515558,5.40571e-15,1.36918,149,2.30327,1.0898,1.72616e-14,2.18329,57.8792,1
1,55,200,0.55,0,-0.686069,0.191137,7.91875e-16,1.58028,99.5,2.27014,4.82345,8.92484e-14,11.2858,199,-0.00503344,-0.0340709,0,0.731303,99,-11.1844,-1.98694,-6.5878e-14,0.0587075,0,-0.565962,-0.456499,-3.5382e-15,0.370171,49,0.31103,0.481642,5.4041e-15,1.49395,149,2.42558,1.23146,1.72455e-14,2.32376,57.8792,1
1,56,200,0.56,0,-0.734219,0.245121,7.901e-16,1.70159,99.5,2.46721,5.44487,8.92498e-14,11.4292,199,-0.0160186,-0.0311958,0,0.77859,99,-11.3226,-2.18811,-6.58529e-14,0.0965324,0,-0.574152,-0.442644,-3.51655e-15,0.382583,49,0.360108,0.451645,5.40322e-15,1.68783,149,2.53269,1.38249,1.72322e-14,2.45316,57.8792,1
1,57,200,0.57,0,-0.793956,0.322197,7.87784e-16,1.82981,99.5,2.60621,6.12839,8.92333e-14,11.5907,199,-0.0457428,-0.0303621,0,0.936502,99,-11.3499,-2.35256,-6.58412e-14,0.0702542,0,-0.635311,-0.424589,-3.5062e-15,0.367857,49,0.371403,0.452623,5.40324e-15,2.07438,149,2.6242,1.54071,1.72201e-14,2.57547,57.8792,1
1,58,200,0.58,0,-0.863396,0.422507,7.87131e-16,1.96784,99.5,2.70837,6.78477,8.9233e-14,11.7091,199,-0.0624169,-0.0009311,0,1.03937,99,-11.4265,-2.46071,-6.58448e-14,0.081911,0,-0.884008,-0.368947,-3.5037e-15,0.394617,49,0.354706,0.564571,5.40261e-15,2.34088,149,2.7008,1.7066,1.7209e-14,2.6914,57.8792,1
1,59,200,0.59,0,-0.918953,0.526446,7.89811e-16,2.10893,99.5,2.884,7.38549,8.92393e-14,11.7837,199,-0.0646562,0.0388556,0,1.17553,99,-11.3243,-2.54173,-6.58546e-14,0.0695981,0,-1.06205,-0.317077,-3.50393e-15,0.412759,49,0.358119,0.768394,5.40139e-15,2.47032,149,2.75128,1.87666,1.71988e-14,2.78365,57.8792,1
1,60,200,0.6,0,-0.932227,0.600702,7.95101e-16,2.2439,99.5,3.07202,7.89032,8.92396e-14,11.7162,199,-0.0903997,0.0643012,0,1.29158,99,-11.4025,-2.60336,-6.58615e-14,0.0356657,0,-1.17362,-0.355471,-3.50338e-15,0.472734,49,0.368049,0.996864,5.39992e-15,2.56185,149,2.77696,2.03927,1.71906e-14,2.83652,57.8792,1
