vtkOriginalIndices,Points:0,Points:1,Points:2,U:0,U:1,U:2,__vtkIsSelected__,arc_length,p,vtkValidPointMask
41,70,23.492,0.1,-0.0392713,-28.3871,0,0,15.908,1.8478e+07,1
40,70,23.88,0.1,-0.0173787,-28.5354,0,0,15.52,1.84703e+07,1
39,70,24.268,0.1,0.0103678,-28.6719,0,0,15.132,1.84627e+07,1
38,70,24.656,0.1,0.036912,-28.8007,0,0,14.744,1.84551e+07,1
37,70,25.044,0.1,0.0563142,-28.9279,0,0,14.356,1.84476e+07,1
36,70,25.432,0.1,0.0640477,-29.0604,0,0,13.968,1.844e+07,1
35,70,25.82,0.1,0.058933,-29.2048,0,0,13.58,1.84326e+07,1
34,70,26.208,0.1,0.043118,-29.3649,0,0,13.192,1.8425e+07,1
33,70,26.596,0.1,0.0221175,-29.5404,0,0,12.804,1.84176e+07,1
32,70,26.984,0.1,0.0025525,-29.7272,0,0,12.416,1.84102e+07,1
31,70,27.372,0.1,-0.011575,-29.9198,0,0,12.028,1.84029e+07,1
30,70,27.76,0.1,-0.0217025,-30.1139,0,0,11.64,1.83956e+07,1
29,70,28.148,0.1,-0.0278025,-30.3054,0,0,11.252,1.83884e+07,1
28,70,28.536,0.1,-0.030505,-30.4915,0,0,10.864,1.83812e+07,1
27,70,28.924,0.1,-0.030285,-30.6709,0,0,10.476,1.8374e+07,1
26,70,29.312,0.1,-0.02783,-30.8439,0,0,10.088,1.8367e+07,1
25,70,29.7,0.1,-0.02448,-31.0137,0,0,9.7,1.836e+07,1
24,70,30.088,0.1,-0.020815,-31.1834,0,0,9.312,1.8353e+07,1
23,70,30.476,0.1,-0.017215,-31.3552,0,0,8.924,1.83461e+07,1
22,70,30.864,0.1,-0.01387,-31.5313,0,0,8.536,1.83393e+07,1
21,70,31.252,0.1,-0.01092,-31.7132,0,0,8.148,1.83326e+07,1
20,70,31.64,0.1,-0.0085175,-31.9003,0,0,7.76,1.83258e+07,1
19,70,32.028,0.1,-0.00665,-32.0905,0,0,7.372,1.83192e+07,1
18,70,32.416,0.1,-0.00511,-32.2818,0,0,6.984,1.83127e+07,1
17,70,32.804,0.1,-0.0037175,-32.4729,0,0,6.596,1.83062e+07,1
16,70,33.192,0.1,-0.002475,-32.6622,0,0,6.208,1.82998e+07,1
15,70,33.58,0.1,-0.00144,-32.8493,0,0,5.82,1.82934e+07,1
14,70,33.968,0.1,-0.0007025,-33.034,0,0,5.432,1.82872e+07,1
13,70,34.356,0.1,-0.0002525,-33.2161,0,0,5.044,1.8281e+07,1
12,70,34.744,0.1,-6.25e-05,-33.396,0,0,4.656,1.82748e+07,1
11,70,35.132,0.1,5e-06,-33.574,0,0,4.268,1.82688e+07,1
10,70,35.52,0.1,-1e-05,-33.7504,0,0,3.88,1.82628e+07,1
9,70,35.908,0.1,-0.0001975,-33.9254,0,0,3.492,1.82568e+07,1
8,70,36.296,0.1,-0.0007275,-34.099,0,0,3.104,1.8251e+07,1
7,70,36.684,0.1,-0.001515,-34.2716,0,0,2.716,1.82452e+07,1
6,70,37.072,0.1,-0.0020725,-34.4434,0,0,2.328,1.82396e+07,1
5,70,37.46,0.1,-0.0014075,-34.6155,0,0,1.94,1.82339e+07,1
4,70,37.848,0.1,0.0023975,-34.7888,0,0,1.552,1.82284e+07,1
3,70,38.236,0.1,0.021355,-34.9652,0,0,1.164,1.82229e+07,1
2,70,38.624,0.1,0.12509,-35.1552,0,0,0.776001,1.82175e+07,1
1,70,39.012,0.1,0.6923,-35.366,0,0,0.388,1.82123e+07,1
0,70,39.4,0.1,4.21317,-35.1628,-8.94011e-17,0,0,1.82078e+07,1
