vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(vtkOriginalCellIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(vtkOriginalCellIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(vtkOriginalCellIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(vtkOriginalCellIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(vtkOriginalCellIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(vtkOriginalCellIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(vtkOriginalCellIds),vtkValidPointMask
1,10,200,0.1,0,28.0886,27.4923,-3.17192e-16,43.3947,99.5,58.3307,55.7986,1.1394e-13,60.0484,199,28.3812,28.0874,0,41.175,99,0.503828,1.10399,-1.13924e-13,31.1026,0,15.9491,15.4518,-4.61336e-15,34.3989,49,38.0009,37.7326,3.50004e-15,52.2345,149,14.97,14.433,2.03848e-14,9.61312,57.8792,1
1,11,200,0.11,0,28.1864,27.5849,-3.1703e-16,43.5434,99.5,58.5241,55.9887,1.13893e-13,60.2379,199,28.486,28.1803,0,41.3134,99,0.503277,1.10768,-1.13876e-13,31.2064,0,16.0092,15.509,-4.61101e-15,34.5028,49,38.1364,37.8624,3.49654e-15,52.4094,149,15.0219,14.4805,2.03745e-14,9.64399,57.8792,1
1,12,200,0.12,0,28.1889,27.5855,-3.17063e-16,43.5458,99.5,58.5338,55.9844,1.13894e-13,60.247,199,28.4893,28.1834,0,41.318,99,0.506646,1.10759,-1.13877e-13,31.2043,0,16.0139,15.5096,-4.61091e-15,34.5072,49,38.1395,37.8667,3.49644e-15,52.4088,149,15.0244,14.4795,2.03745e-14,9.64434,57.8792,1
1,13,200,0.13,0,28.1936,27.5898,-3.17077e-16,43.5527,99.5,58.5422,55.9943,1.13895e-13,60.2563,199,28.4931,28.1848,0,41.3243,99,0.507541,1.10764,-1.13878e-13,31.2014,0,16.0163,15.5126,-4.61078e-15,34.5146,49,38.1474,37.8716,3.49624e-15,52.4176,149,15.027,14.482,2.03743e-14,9.64708,57.8792,1
1,14,200,0.14,0,28.2103,27.6041,-3.17079e-16,43.5768,99.5,58.5763,56.0223,1.13892e-13,60.2903,199,28.51,28.196,0,41.3446,99,0.508557,1.10831,-1.13875e-13,31.2108,0,16.0257,15.5226,-4.61048e-15,34.5307,49,38.1739,37.891,3.49567e-15,52.445,149,15.0368,14.489,2.03732e-14,9.65359,57.8792,1
1,15,200,0.15,0,28.292,27.6793,-3.17004e-16,43.6991,99.5,58.7434,56.1715,1.13866e-13,60.4572,199,28.5948,28.2724,0,41.455,99,0.508749,1.11138,-1.13848e-13,31.2932,0,16.0766,15.5694,-4.60896e-15,34.6195,49,38.2946,37.994,3.49304e-15,52.5856,149,15.0811,14.5264,2.03668e-14,9.6802,57.8792,1
1,16,200,0.16,0,28.1646,27.5601,-3.1723e-16,43.5073,99.5,58.4903,55.9378,1.13929e-13,60.1994,199,28.4643,28.1481,0,41.2857,99,0.501161,1.1059,-1.13912e-13,31.1472,0,15.9986,15.4953,-4.61186e-15,34.485,49,38.1088,37.8345,3.4976e-15,52.3659,149,15.0142,14.4669,2.03801e-14,9.64012,57.8792,1
1,17,200,0.17,0,28.16,27.5617,-3.17214e-16,43.504,99.5,58.4588,55.9459,1.1393e-13,60.1811,199,28.4552,28.1404,0,41.287,99,0.511108,1.10596,-1.13914e-13,31.1342,0,15.9971,15.4972,-4.61179e-15,34.4836,49,38.1083,37.8373,3.49734e-15,52.3737,149,15.0082,14.471,2.038e-14,9.64264,57.8792,1
1,18,200,0.18,0,28.193,27.5903,-3.17177e-16,43.5524,99.5,58.5293,56.0022,1.13915e-13,60.2448,199,28.4937,28.1692,0,41.3313,99,0.508158,1.10713,-1.13898e-13,31.1658,0,16.0182,15.516,-4.61101e-15,34.5134,49,38.1541,37.8801,3.49626e-15,52.4279,149,15.0273,14.4845,2.03767e-14,9.65212,57.8792,1
1,19,200,0.19,0,28.193,27.5896,-3.17205e-16,43.5517,99.5,58.5291,55.9979,1.13917e-13,60.2452,199,28.4935,28.1683,0,41.3324,99,0.510361,1.10701,-1.13901e-13,31.1599,0,16.0206,15.5162,-4.61098e-15,34.5146,49,38.1549,37.8806,3.49623e-15,52.4257,149,15.0276,14.4836,2.03769e-14,9.65232,57.8792,1
1,20,200,0.2,0,28.2001,27.5956,-3.17215e-16,43.5619,99.5,58.5425,56.01,1.13918e-13,60.2587,199,28.5006,28.1716,0,41.3414,99,0.511189,1.10723,-1.13901e-13,31.16,0,16.0247,15.5208,-4.61082e-15,34.5225,49,38.1663,37.8889,3.49596e-15,52.4377,149,15.0317,14.4867,2.03766e-14,9.6555,57.8792,1
1,21,200,0.21,0,28.2577,27.6494,-3.17159e-16,43.6486,99.5,58.6581,56.1165,1.13898e-13,60.3759,199,28.5597,28.2248,0,41.4206,99,0.51249,1.10947,-1.13881e-13,31.2157,0,16.0607,15.5541,-4.60969e-15,34.5863,49,38.2495,37.9632,3.49401e-15,52.5386,149,15.0627,14.5138,2.03718e-14,9.67482,57.8792,1
1,22,200,0.22,0,28.3094,27.7035,-3.17107e-16,43.7311,99.5,58.7586,56.2317,1.13879e-13,60.4801,199,28.6133,28.2816,0,41.5084,99,0.512008,1.1109,-1.13862e-13,31.2706,0,16.0959,15.5829,-4.60855e-15,34.6589,49,38.3158,38.0439,3.49216e-15,52.6442,149,15.0883,14.5437,2.03672e-14,9.6921,57.8792,1
1,23,200,0.23,0,28.2664,27.6613,-3.17192e-16,43.6648,99.5,58.6755,56.1478,1.139e-13,60.3961,199,28.5679,28.2351,0,41.4471,99,0.513507,1.1091,-1.13883e-13,31.214,0,16.0675,15.5581,-4.60941e-15,34.6111,49,38.2579,37.9857,3.49356e-15,52.5654,149,15.0669,14.5221,2.03714e-14,9.67995,57.8792,1
1,24,200,0.24,0,28.2906,27.6817,-3.17185e-16,43.6993,99.5,58.7226,56.1879,1.13895e-13,60.4439,199,28.5914,28.2502,0,41.473,99,0.514704,1.11022,-1.13878e-13,31.2293,0,16.0807,15.5732,-4.60898e-15,34.631,49,38.2952,38.0107,3.49275e-15,52.6043,149,15.0807,14.532,2.03698e-14,9.68959,57.8792,1
1,25,200,0.25,0,28.3489,27.7408,-3.17117e-16,43.7909,99.5,58.8357,56.3111,1.13873e-13,60.56,199,28.6525,28.3106,0,41.5662,99,0.514122,1.11211,-1.13856e-13,31.2905,0,16.1201,15.6066,-4.60776e-15,34.705,49,38.3745,38.0976,3.49072e-15,52.719,149,15.1102,14.5638,2.03647e-14,9.70892,57.8792,1
1,26,200,0.26,0,28.3172,27.7116,-3.17187e-16,43.7435,99.5,58.7729,56.2549,1.13888e-13,60.497,199,28.6198,28.2796,0,41.5276,99,0.514815,1.11057,-1.13872e-13,31.2497,0,16.101,15.5881,-4.60835e-15,34.6667,49,38.3305,38.0604,3.49172e-15,52.6657,149,15.0937,14.5496,2.03677e-14,9.69974,57.8792,1
1,27,200,0.27,0,28.2876,27.6815,-3.1725e-16,43.6968,99.5,58.7118,56.1941,1.13904e-13,60.4356,199,28.5881,28.2428,0,41.4801,99,0.515835,1.10951,-1.13888e-13,31.2066,0,16.081,15.5724,-4.60898e-15,34.6269,49,38.2933,38.0165,3.4927e-15,52.6098,149,15.079,14.534,2.03708e-14,9.69204,57.8792,1
1,28,200,0.28,0,28.2807,27.6749,-3.17266e-16,43.6863,99.5,58.6944,56.1818,1.1391e-13,60.4178,199,28.5817,28.232,0,41.4709,99,0.515705,1.10921,-1.13893e-13,31.192,0,16.0777,15.5698,-4.60913e-15,34.6157,49,38.286,38.009,3.49291e-15,52.5997,149,15.0755,14.531,2.03717e-14,9.69078,57.8792,1
1,29,200,0.29,0,28.2803,27.6743,-3.17287e-16,43.6854,99.5,58.6911,56.1798,1.13912e-13,60.4144,199,28.5821,28.2291,0,41.4717,99,0.516158,1.10914,-1.13896e-13,31.1855,0,16.0789,15.5704,-4.60915e-15,34.6125,49,38.2869,38.0102,3.49291e-15,52.5995,149,15.0754,14.5307,2.0372e-14,9.6911,57.8792,1
1,30,200,0.3,0,28.3017,27.6938,-3.17278e-16,43.7171,99.5,58.7329,56.2174,1.13907e-13,60.4565,199,28.6045,28.2472,0,41.5012,99,0.517101,1.10995,-1.1389e-13,31.2022,0,16.0931,15.5833,-4.60871e-15,34.6364,49,38.3179,38.038,3.49219e-15,52.6361,149,15.0871,14.5403,2.03704e-14,9.69845,57.8792,1
1,31,200,0.31,0,28.3599,27.7502,-3.17225e-16,43.8065,99.5,58.8483,56.3315,1.13886e-13,60.5743,199,28.6646,28.3048,0,41.5872,99,0.517828,1.11202,-1.1387e-13,31.2611,0,16.1307,15.6166,-4.60753e-15,34.7058,49,38.3983,38.1181,3.49019e-15,52.7431,149,15.1175,14.5696,2.03655e-14,9.71769,57.8792,1
1,32,200,0.32,0,28.3721,27.7647,-3.17227e-16,43.8273,99.5,58.8717,56.3652,1.13883e-13,60.5995,199,28.6771,28.3195,0,41.6144,99,0.517974,1.11206,-1.13867e-13,31.2702,0,16.1399,15.6229,-4.60721e-15,34.7176,49,38.4137,38.1423,3.48969e-15,52.773,149,15.1232,14.5784,2.03645e-14,9.72249,57.8792,1
1,33,200,0.33,0,28.3366,27.7298,-3.17301e-16,43.7724,99.5,58.8008,56.2959,1.13901e-13,60.5283,199,28.6393,28.2793,0,41.5623,99,0.519102,1.11061,-1.13885e-13,31.2215,0,16.1164,15.6031,-4.60793e-15,34.67,49,38.3669,38.0933,3.49085e-15,52.7083,149,15.1054,14.5607,2.0368e-14,9.71286,57.8792,1
1,34,200,0.34,0,28.3219,27.715,-3.17334e-16,43.7493,99.5,58.7683,56.2672,1.13911e-13,60.4956,199,28.624,28.2589,0,41.5393,99,0.519339,1.11007,-1.13895e-13,31.1965,0,16.107,15.5961,-4.60825e-15,34.6489,49,38.3497,38.0726,3.49132e-15,52.6826,149,15.0981,14.5533,2.03697e-14,9.70966,57.8792,1
1,35,200,0.35,0,28.3183,27.7116,-3.17357e-16,43.7437,99.5,58.7579,56.2605,1.13915e-13,60.485,199,28.621,28.2523,0,41.5358,99,0.519474,1.10987,-1.13899e-13,31.1861,0,16.1062,15.595,-4.60834e-15,34.6416,49,38.3463,38.07,3.49143e-15,52.6778,149,15.0962,14.5518,2.03703e-14,9.70919,57.8792,1
1,36,200,0.36,0,28.3168,27.7101,-3.17375e-16,43.7413,99.5,58.7525,56.2573,1.13918e-13,60.4797,199,28.6201,28.2487,0,41.5353,99,0.519954,1.10972,-1.13902e-13,31.1784,0,16.1065,15.5949,-4.60836e-15,34.6371,49,38.3456,38.0699,3.49146e-15,52.676,149,15.0955,14.5512,2.03707e-14,9.70924,57.8792,1
1,37,200,0.37,0,28.3156,27.709,-3.17396e-16,43.7395,99.5,58.7481,56.255,1.13921e-13,60.4754,199,28.6192,28.2453,0,41.535,99,0.520484,1.10958,-1.13905e-13,31.1707,0,16.1068,15.5949,-4.60838e-15,34.633,49,38.3455,38.0699,3.49147e-15,52.6748,149,15.095,14.5507,2.03711e-14,9.70951,57.8792,1
1,38,200,0.38,0,28.3145,27.708,-3.17416e-16,43.7378,99.5,58.7439,56.2532,1.13925e-13,60.4714,199,28.6183,28.2417,0,41.5348,99,0.521,1.10945,-1.13909e-13,31.1629,0,16.107,15.595,-4.60839e-15,34.6289,49,38.3454,38.0698,3.49148e-15,52.674,149,15.0946,14.5504,2.03715e-14,9.70992,57.8792,1
1,39,200,0.39,0,28.312,27.7053,-3.17438e-16,43.7337,99.5,58.7372,56.2479,1.13929e-13,60.4646,199,28.616,28.2363,0,41.5319,99,0.52144,1.10926,-1.13913e-13,31.1533,0,16.1062,15.5942,-4.60845e-15,34.6229,49,38.3433,38.0674,3.49155e-15,52.6698,149,15.0935,14.5492,2.0372e-14,9.70988,57.8792,1
1,40,200,0.4,0,28.2939,27.686,-3.17492e-16,43.7045,99.5,58.7017,56.2078,1.13941e-13,60.4267,199,28.598,28.2135,0,41.5028,99,0.521613,1.10851,-1.13925e-13,31.1253,0,16.0948,15.5845,-4.60891e-15,34.5972,49,38.3203,38.0405,3.49224e-15,52.6324,149,15.0851,14.5386,2.03743e-14,9.70464,57.8792,1
1,41,200,0.41,0,28.2078,27.5962,-3.17667e-16,43.5675,99.5,58.5366,56.0213,1.13989e-13,60.2514,199,28.5112,28.1161,0,41.3644,99,0.521262,1.10529,-1.13973e-13,31.0183,0,16.0388,15.5361,-4.61109e-15,34.4863,49,38.2055,37.9119,3.49559e-15,52.459,149,15.0434,14.4896,2.03843e-14,9.67699,57.8792,1
1,42,200,0.42,0,27.9546,27.3378,-3.1813e-16,43.1689,99.5,58.0441,55.4882,1.14124e-13,59.7354,199,28.2542,27.8401,0,40.967,99,0.502249,1.09599,-1.14107e-13,30.72,0,15.8757,15.3936,-4.61747e-15,34.1676,49,37.8685,37.5433,3.50536e-15,51.9648,149,14.9177,14.3506,2.04127e-14,9.59502,57.8792,1
1,43,200,0.43,0,27.435,26.8157,-3.19036e-16,42.3568,99.5,57.0179,54.4155,1.14397e-13,58.67,199,27.7257,27.3184,0,40.1669,99,0.458993,1.07698,-1.14379e-13,30.1193,0,15.5447,15.1023,-4.63059e-15,33.5192,49,37.1742,36.8023,3.52537e-15,50.9722,149,14.6552,14.0729,2.04708e-14,9.42696,57.8792,1
1,44,200,0.44,0,26.583,25.9681,-3.20475e-16,41.0317,99.5,55.315,52.679,1.14842e-13,56.9115,199,26.8593,26.478,0,38.8724,99,0.394155,1.04585,-1.14823e-13,29.1471,0,15.0079,14.6271,-4.65216e-15,32.4612,49,36.0299,35.6844,3.55847e-15,49.3671,149,14.2198,13.6254,2.05661e-14,9.1505,57.8792,1
1,45,200,0.45,0,25.3569,24.7545,-3.22532e-16,39.1297,99.5,52.8498,50.1952,1.15482e-13,54.3701,199,25.613,25.2767,0,37.0264,99,0.30543,1.00095,-1.15462e-13,27.7578,0,14.2424,13.9438,-4.68798e-15,30.9431,49,34.3787,34.0865,3.60707e-15,47.072,149,13.5893,12.9873,2.07043e-14,8.75098,57.8792,1
1,46,200,0.46,0,23.7303,23.1495,-3.25289e-16,36.6102,99.5,49.5671,46.9139,1.16337e-13,50.9891,199,23.9604,23.687,0,34.5938,99,0.193632,0.941092,-1.16317e-13,25.9199,0,13.2737,13.0385,-4.74559e-15,28.9228,49,32.2116,31.8316,3.67343e-15,44.0159,149,12.7492,12.1457,2.08905e-14,8.21972,57.8792,1
1,47,200,0.47,0,21.6992,21.1494,-3.2879e-16,33.4675,99.5,45.4575,42.833,1.1742e-13,46.7584,199,21.8956,21.704,0,31.6379,99,0.0581818,0.865804,-1.17401e-13,23.6314,0,12.1908,11.9077,-4.81947e-15,26.4098,49,29.4972,28.9032,3.75957e-15,40.3271,149,11.6968,11.0999,2.11283e-14,7.5553,57.8792,1
1,48,200,0.48,0,19.2937,18.7845,-3.3303e-16,29.7489,99.5,40.5818,38.0208,1.18725e-13,41.7422,199,19.4471,19.25,0,28.0793,99,-0.102081,0.775799,-1.18708e-13,20.9252,0,11.0238,10.6086,-4.90987e-15,23.4455,49,26.2694,25.4436,3.86681e-15,35.9695,149,10.4474,9.86682,2.14183e-14,6.76809,57.8792,1
1,49,200,0.49,0,16.5909,16.131,-3.37926e-16,25.574,99.5,35.0956,32.6393,1.20222e-13,36.0982,199,16.6908,16.3881,0,24.0953,99,-0.280693,0.673426,-1.20209e-13,17.8874,0,9.61885,9.15371,-5.01538e-15,20.1208,49,22.6296,21.8695,3.99439e-15,31.0614,149,9.04063,8.48812,2.17557e-14,5.88378,57.8792,1
1,50,200,0.5,0,13.7174,13.3135,-3.43297e-16,21.1397,99.5,29.255,26.9525,1.21852e-13,30.1002,199,13.7544,13.4834,0,19.9617,99,-0.475786,0.562507,-1.21843e-13,14.6592,0,7.87158,7.4953,-5.13225e-15,16.5725,49,18.7113,18.2943,4.1388e-15,25.7203,149,7.5429,7.03054,2.21292e-14,4.94423,57.8792,1
1,51,200,0.51,0,10.8373,10.4919,-3.48885e-16,16.6991,99.5,23.3938,21.2921,1.2353e-13,24.0735,199,10.834,10.597,0,15.7551,99,-0.681077,0.449001,-1.23523e-13,11.4173,0,6.06777,5.84404,-5.25457e-15,13.0147,49,14.728,14.6031,4.29391e-15,20.5104,149,6.04068,5.57918,2.25201e-14,4.00328,57.8792,1
1,52,200,0.52,0,8.12386,7.83521,-3.54356e-16,12.5211,99.5,17.8658,15.995,1.2515e-13,18.3809,199,7.98724,7.9677,0,11.83,99,-0.889724,0.339316,-1.25147e-13,8.36076,0,4.55691,4.42961,-5.37488e-15,9.73872,49,11.1347,11.0061,4.45034e-15,15.5478,149,4.62808,4.22421,2.29052e-14,3.11864,57.8792,1
1,53,200,0.53,0,5.72735,5.48944,-3.59322e-16,8.83996,99.5,12.9759,11.5725,1.26617e-13,13.337,199,5.62508,5.34692,0,8.21386,99,-1.08939,0.239554,-1.26618e-13,5.64959,0,3.06818,3.08073,-5.4855e-15,6.83616,49,7.84669,7.89365,4.59752e-15,11.1137,149,3.38936,3.0455,2.32602e-14,2.3405,57.8792,1
1,54,200,0.54,0,3.7525,3.55767,-3.63539e-16,5.82437,99.5,8.93884,8.04252,1.27851e-13,9.16366,199,3.68563,3.26318,0,5.28857,99,-1.26586,0.15467,-1.27857e-13,3.40239,0,2.00713,1.8525,-5.57976e-15,4.42444,49,5.28885,5.05857,4.7256e-15,7.45756,149,2.38914,2.10271,2.35641e-14,1.70534,57.8792,1
1,55,200,0.55,0,2.26096,2.10078,-3.66826e-16,3.58205,99.5,5.88263,5.3853,1.28801e-13,6.0154,199,2.12556,1.88388,0,3.22423,99,-1.40196,0.0686283,-1.2881e-13,1.64564,0,1.09792,0.89343,-5.65271e-15,2.51941,49,3.38681,2.96249,4.82635e-15,4.65068,149,1.67057,1.43661,2.38009e-14,1.23781,57.8792,1
1,56,200,0.56,0,1.2935,1.15641,-3.69009e-16,2.18103,99.5,3.88228,3.64308,1.29432e-13,3.96003,199,1.08633,0.95734,0,2.12971,99,-1.49858,-0.48968,-1.29445e-13,0.488842,0,0.415257,0.260911,-5.70121e-15,1.33479,49,2.26528,1.89716,4.89355e-15,2.9175,149,1.24707,1.06078,2.39591e-14,0.96187,57.8792,1
1,57,200,0.57,0,0.882117,0.751146,-3.69969e-16,1.61645,99.5,3.00169,2.84722,1.29729e-13,3.1942,199,0.697487,0.59691,0,1.63277,99,-1.4903,-1.03805,-1.29744e-13,0.0439902,0,0.055884,0.102013,-5.72218e-15,0.855235,49,1.81274,1.39412,4.92248e-15,2.29872,149,1.07177,0.923086,2.4031e-14,0.850794,57.8792,1
1,58,200,0.58,0,1.01648,0.871787,-3.69828e-16,1.75654,99.5,3.20944,2.95083,1.29706e-13,3.30498,199,0.774402,0.741199,0,1.75378,99,-1.24675,-1.97052,-1.29722e-13,0.133443,0,0.20704,0.150265,-5.71688e-15,1.03856,49,1.93256,1.57718,4.91285e-15,2.39037,149,1.07165,0.942696,2.40191e-14,0.859314,57.8792,1
1,59,200,0.59,0,1.62732,1.46041,-3.68636e-16,2.55912,99.5,4.35138,3.84329,1.2942e-13,4.56267,199,1.4092,1.30745,0,2.39101,99,-0.760677,-1.91882,-1.29435e-13,0.756268,0,0.675901,0.42956,-5.68791e-15,1.73083,49,2.5697,2.24124,4.87044e-15,3.38461,149,1.24943,1.11667,2.39368e-14,1.0154,57.8792,1
1,60,200,0.6,0,2.6776,2.49983,-3.66194e-16,4.0767,99.5,6.33661,5.47913,1.28898e-13,6.75566,199,2.46954,2.22855,0,3.78347,99,-0.26287,-0.242966,-1.2891e-13,0.532288,0,1.41386,1.2232,-5.63765e-15,3.0277,49,3.81505,3.75659,4.80021e-15,5.31324,149,1.66333,1.51763,2.37928e-14,1.36125,57.8792,1
