vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(vtkOriginalCellIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(vtkOriginalCellIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(vtkOriginalCellIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(vtkOriginalCellIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(vtkOriginalCellIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(vtkOriginalCellIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(vtkOriginalCellIds),vtkValidPointMask
1,10,200,0.1,0,28.1393,-27.5697,-3.45777e-16,43.4874,99.5,58.1822,-1.11343,5.40795e-14,60.0896,199,28.4272,-28.1336,0,41.3139,99,0.421433,-55.9361,-4.13802e-14,31.1091,0,15.9878,-37.868,-2.61628e-15,34.419,49,38.2384,-15.5479,1.31679e-15,52.3585,149,14.9869,14.4521,1.23001e-14,9.61883,57.8792,1
1,11,200,0.11,0,28.1415,-27.5711,-3.45763e-16,43.4901,99.5,58.1873,-1.1134,5.40792e-14,60.096,199,28.428,-28.1346,0,41.3182,99,0.423741,-55.9381,-4.138e-14,31.1044,0,15.9898,-37.8711,-2.61622e-15,34.4223,49,38.2413,-15.5493,1.31677e-15,52.3587,149,14.9887,14.4525,1.23001e-14,9.62027,57.8792,1
1,12,200,0.12,0,28.143,-27.5728,-3.45745e-16,43.4926,99.5,58.1885,-1.11334,5.40792e-14,60.0979,199,28.4305,-28.1329,0,41.3213,99,0.424165,-55.9431,-4.13797e-14,31.0982,0,15.99,-37.8738,-2.61619e-15,34.4251,49,38.2441,-15.5506,1.31673e-15,52.3629,149,14.9896,14.4539,1.23001e-14,9.62197,57.8792,1
1,13,200,0.13,0,28.1435,-27.5733,-3.45735e-16,43.4933,99.5,58.1876,-1.11326,5.40793e-14,60.0975,199,28.4322,-28.1302,0,41.3231,99,0.424548,-55.9451,-4.13795e-14,31.0914,0,15.9907,-37.8757,-2.61617e-15,34.4258,49,38.2459,-15.5515,1.31672e-15,52.3649,149,14.9901,14.4544,1.23002e-14,9.62319,57.8792,1
1,14,200,0.14,0,28.1425,-27.5723,-3.45732e-16,43.4916,99.5,58.1836,-1.11313,5.40797e-14,60.0938,199,28.4324,-28.1264,0,41.323,99,0.425068,-55.9439,-4.13795e-14,31.0833,0,15.9909,-37.8757,-2.61617e-15,34.4247,49,38.2456,-15.5516,1.31672e-15,52.3638,149,14.9897,14.4542,1.23004e-14,9.62381,57.8792,1
1,15,200,0.15,0,28.1425,-27.5724,-3.4572e-16,43.4917,99.5,58.1815,-1.11304,5.40799e-14,60.0921,199,28.4339,-28.1238,0,41.3246,99,0.425549,-55.9447,-4.13793e-14,31.0767,0,15.9916,-37.8774,-2.61616e-15,34.4249,49,38.2467,-15.5523,1.31672e-15,52.3647,149,14.9898,14.4546,1.23004e-14,9.6247,57.8792,1
1,16,200,0.16,0,28.142,-27.5719,-3.45712e-16,43.4908,99.5,58.1785,-1.11292,5.40802e-14,60.0893,199,28.4347,-28.1207,0,41.3251,99,0.426018,-55.9441,-4.13793e-14,31.0692,0,15.9921,-37.8781,-2.61615e-15,34.4243,49,38.2472,-15.5526,1.31672e-15,52.3642,149,14.9897,14.4545,1.23006e-14,9.62535,57.8792,1
1,17,200,0.17,0,28.141,-27.5709,-3.45706e-16,43.4892,99.5,58.1743,-1.11279,5.40807e-14,60.0855,199,28.4351,-28.1171,0,41.325,99,0.426544,-55.9427,-4.13793e-14,31.0614,0,15.9923,-37.8782,-2.61616e-15,34.4232,49,38.2469,-15.5527,1.31672e-15,52.3629,149,14.9893,14.4543,1.23007e-14,9.62587,57.8792,1
1,18,200,0.18,0,28.1406,-27.5706,-3.45701e-16,43.4886,99.5,58.1715,-1.11269,5.40809e-14,60.0829,199,28.436,-28.114,0,41.3258,99,0.427034,-55.9424,-4.13792e-14,31.0542,0,15.9928,-37.8792,-2.61615e-15,34.4229,49,38.2475,-15.5532,1.31672e-15,52.3627,149,14.9892,14.4543,1.23009e-14,9.62657,57.8792,1
1,19,200,0.19,0,28.14,-27.5701,-3.45692e-16,43.4877,99.5,58.1683,-1.11257,5.40813e-14,60.08,199,28.4368,-28.111,0,41.3264,99,0.427525,-55.9419,-4.13792e-14,31.0469,0,15.9933,-37.8799,-2.61614e-15,34.4224,49,38.2478,-15.5534,1.31672e-15,52.3624,149,14.989,14.4543,1.2301e-14,9.62722,57.8792,1
1,20,200,0.2,0,28.1393,-27.5695,-3.45686e-16,43.4866,99.5,58.1648,-1.11245,5.40816e-14,60.0768,199,28.4375,-28.1077,0,41.3268,99,0.428031,-55.9411,-4.13791e-14,31.0394,0,15.9937,-37.8804,-2.61613e-15,34.4217,49,38.248,-15.5537,1.31671e-15,52.3617,149,14.9887,14.4542,1.23011e-14,9.62783,57.8792,1
1,21,200,0.21,0,28.1392,-27.5694,-3.45678e-16,43.4864,99.5,58.1625,-1.11236,5.40818e-14,60.075,199,28.4388,-28.105,0,41.3279,99,0.428526,-55.9413,-4.1379e-14,31.0326,0,15.9944,-37.8817,-2.61612e-15,34.4217,49,38.249,-15.5543,1.3167e-15,52.3619,149,14.9888,14.4544,1.23012e-14,9.62863,57.8792,1
1,22,200,0.22,0,28.1458,-27.5751,-3.45647e-16,43.4959,99.5,58.1747,-1.11257,5.40808e-14,60.0872,199,28.4473,-28.1082,0,41.3372,99,0.429218,-55.9525,-4.13779e-14,31.0327,0,15.999,-37.8905,-2.616e-15,34.4296,49,38.2606,-15.5587,1.31664e-15,52.3719,149,14.9927,14.4573,1.2301e-14,9.63159,57.8792,1
1,23,200,0.23,0,28.2005,-27.6261,-3.45468e-16,43.5782,99.5,58.285,-1.11467,5.40704e-14,60.1991,199,28.5077,-28.1588,0,41.4128,99,0.430302,-56.0539,-4.13693e-14,31.0853,0,16.0294,-37.9613,-2.61513e-15,34.4952,49,38.341,-15.5901,1.31606e-15,52.4645,149,15.0222,14.4832,1.22979e-14,9.65023,57.8792,1
1,24,200,0.24,0,28.2507,-27.6784,-3.45299e-16,43.6581,99.5,58.3829,-1.11611,5.40599e-14,60.3015,199,28.5612,-28.2128,0,41.4967,99,0.429856,-56.1656,-4.1361e-14,31.1373,0,16.0606,-38.0385,-2.61431e-15,34.5587,49,38.4048,-15.6182,1.31543e-15,52.5694,149,15.0473,14.512,1.22948e-14,9.6676,57.8792,1
1,25,200,0.25,0,28.209,-27.6386,-3.45419e-16,43.5947,99.5,58.2986,-1.11434,5.40684e-14,60.2169,199,28.5146,-28.1689,0,41.4399,99,0.431053,-56.0877,-4.13676e-14,31.0831,0,16.0386,-37.9845,-2.61495e-15,34.5097,49,38.345,-15.5947,1.31587e-15,52.497,149,15.0258,14.492,1.22974e-14,9.65524,57.8792,1
1,26,200,0.26,0,28.1888,-27.6178,-3.45472e-16,43.5626,99.5,58.2555,-1.11364,5.4073e-14,60.1729,199,28.4954,-28.1422,0,41.4072,99,0.431673,-56.0452,-4.13709e-14,31.0515,0,16.0261,-37.9548,-2.61527e-15,34.4846,49,38.321,-15.5845,1.3161e-15,52.4565,149,15.0158,14.4812,1.22988e-14,9.65001,57.8792,1
1,27,200,0.27,0,28.1847,-27.6139,-3.45479e-16,43.5562,99.5,58.2443,-1.11342,5.4074e-14,60.1614,199,28.4935,-28.135,0,41.4025,99,0.43172,-56.0374,-4.13712e-14,31.0405,0,16.0234,-37.9512,-2.61532e-15,34.4791,49,38.3173,-15.583,1.31614e-15,52.4503,149,15.0137,14.4794,1.22991e-14,9.64947,57.8792,1
1,28,200,0.28,0,28.1851,-27.614,-3.45469e-16,43.5566,99.5,58.2432,-1.11339,5.40741e-14,60.1603,199,28.4958,-28.1329,0,41.4042,99,0.432308,-56.0373,-4.13709e-14,31.0347,0,16.0237,-37.953,-2.61529e-15,34.4794,49,38.3199,-15.584,1.31614e-15,52.4502,149,15.0141,14.4795,1.22992e-14,9.65021,57.8792,1
1,29,200,0.29,0,28.2119,-27.6385,-3.45378e-16,43.5964,99.5,58.2961,-1.11444,5.40691e-14,60.2139,199,28.5263,-28.1559,0,41.4406,99,0.433218,-56.0849,-4.13667e-14,31.057,0,16.038,-37.9874,-2.61487e-15,34.5117,49,38.3611,-15.6,1.31586e-15,52.4935,149,15.0287,14.4916,1.22977e-14,9.65939,57.8792,1
1,30,200,0.3,0,28.266,-27.6909,-3.45204e-16,43.6794,99.5,58.4034,-1.11639,5.40585e-14,60.3236,199,28.5855,-28.2092,0,41.5205,99,0.433437,-56.1912,-4.13581e-14,31.1114,0,16.0689,-38.0616,-2.61401e-15,34.5787,49,38.4378,-15.6311,1.31527e-15,52.5917,149,15.0571,14.5186,1.22946e-14,9.67717,57.8792,1
1,31,200,0.31,0,28.222,-27.6466,-3.45371e-16,43.6108,99.5,58.3157,-1.11463,5.4069e-14,60.2323,199,28.5363,-28.1624,0,41.4559,99,0.433107,-56.1018,-4.13664e-14,31.056,0,16.0453,-38.0003,-2.61481e-15,34.528,49,38.3788,-15.6068,1.31584e-15,52.5097,149,15.0349,14.4946,1.22979e-14,9.66165,57.8792,1
1,32,200,0.32,0,28.0281,-27.446,-3.46083e-16,43.3033,99.5,57.9319,-1.10806,5.41169e-14,59.8298,199,28.3277,-27.9489,0,41.1451,99,0.433823,-55.6818,-4.14038e-14,30.8268,0,15.9238,-37.7117,-2.61836e-15,34.2922,49,38.1313,-15.5002,1.31847e-15,52.1191,149,14.9381,14.3843,1.23122e-14,9.5942,57.8792,1
1,33,200,0.33,0,27.649,-27.0617,-3.47499e-16,42.7082,99.5,57.1674,-1.09516,5.42132e-14,59.0339,199,27.9519,-27.543,0,40.5537,99,0.428422,-54.8795,-4.14786e-14,30.3935,0,15.6831,-37.1648,-2.62547e-15,33.833,49,37.6393,-15.2929,1.32361e-15,51.3785,149,14.7443,14.1753,1.23406e-14,9.46094,57.8792,1
1,34,200,0.34,0,26.9335,-26.3513,-3.50139e-16,41.5965,99.5,55.7045,-1.07029,5.43907e-14,57.5245,199,27.2501,-26.824,0,39.4736,99,0.370616,-53.4069,-4.16165e-14,29.5932,0,15.2372,-36.1658,-2.64147e-15,32.9723,49,36.6873,-14.9011,1.33302e-15,50.0234,149,14.3712,13.7949,1.23931e-14,9.20915,57.8792,1
1,35,200,0.35,0,25.8287,-25.2588,-3.54254e-16,39.8832,99.5,53.4289,-1.03224,5.4663e-14,55.182,199,26.1688,-25.7536,0,37.8132,99,0.290029,-51.1396,-4.18278e-14,28.3702,0,14.5538,-34.6975,-2.66974e-15,31.6477,49,35.2158,-14.2978,1.34762e-15,47.9354,149,13.7911,13.211,1.24741e-14,8.81761,57.8792,1
1,36,200,0.36,0,24.3786,-23.829,-3.59806e-16,37.6377,99.5,50.4185,-0.982643,5.50229e-14,52.0855,199,24.7603,-24.3561,0,35.6432,99,0.193977,-48.1664,-4.21068e-14,26.7812,0,13.667,-32.7649,-2.708e-15,29.9175,49,33.2846,-13.5096,1.36725e-15,45.2249,149,13.0243,12.4469,1.25823e-14,8.29613,57.8792,1
1,37,200,0.37,0,22.5793,-22.0589,-3.66945e-16,34.8545,99.5,46.666,-0.920967,5.54739e-14,48.2258,199,23.0216,-22.6276,0,32.9864,99,0.0804281,-44.4829,-4.25072e-14,24.8275,0,12.6812,-30.259,-2.75728e-15,27.7799,49,30.8806,-12.5324,1.39237e-15,41.8657,149,12.0678,11.5012,1.27197e-14,7.64163,57.8792,1
1,38,200,0.38,0,20.4503,-19.9668,-3.75767e-16,31.5634,99.5,42.2152,-0.847595,5.60154e-14,43.6486,199,20.968,-20.583,0,29.8753,99,-0.0498353,-40.1308,-4.36557e-14,22.5246,0,11.5589,-27.2156,-2.81812e-15,25.2746,49,28.0285,-11.3757,1.42326e-15,37.9484,149,10.9328,10.3843,1.2887e-14,6.86264,57.8792,1
1,39,200,0.39,0,18.0593,-17.6195,-3.86182e-16,27.8693,99.5,37.21,-0.764299,5.66364e-14,38.5005,199,18.6435,-18.2084,0,26.3411,99,-0.191847,-35.2564,-4.50229e-14,19.9424,0,10.3625,-23.8749,-2.88992e-15,22.4694,49,24.8125,-10.0868,1.45952e-15,33.5362,149,9.65568,9.1334,1.3082e-14,5.98642,57.8792,1
1,40,200,0.4,0,15.4636,-15.076,-3.98128e-16,23.8632,99.5,31.7768,-0.671988,5.73258e-14,32.9088,199,15.9886,-15.5225,0,22.5387,99,-0.349167,-29.9988,-4.66056e-14,17.1451,0,8.94433,-20.5149,-2.97225e-15,19.2804,49,21.15,-8.76254,1.50076e-15,28.6571,149,8.268,7.78394,1.33025e-14,5.03895,57.8792,1
1,41,200,0.41,0,12.7254,-12.394,-4.11563e-16,19.6392,99.5,26.0602,-0.571978,5.80693e-14,27.0165,199,13.1457,-12.784,0,18.5677,99,-0.525983,-24.4888,-4.83946e-14,14.1888,0,7.33487,-16.9569,-3.06425e-15,15.923,49,17.3193,-7.24131,1.54659e-15,23.5789,149,6.80716,6.36877,1.35455e-14,4.04937,57.8792,1
1,42,200,0.42,0,10.0157,-9.73666,-4.25753e-16,15.4581,99.5,20.4143,-0.470492,5.8825e-14,21.1872,199,10.3179,-10.0216,0,14.4973,99,-0.712282,-19.07,-5.03e-14,11.2456,0,5.66644,-13.4766,-3.1611e-15,12.6825,49,13.8247,-5.71859,1.59459e-15,18.5309,149,5.36593,4.97646,1.37983e-14,3.0824,57.8792,1
1,43,200,0.43,0,7.49829,-7.2674,-4.39815e-16,11.5767,99.5,15.1762,-0.373339,5.95472e-14,15.7724,199,7.75722,-7.483,0,10.7943,99,-0.899632,-14.2955,-5.22049e-14,8.49802,0,4.2548,-10.111,-3.26603e-15,9.64937,49,10.3828,-4.26842,1.64168e-15,13.7527,149,4.03444,3.6973,1.40456e-14,2.19996,57.8792,1
1,44,200,0.44,0,5.28048,-5.09148,-4.52997e-16,8.16363,99.5,10.5682,-0.284955,6.01998e-14,11.0017,199,5.59274,-5.19707,0,7.65728,99,-1.08834,-10.2796,-5.40035e-14,6.02227,0,3.02772,-7.01306,-3.37785e-15,6.94664,49,7.44555,-3.03355,1.68e-15,9.55676,149,2.87693,2.5926,1.42741e-14,1.44762,57.8792,1
1,45,200,0.45,0,3.44236,-3.28753,-4.6458e-16,5.34847,99.5,6.75798,-0.209237,6.07515e-14,7.04973,199,3.78561,-3.28048,0,5.13357,99,-1.26872,-6.96646,-5.55893e-14,3.46494,0,1.94766,-4.53468,-3.4758e-15,4.73817,49,4.99208,-1.97725,1.70725e-15,6.02856,149,1.94943,1.71679,1.44718e-14,0.877112,57.8792,1
1,46,200,0.46,0,2.03137,-1.90303,-4.73888e-16,3.21924,99.5,3.84222,-0.0552934,6.11826e-14,4.64319,199,2.34616,-1.81486,0,3.24736,99,-1.42036,-4.43676,-5.68674e-14,1.0233,0,1.10898,-2.7014,-3.55428e-15,2.89871,49,3.12713,-0.857181,1.7285e-15,3.57927,149,1.29946,1.12347,1.46288e-14,0.567512,57.8792,1
1,47,200,0.47,0,1.06213,-0.948216,-4.80198e-16,1.84214,99.5,2.56689,1.26305,6.14833e-14,3.10124,199,1.30776,-0.834176,0,1.87247,99,-1.52888,-2.71475,-5.77802e-14,0.423574,0,0.49718,-1.59236,-3.60404e-15,1.58143,49,1.81806,-0.301644,1.73712e-15,2.12066,149,0.947237,0.85053,1.47394e-14,0.497551,57.8792,1
1,48,200,0.48,0,0.509649,-0.390104,-4.81414e-16,1.20484,99.5,1.82713,3.56223,6.16583e-14,3.57221,199,0.574421,-0.279463,0,1.22149,99,-1.6179,-1.79635,-5.83168e-14,0.045602,0,0.105114,-0.97839,-3.62555e-15,0.682297,49,1.16051,0.0396345,1.73002e-15,1.60244,149,0.82401,0.83894,1.48005e-14,0.581267,57.8792,1
1,49,200,0.49,0,0.275561,-0.134005,-4.80815e-16,1.04848,99.5,1.64034,5.1191,6.17352e-14,5.12249,199,0.234829,-0.143528,0,1.1028,99,-1.64443,-1.48481,-5.84456e-14,0.0717059,0,-0.0669226,-0.785958,-3.6344e-15,0.455656,49,0.895063,0.187435,1.72742e-15,1.42396,149,0.790454,0.928243,1.48194e-14,0.689908,57.8792,1
1,50,200,0.5,0,0.196644,-0.0219477,-4.79386e-16,1.04914,99.5,1.57531,6.15631,6.17633e-14,6.1576,199,0.12563,-0.104198,0,1.04441,99,-1.59457,-1.41222,-5.83494e-14,0.00736988,0,-0.175383,-0.719849,-3.63491e-15,0.527919,49,0.80447,0.282255,1.72689e-15,1.43124,149,0.771227,1.04504,1.48205e-14,0.787414,57.8792,1
1,51,200,0.51,0,0.18112,0.032526,-4.78581e-16,1.08555,99.5,1.53032,7.01636,6.17702e-14,7.01689,199,0.107653,-0.101581,0,1.06349,99,-1.49079,-1.46081,-5.82922e-14,0.0285367,0,-0.237718,-0.698139,-3.63118e-15,0.529528,49,0.788952,0.288002,1.72735e-15,1.43416,149,0.754866,1.17949,1.48183e-14,0.900403,57.8792,1
1,52,200,0.52,0,0.199432,0.0574076,-4.77806e-16,1.13314,99.5,1.51072,7.78953,6.1765e-14,7.78968,199,0.150674,-0.115683,0,1.09357,99,-1.35043,-1.55413,-5.82293e-14,0.0169376,0,-0.247216,-0.726119,-3.62574e-15,0.562301,49,0.812296,0.275473,1.72844e-15,1.43647,149,0.745546,1.32871,1.48145e-14,1.03641,57.8792,1
1,53,200,0.53,0,0.209347,0.0932337,-4.76585e-16,1.1946,99.5,1.48843,8.52573,6.17599e-14,8.52573,199,0.18451,-0.126516,0,1.12632,99,-1.41795,-1.64137,-5.80839e-14,0.0239313,0,-0.292816,-0.733249,-3.61678e-15,0.589517,49,0.842412,0.273519,1.72947e-15,1.4075,149,0.752572,1.49495,1.48088e-14,1.19155,57.8792,1
1,54,200,0.54,0,0.193906,0.154967,-4.74355e-16,1.26827,99.5,1.48828,9.22435,6.17599e-14,9.22447,199,0.185728,-0.126642,0,1.15357,99,-1.61919,-1.70403,-5.77646e-14,0.0231841,0,-0.360833,-0.7177,-3.60393e-15,0.609682,49,0.854487,0.282653,1.72997e-15,1.40796,149,0.783804,1.67696,1.48e-14,1.36817,57.8792,1
1,55,200,0.55,0,0.148191,0.245007,-4.70821e-16,1.35718,99.5,1.51489,9.88341,6.17657e-14,9.88382,199,0.202231,-0.105692,0,1.12979,99,-2.12387,-1.73832,-5.71962e-14,0.0114116,0,-0.43435,-0.665211,-3.58935e-15,0.643373,49,0.833058,0.317422,1.72984e-15,1.40284,149,0.845227,1.87149,1.47864e-14,1.56463,57.8792,1
1,56,200,0.56,0,0.0799619,0.351432,-4.66551e-16,1.46952,99.5,1.61707,10.4531,6.17739e-14,10.4539,199,0.173692,-0.0804088,0,1.12047,99,-2.74622,-1.75111,-5.64272e-14,0.0382505,0,-0.520135,-0.653689,-3.57643e-15,0.675387,49,0.811256,0.427105,1.72909e-15,1.43561,149,0.93969,2.07099,1.47675e-14,1.76982,57.8792,1
1,57,200,0.57,0,0.0177463,0.442698,-4.63298e-16,1.60285,99.5,1.75563,10.9142,6.17746e-14,10.9372,199,0.183889,-0.0768162,0,1.16108,99,-3.40462,-1.77631,-5.56427e-14,0.0742802,0,-0.503061,-0.669572,-3.56708e-15,0.709784,49,0.822101,0.512618,1.7281e-15,1.48022,149,1.06626,2.25906,1.47438e-14,1.96355,57.8792,1
1,58,200,0.58,0,-0.0434109,0.524,-4.61706e-16,1.75314,99.5,1.89219,11.3057,6.17692e-14,11.3325,199,0.174488,-0.0333627,0,1.21869,99,-4.15199,-1.79952,-5.49708e-14,0.149665,0,-0.51504,-0.704843,-3.56131e-15,0.732635,49,0.838288,0.524794,1.72676e-15,1.62261,149,1.21858,2.43361,1.47186e-14,2.14389,57.8792,1
1,59,200,0.59,0,-0.123351,0.610742,-4.61598e-16,1.92136,99.5,2.02611,11.5898,6.17623e-14,11.6919,199,0.189774,0.00236885,0,1.26851,99,-4.90895,-1.9217,-5.44431e-14,0.174549,0,-0.632105,-0.742619,-3.54591e-15,0.78706,49,0.870348,0.625601,1.72487e-15,1.79813,149,1.39294,2.59326,1.46947e-14,2.31199,57.8792,1
1,60,200,0.6,0,-0.196692,0.675622,-4.62949e-16,2.09998,99.5,2.17391,11.7876,6.17439e-14,11.8974,199,0.171284,0.0390138,0,1.35552,99,-5.63345,-2.15831,-5.40803e-14,0.189478,0,-0.70091,-0.797904,-3.52498e-15,0.865982,49,0.914222,0.67899,1.72297e-15,1.98591,149,1.58261,2.72614,1.46727e-14,2.44991,57.8792,1
